varID,var6_0,var6_1,var6_2,var6_3,var6_4,var6_5,var6_6,var6_6a,var6_7,var6_8,var6_9,var6_10,var6_11,var6_12,var6_13,var6_14,var6_14a,var6_15,var6_16,var6_17,var6_18,var6_19,var6_20,var6_21,var6_22,var6_23,var6_24,var6_25,var6_26,var6_26a,var6_27,var6_28,var6_29,var6_30,var6_31,var6_32,var6_33,var6_34,var6_34a,var6_35,var6_36,var6_37,var6_38,var6_38a,var6_39,var6_40,var6_41,var6_42,var6_43,var6_44,var6_45,var6_46,var6_47,var6_48,var6_49,var6_50,var6_50a,var6_51,var6_52,var6_53,var6_54,var6_55,var6_55a,var6_56,var6_56a,var6_57,var6_58,var6_59,var6_60,var6_61,var6_62,var6_63,var6_64,var6_64a,var6_65,var6_66,var6_67,var6_68,var6_69,var6_70,var6_71,var6_71a
4102030206,粮食作物1,a1,30,19500,否,否,5,,100,0,1500,8,3.75,0,0,4,,100,0,20,6,100,3150,5,10,0,450,7,1,,0,0,0,0,100,480,900,600,,48,0,减少,1,,0,0,0,0,100,3000,30,0,40,减少,0,,,,40,2.5,100,1,,1,,4,0,否,0,4,0,420,3,,100,0,2100,6,0,0,.,
4102030206,粮食作物2,a21,37,18500,否,否,1,,.,.,.,.,,,.,4,,100,0,30,8,100,2025,4.6,16,0,67.5,30,1,,0,0,0,0,100,1184,555,1110,,164,0,减少,3,,100,0,0,8,100,3330,0,0,40,增加,0,,,,40,2.25,100,1,,1,,4,0,否,0,5,0,518,3,,100,0,2220,8,0,0,.,
4102030207,粮食作物1,a1,10,4000,否,是,5,,100,0,500,5,2,10,0,4,,100,0,200,2,100,960,5,4,0,120,8,1,,0,0,0,.,100,120,20,0,,4,0,增加,,,.,.,.,.,.,1400,4,0,50,增加,,,,,,.,100,1,,1,,2,.,,.,40,0,120,3,,100,0,500,2.5,3,0,0,
4102030207,粮食作物2,a21,21,9450,是,是,1,,.,.,.,.,,,.,4,,100,0,930,5,100,2100,3,7,0,42,50,1,,0,0,0,.,100,210,630,0,,8,0,增加,,,.,.,.,.,.,3150,6,0,50,增加,,,,,,.,100,1,,1,,2,.,,.,80,0,630,3,,100,0,1260,7,10,0,0,
4102030208,粮食作物1,a1,26,13000,否,是,4,,100,100,.,.,1,26,.,3,,100,100,.,.,100,1040,3.25,8,.,260,4,2,,100,100,.,.,100,325,300,0,,16,.,减少,,,.,.,.,.,100,2600,,.,50,增加,,,,,,.,100,1,,1,,1,.,,.,26,.,78,2,,100,100,.,.,8,.,780,油费
4102030208,粮食作物2,a21,30,15000,否,否,1,,.,.,.,.,,,.,3,,100,100,.,.,100,1800,3.75,8,.,60,30,2,,100,100,.,.,100,200,300,0,,8,.,减少,,,.,.,.,.,100,2400,,.,40,减少,,,,,,.,100,1,,1,,1,.,,.,30,.,90,2,,100,100,.,.,8,.,900,油费
4102030209,粮食作物1,a1,25,12500,是,是,5,,100,0,2500,6,4.17,10,0,,,.,.,.,.,100,1500,,.,.,375,4,1,,0,0,0,0,100,500,500,0,,20,0,不变,,,.,.,.,.,100,2500,,.,40,增加,0,,,,0,.,100,1,,1,,2,0,,.,100,0,250,3,,100,0,1500,6,12,0,0,
4102030209,粮食作物2,a21,35,17500,否,否,1,,.,.,.,.,,,.,4,,100,0,1750,9,100,1750,,.,.,70,25,1,,0,0,0,0,100,700,700,0,,20,0,不变,,,.,.,.,.,100,3500,,.,50,不变,0,,,,0,.,100,1,,1,,2,0,,.,140,0,350,3,,100,0,2450,8,16,0,0,
4102030210,粮食作物1,a1,28,15400,否,是,5,,100,0,1400,7,4,8,0,4,,100,0,560,7,100,1120,4,14,0,280,4,1,,0,0,0,0,100,560,280,0,,15,0,减少,1,,0,0,0,0,100,6440,56,0,90,增加,,,,,,.,100,1,,1,,2,0,,.,112,0,420,3,,100,0,1680,28,60,0,0,
4102030210,粮食作物2,a21,35,22750,否,否,1,,.,.,.,.,,,.,4,,100,0,700,12,100,2878,3,20,0,83,35,1,,0,0,0,0,100,1750,525,0,,20,0,减少,1,,0,0,0,0,100,7200,70,0,100,增加,,,,,,.,100,1,,1,,2,0,,.,140,0,1050,3,,100,0,2100,18,36,0,0,
4102030211,粮食作物1,a1,3,1650,否,否,5,,100,0,240,1,1.5,2,0,4,,100,0,180,1,100,340,3,2,0,40,4.25,1,,0,0,.,.,100,50,60,35,,6,0,减少,1,,0,0,.,.,100,600,5,0,50,减少,,,,,,.,100,1,,1,,1.3,.,,.,12,0,30,3,,100,0,255,1,4.5,0,30,油费
4102030211,粮食作物2,a21,8,4640,否,否,5,,100,0,640,5,1.6,5,0,4,,100,0,480,3.5,100,2400,3,4.5,0,80,30,1,,0,0,.,.,100,160,38,0,,6,0,减少,1,,0,0,.,.,100,7000,10,0,50,减少,,,,,,.,100,1,,1,,0.3,.,,.,10,0,60,3,,100,0,560,4,14,0,60,油费
4102030212,粮食作物1,a1,7,1500,是,是,5,,100,0,265,4,2,4,0,,,.,.,.,.,100,630,,.,.,70,9,1,,.,.,.,.,100,336,140,0,,.,.,减少,1,,.,.,.,.,100,840,7,0,50,9999,4000,生物有机肥,,9999,,.,100,1,,1,,2,0,,.,14,.,70,3,,100,.,420,3.5,3.5,0,0,
4102030212,粮食作物2,a21,6,2700,否,否,1,,.,.,.,.,,,.,,,.,.,.,.,100,240,,.,.,12,20,1,,.,.,.,.,100,336,420,0,,.,.,减少,1,,.,.,.,.,100,720,7,0,50,9999,4000,生物有机肥,,9999,,.,100,1,,1,,3,.,,.,18,.,60,3,,100,.,360,3,3,0,0,
4102030101,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
4102030102,粮食作物1,a1,5,2750,否,否,5,,100,0,250,2,2.5,0,0,4,,100,0,100,2,100,450,2.5,0,0,75,6,1,,0,0,0,0,100,125,125,0,,10,0,不变,1,,100,0,0,0,100,750,3,0,80,不变,0,,,,0,.,100,1,,1,,2.5,0,否,0,12.5,0,60,3,,100,0,300,2,0,0,0,
4102030102,粮食作物2,a21,5,3000,否,否,1,,0,0,0,0,,0,0,4,,100,0,100,2,100,250,2.5,0,0,10,25,1,,0,0,0,0,100,125,125,0,,10,0,不变,3,,100,0,10,2,100,750,0,0,80,不变,0,,,,0,.,100,1,,1,,2.5,0,否,0,12.5,0,45,3,,100,0,300,2,0,0,0,
4102030103,粮食作物1,a1,2.2,1100,是,是,5,,100,0,110,1,2.2,1,0,,,.,.,.,.,100,150,,.,.,30,5,2,,100,100,.,.,100,33,22,0,,1.5,0,减少,1,,0,0,.,.,100,280,1,0,50,减少,500,生物有机肥,,9999,,.,100,1,,4,,1,.,,.,5,0,12,3,,100,0,110,1,1,0,0,
4102030103,粮食作物2,a21,2.2,1320,否,否,1,,0,0,.,.,,,.,4,,100,0,80,1,100,450,2.2,0,0,9,50,2,,100,100,.,.,100,30,35,0,,1,0,减少,1,,0,0,.,.,100,300,,.,40,减少,500,生物有机肥,,9999,,.,100,1,,4,,1.5,.,,.,7,0,13,3,,100,0,130,1.5,1,0,0,
4102030104,粮食作物1,a1,18,9000,否,否,5,,100,0,1080,20,6,20,0,4,,100,0,540,8,100,550,6,8,0,225,2.45,1,,0,0,0,0,100,270,260,400,,20,0,减少,1,,0,0,0,0,100,2160,30,0,50,不变,1,生物有机肥,,9999,,.,100,1,,2,,3,0,,.,54,0,60,3,,100,0,1260,54,54,0,0,
4102030104,粮食作物2,a22,18,9900,否,否,1,,.,.,.,.,,,.,4,,100,0,540,8,100,900,6,8,0,36,25,1,,0,0,0,0,100,540,360,0,,40,0,减少,,,100,0,.,.,100,2160,,.,40,不变,1,生物有机肥,,9999,,.,100,1,,2,,3,0,,.,54,0,60,3,,100,0,1260,54,54,0,0,
4102030105,粮食作物1,a1,7,3500,否,否,5,,100,0,420,14,2,0,0,4,,100,0,210,14,100,630,2,0,0,105,6,1,,0,0,0,.,100,140,0,0,,7,0,不变,1,,0,0,0,.,100,900,1,0,50,不变,0,,,,50,2.6,100,1,,1,,2.5,0,,.,14,0,40,3,,100,0,420,3.5,0,0,0,
4102030105,粮食作物2,a21,7,3850,否,否,5,,100,0,420,21,3,0,0,4,,100,0,210,14,100,350,2,0,0,14,25,1,,0,0,0,.,100,70,0,0,,7,0,不变,1,,0,0,0,.,100,900,1,0,50,不变,0,,,,50,2.6,100,1,,1,,2.5,0,,.,14,0,40,3,,100,0,500,3,0,0,0,
4102030106,粮食作物1,a1,2.2,1320,否,否,5,,100,0,132,1,2,5,0,4,,100,0,44,2,100,120,2,4,0,30,4,1,,0,0,0,0,100,40,30,0,,1,0,增加,1,,0,0,0,0,100,360,1,0,70,增加,,,,,,.,100,1,,1,,3.5,.,,.,4,0,15,3,,0,0,100,1,1,0,0,
4102030106,粮食作物2,a21,2.2,1640,否,否,5,,100,0,132,2,2,8,0,4,,100,0,60,3,100,100,1.5,8,0,4,25,1,,0,0,0,0,100,0,44,0,,1,0,增加,1,,0,0,0,0,100,180,1,0,50,增加,,,,,,.,100,1,,1,,4,.,,.,4,0,12,3,,0,0,140,1,10,0,0,
4102030107,粮食作物1,a1,6,3000,是,是,4,,100,0,240,2,2,0,0,,,.,.,.,.,100,300,,.,.,150,2,1,,0,0,0,0,100,240,.,.,三合一,1.5,0,不变,,,.,.,.,.,100,216,1,0,15,不变,0,,,,0,.,100,1,,1,,2.5,0,否,0,3,0,51,3,,100,0,360,2,4,0,0,
4102030107,粮食作物2,a21,13.5,8100,是,是,4,,100,0,540,2,2,0,0,,,.,.,.,.,100,810,,.,.,40.5,20,1,,0,0,0,0,100,540,.,.,三合一,3.5,0,不变,,,.,.,.,.,100,648,1,0,20,不变,0,,,,0,.,100,1,,1,,2.5,0,否,0,6,0,114.75,3,,100,0,810,5,10,0,0,
4102030108,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
4102030109,粮食作物1,a1,7,4900,否,是,5,,100,0,480,3.5,2,3.5,0,4,,100,0,140,3.5,100,150,2,3.5,0,30,5,1,,0,0,.,.,100,50,40,0,,1.5,.,减少,,,.,.,.,.,100,1050,,.,45,不变,,,,,,.,100,1,,1,,2.5,0,,.,17.5,.,60.2,5,,100,0,490,3.5,3.5,.,.,无
4102030109,粮食作物2,a21,8,4800,否,否,1,,.,.,.,.,,,.,4,,100,0,240,4,100,264,2,4,0,12,22,1,,0,0,.,.,100,300,.,.,三合一,1.5,.,减少,1,,.,.,.,1,100,2000,,.,45,不变,,,,,,.,100,1,,1,,3,0,,.,24,.,68,5,,100,0,560,4,4,.,.,无
4102030110,粮食作物1,a1,5,2500,否,否,5,,100,0,0,5,1,2,0,2,,100,0,150,2,100,82.5,2.5,3,0,15,5.5,1,,0,0,.,.,100,300,.,.,,12,0,增加,1,,.,.,.,.,100,700,6,0,60,不变,,,,,,.,100,1,,1,,2,.,,.,12,0,17,3,,100,0,350,2,4,0,18,油费
4102030110,粮食作物2,a21,9.5,5225,否,否,1,,0,0,0,0,0,0,0,2,,100,0,285,4,100,900,2.4,5,0,30,33,1,,0,0,.,.,100,95,95,95,,9,0,增加,3,,100,0,380,2,100,2000,4,0,40,不变,,,,,,.,100,1,,1,,2,.,,.,38,0,34,3,,100,0,570,3.9,6,0,18,油费
4102030111,粮食作物1,a21,10,3500,否,是,5,,100,0,600,2,5,2,0,4,,100,0,300,1,100,594,10,1,0,18,33,1,,.,.,.,.,100,200,150,0,,5,0,减少,1,,.,.,.,.,100,2000,2,0,80,增加,,,,,,.,100,1,,1,,3,.,,.,30,0,80,3,,100,0,600,3.5,4,0,0,无
4102030111,粮食作物2,a1,8,4000,否,是,5,,100,0,480,2,4,2,0,4,,100,0,240,1,100,560.4,8,1,0,120,4.67,1,,.,.,.,.,100,160,120,0,,4,0,减少,,,.,.,.,.,100,960,,.,40,增加,,,,,,.,100,1,,1,,3,.,,.,24,0,64,3,,100,0,480,3,4,0,0,无
4102030112,粮食作物1,a1,175,105000,否,是,5,,100,0,5250,58,3,10,0,4,,100,0,3500,65,100,13125,2.7,70,0,2625,5,1,,0,0,0,0,100,3500,1750,0,,480,0,减少,1,,0,0,0,0,100,27650,60,0,65,增加,,,,,,.,100,1,,1,,1,0,,.,350,0,98,3,,100,0,12250,70,140,0,0,
4102030112,粮食作物2,a21,200,100000,否,否,1,,.,.,.,.,,,.,4,,100,0,6000,70,100,102000,2.9,70,0,3000,34,1,,0,0,0,0,100,2000,2000,2000,,450,0,减少,1,,0,0,0,0,100,2400,120,0,50,增加,,,,,,.,100,1,,1,,1,0,,.,350,0,100,3,,100,0,14000,160,300,0,0,
4102030113,粮食作物1,a1,6.8,3400,否,是,5,,100,0,408,5,1.36,5,0,4,,100,0,136,3,100,408,2.27,3,0,68,6,1,,0,0,0,0,100,34,68,0,,6,0,减少,,,.,.,.,.,100,700,,.,50,减少,50,生物有机肥,,0,0,.,100,1,,1,,1.5,0,,.,12,0,50,3,,100,0,408,5,5,0,0,
4102030113,粮食作物2,a21,6.8,4760,否,否,1,,.,.,.,.,,,.,4,,100,0,136,5,100,300,2.27,3,0,14,21.4,1,,0,0,0,0,100,20,30,0,,4,0,减少,,,.,.,.,.,100,600,,.,40,减少,0,,,,0,.,100,1,,1,,1.5,0,,.,12,0,50,3,,100,0,340,3,3,0,0,
4101020201,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
4101020202,粮食作物1,a1,8,4000,否,否,5,,100,0,1400,175,4.5,4.5,9999,4,,100,0,160,30,100,16,0.437,3.5,0,4,4,1,,0,0,0,0,100,288,.,.,三合一,3.5,0,不变,1,,0,0,0,0,100,960,3.5,0,150,增加,,,,,,.,100,1,,2,,4.5,0,否,0,36,0,96,3,,100,0,640,4,4,0,0,
4101020202,粮食作物2,a21,8,3600,否,否,5,,100,0,1400,175,4.5,4.5,9999,4,,100,0,160,30,100,400,0.437,3.5,0,12.1,33,1,,0,0,0,0,100,288,.,.,三合一,3.5,0,不变,1,,0,0,0,0,100,960,3.5,0,50,增加,,,,,,.,100,1,,2,,4.5,0,否,0,36,0,104,3,,100,0,640,4,4,0,0,
4101020203,粮食作物1,a1,6.6,3300,否,否,5,,100,0,990,3,2,0,0,4,,100,0,198,2,100,396,3,0,0,90,2,1,,0,0,0,0,100,9999,9999,9999,,12,0,增加,3,,100,0,132,2,100,750,0,0,50,增加,,,,,50,2.5,100,1,,1,,1.5,0,否,0,12,0,50,3,,100,0,460,3,0,0,.,
4101020203,粮食作物2,a21,6.6,3630,否,否,1,,0,0,0,0,0,0,0,4,,100,0,198,3,100,396,2,0,0,24,15,1,,0,0,0,0,100,9999,9999,9999,,12,0,增加,3,,100,0,198,3,100,750,0,0,50,增加,,,,,50,2.5,100,1,,1,,1.5,0,否,0,12,0,50,3,,100,0,460,4,0,0,.,
4101020204,粮食作物1,a1,6.47,3235,是,是,5,,100,0,560,4,3,2,0,,,.,.,.,.,100,288,,.,.,90,3.2,1,,.,.,.,.,100,200,.,.,三合一,5,0,增加,,,.,.,.,.,100,600,,.,40,不变,,,,,,.,100,1,,2,,1.5,.,,.,6,0,50,3,,100,0,240,4,4,0,0,
4101020204,粮食作物2,a21,6.47,2911.5,否,否,1,,.,.,.,.,,,.,4,,100,0,330,4,100,320,2,2,0,16,20,1,,.,.,.,.,100,180,.,.,三合一,5,0,增加,,,.,.,.,.,100,670,,.,40,不变,,,,,,.,100,1,,2,,1.5,.,,.,6,0,50,3,,100,0,320,4,4,0,0,
4101020205,粮食作物1,a21,9.38,4500,否,否,5,,100,0,1260,63,7,0,1260,4,,100,0,225,3,100,525,0.3,0,225,82,3.2,1,,0,100,0,0,100,300,300,0,,8,0,增加,3,,100,10,45,3,100,1440,8,225,50,增加,0,,,,50,3,100,1,,1,,2,0,,.,18,0,140,3,,100,0,540,4,0,0,0,
4101020205,粮食作物2,a1,9.38,3000,否,否,5,,100,0,1260,63,7,0,1260,4,,100,0,225,3,100,525,0.3,0,225,82,3.2,1,,0,100,0,0,100,300,300,0,,8,0,增加,3,,100,0,45,3,100,1440,8,225,50,增加,0,,,,50,3,100,1,,1,,2,0,,.,18,0,140,3,,100,0,720,4,0,0,0,
4101020206,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
4101020207,粮食作物1,a1,5.32,2554,否,否,5,,100,0,440,3,1.8,10,0,4,,100,0,165,1,100,225,5,5,0,75,3,1,,0,0,0,0,100,60,165,165,,12,0,增加,1,,0,0,0,0,100,780,5,0,55,增加,,,,,,.,100,1,,1,,2,.,,.,26,0,50,3,,100,0,275,1,1,0,0,
4101020207,粮食作物2,a21,5.32,2660,否,否,1,,0,0,0,0,0,0,0,4,,100,0,110,1.5,100,85,3.7,1,0,8.5,10,1,,0,0,0,0,100,248,165,0,,12,0,不变,3,,100,0,650,5,100,650,5,0,50,增加,,,,,,.,100,1,,1,,2,.,,.,24,0,48,3,,100,0,385,1,1,0,0,
4101020208,粮食作物1,a1,9.21,5526,是,是,5,,100,0,990,9,1,2,0,,,.,.,.,.,100,448,,.,.,112,4,1,,0,0,0,0,100,450,0,0,,20,0,增加,,,.,.,.,.,100,900,0,0,50,增加,0,,,,,.,100,1,,1,,3,.,,.,27,.,200,3,,100,0,540,5.5,5,0,0,
4101020208,粮食作物2,a21,9.21,6447,是,是,5,,100,0,550,4.5,2,2,0,,,.,.,.,.,100,900,,.,.,45,20,1,,0,0,0,0,100,450,.,.,三合一,20,0,增加,,,.,.,.,.,100,900,0,0,50,增加,0,,,,,.,100,1,,1,,3,.,,.,27,.,200,3,,100,0,540,5.5,5,0,0,
4101020209,粮食作物1,a1,6.22,3110,是,是,4,,100,0,500,2.5,3,3,0,,,.,.,.,.,100,150,,.,.,30,5,1,,.,.,.,.,100,200,120,280,,4,0,增加,,,.,.,.,.,100,950,,.,50,增加,25,商用有机肥,,900,50,3,100,1,,1,,2,.,,.,12,0,180,3,,100,0,480,2,2,0,.,
4101020209,粮食作物2,a21,6.22,3110,否,否,1,,.,.,.,.,,,.,,,.,.,.,.,100,460,,.,.,23,20,1,,.,.,.,.,100,200,120,280,,4,0,增加,1,,0,0,0,0,100,950,8,0,50,增加,25,商用有机肥,,900,50,3,100,1,,1,,2,.,,.,12,0,180,3,,100,0,480,2,2,0,.,
4101020210,粮食作物1,a1,5.19,2595,是,是,5,,100,0,390,4,1.3,4,0,,,.,.,.,.,100,234,,.,.,78,3,1,,0,0,0,0,100,0,93,0,,4,0,增加,,,.,.,.,.,100,720,,.,50,增加,0,,,,0,.,100,1,,1,,9999,0,,.,90,0,450,3,,100,0,415,4,4,0,0,
4101020210,粮食作物2,a21,5.19,2595,否,否,1,,.,.,.,.,,,.,4,,100,0,390,4,100,180,,.,.,7.8,23,1,,0,0,0,0,100,0,156,0,,4,0,增加,,,.,.,.,.,100,720,,.,46,增加,0,,,,0,.,100,1,,1,,9999,0,,.,90,0,450,3,,100,0,415,4,4,0,0,
4101020211,粮食作物1,a1,8.72,4796,否,是,5,,100,0,1308,8,1.2,15,0,4,,100,0,175,4,100,420,2.5,8,0,140,3,1,,0,0,0,0,100,240,90,60,,20,0,增加,1,,0,0,0,0,100,1580,12,0,65,增加,,,,,,.,100,1,,1,,1.5,0,,.,28,0,240,3,,100,0,650,2,3,0,.,
4101020211,粮食作物2,a21,8.72,5232,否,否,1,,0,0,0,0,0,0,0,4,,100,0,218,4,100,420,3,7,0,22,19,1,,0,0,0,0,100,240,100,0,,16,0,增加,1,,0,0,0,0,0,1300,9999,0,60,增加,,,,,,.,100,1,,1,,1.5,0,,.,45,0,360,3,,100,0,700,4,6,0,.,
4101020212,粮食作物1,a1,10.9,6540,是,是,5,,100,0,1500,3,3.3,3,.,,,.,.,.,.,100,225,5,2,.,150,1.5,1,,0,0,.,.,100,35,220,100,,6,.,增加,,,.,.,.,.,100,1200,,.,50,增加,,,,,,.,100,1,,1,,1.5,.,,.,15,.,400,3,,100,0,600,3,3,.,.,
4101020212,粮食作物2,a21,10.9,7085,是,是,5,,100,0,1500,3,3.3,3,.,,,.,.,.,.,100,500,5,2,.,20,25,1,,0,0,.,.,100,0,200,150,,9,.,增加,,,.,.,.,.,100,1200,,.,50,增加,,,,,,.,100,1,,1,,1.5,.,,.,15,.,400,3,,100,0,500,3,3,.,.,
4102020212,粮食作物1,a21,1.8,810,否,否,1,,.,.,.,.,,,.,4,,100,0,54,1,100,100,1.8,1,0,4,25,1,,.,.,.,.,100,50,15,30,,5,0,减少,1,,.,.,.,.,100,300,0.5,0,50,减少,,,,,,.,100,1,,1,,3.89,.,,.,7,0,9,3,,100,0,180,1,1,0,.,无
4102020212,粮食作物2,a1,1,500,否,是,5,,100,0,30,0.5,2,0.5,0,4,,100,0,30,0.5,100,50,100,0.5,0,12.5,4,1,,.,.,.,.,100,50,15,30,,5,0,减少,1,,.,.,.,.,100,150,0.5,0,50,减少,,,,,,.,100,1,,1,,4,.,,.,4,0,6,3,,100,0,100,1,1,0,.,无
4102020211,粮食作物1,a21,3,1500,否,是,1,,.,.,.,.,,,.,4,,100,0,90,1,100,150,3,1,0,4.5,33,1,,.,.,.,.,100,120,60,15,,12,0,减少,,,.,.,.,.,100,300,,.,50,不变,,,,,,.,100,1,,1,,1,.,,.,3,0,15,3,,100,0,240,1,1,0,.,无
4102020211,粮食作物2,a1,0.8,400,否,是,5,,100,0,50,0.5,1.6,0.5,0,4,,100,0,20,0.5,100,40,1.6,0.5,0,12.5,3.2,1,,.,.,.,.,100,120,60,15,,4,0,减少,,,.,.,.,.,100,80,,.,50,不变,,,,,,.,100,1,,1,,1,.,,.,1,0,5,3,,100,0,50,1,1,0,.,无
4102020210,粮食作物1,a1,3.5,1750,否,是,5,,100,0,210,3,1,3,0,4,,100,0,105,2,100,140,1.5,2,0,40,3.5,1,,0,0,0,0,100,40,.,.,三合一,4,0,不变,,,.,.,.,.,100,525,1,0,50,不变,0,,,,0,.,100,1,,1,,1,0,,.,4,0,35,3,,100,0,210,2,2,0,0,
4102020210,粮食作物2,a21,4,2000,否,否,1,,.,.,.,.,,,.,4,,100,0,120,2,100,80,2,4,0,8,10,1,,0,0,0,0,100,7,.,.,三合一,2,0,不变,,,.,.,.,.,100,560,3,0,65,不变,0,,,,0,.,100,1,,1,,1,0,,.,4,0,40,3,,100,0,240,2,2,0,0,
4102020209,粮食作物1,a1,1,500,否,是,5,,100,.,75,2,0.5,0,.,5,,100,.,20,0.2,100,90,0.2,0.2,.,15,6,2,,100,100,0,.,100,70,0,0,,0.5,.,减少,,,.,.,.,.,100,150,,.,50,不变,0,,,,0,.,100,1,,1,,2,.,,.,2,.,6.75,3,,100,.,150,0.5,0.5,.,.,
4102020209,粮食作物2,a21,2,1000,否,否,1,,.,.,.,.,,,.,5,,100,.,50,1,100,100,2,1,.,2,50,2,,100,100,0,.,100,6,20,0,,0.5,.,不变,,,.,.,.,.,100,240,,.,100,不变,0,,,,0,.,100,1,,1,,2,.,,.,4,.,6.75,3,,100,.,140,1,1,.,.,
4102020208,粮食作物1,a21,3.86,1930,否,否,5,,100,0,234,2,1.95,3,0,4,,100,0,117,3,100,50,1.3,5,0,2,25,1,,0,0,.,.,100,60,20,50,,8,0,增加,1,,10,0,.,.,100,1800,12,0,50,不变,,,,,,.,100,1,,1,,1.3,.,,.,12,0,40,3,,100,0,240,3,4,0,0,
4102020208,粮食作物2,a1,2,1200,否,否,5,,100,0,120,1,2,3,0,4,,100,0,60,1,100,90,2,4,0,30,3,1,,0,0,.,.,100,70,60,70,,6,0,增加,1,,10,0,.,.,100,1200,6,0,50,不变,,,,,,.,100,1,,1,,2,.,,.,4,0,20,3,,100,0,160,3,3.5,0,0,
4102020207,粮食作物1,a1,2,1300,否,是,5,,100,.,120,1,2,1,.,4,,100,.,40,0.5,100,12,4,0.5,.,5,2.4,2,,100,100,.,.,100,50,0,0,,1,.,减少,,,.,.,.,.,100,200,,.,40,不变,,,,,,.,100,1,,1,,3,.,,.,6,.,10,3,,100,0,160,1,1,.,.,
4102020207,粮食作物2,a21,2,1100,否,否,1,,.,.,.,.,,,.,4,,100,.,40,0.5,100,28,4,0.5,.,2,14,2,,100,100,.,.,100,20,30,0,,0.5,.,减少,1,,0,.,0,.,100,100,1.5,.,50,不变,,,,,,.,100,1,,1,,3,.,,.,6,.,10,3,,100,0,160,1,1,.,.,
4102020206,粮食作物1,a1,2,1000,否,否,5,,100,0,100,1,2,3,0,4,,100,0,60,0.5,0,0,4,5,0,0,0,1,,0,0,.,.,100,8,48,9999,,12,0,减少,1,,0,0,.,.,100,350,1.5,0,55,不变,,,,,,.,100,1,,1,,1,.,,.,2,0,10,3,,100,0,200,2,5,0,0,
4102020206,粮食作物2,a21,3,1800,否,否,1,,0,0,0,0,0,0,0,4,,100,0,90,2,100,250,1.5,4,0,10,25,1,,0,0,.,.,100,120,360,0,,4,0,不变,1,,0,0,.,.,100,350,2,0,50,不变,,,,,,.,100,1,,1,,4,.,,.,12,0,63,3,,100,0,150,1,6,0,0,
4102020205,粮食作物1,a1,1,650,是,是,5,,100,0,85,0.5,2,0.5,0,,,.,.,.,.,100,50,2,0.5,0,10,5,6,无,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,100,120,,.,50,不变,,,,,,.,0,,,,,,.,,.,,.,.,3,,100,0,80,0.3,0.3,0,.,
4102020205,粮食作物2,a21,2,1500,是,是,5,,100,0,120,1,2,1,0,,,.,.,.,.,100,80,2,1,0,4,20,1,,0,.,.,.,100,30,0,0,,0.2,0,不变,,,.,.,.,.,100,220,,.,50,不变,,,,,,.,0,,,,,,.,,.,,.,.,1,,0,0,.,.,8,0,.,
4102020204,粮食作物1,a21,1,500,否,是,4,,100,0,60,0.5,2,0.5,0,1,,0,0,30,0.2,0,75,3,0.2,0,30,2.5,1,,0,0,0,0,100,20,20,0,,0.6,0,减少,,,.,.,.,.,100,100,,.,50,,,,,,,.,100,1,,1,,2,0,,.,2,0,8,3,,100,0,70,0.5,0.5,0,0,
4102020203,粮食作物1,a1,1.3,390,是,是,5,,100,0,39,1,1.3,1,0,,,.,.,.,.,100,70,,.,.,17.5,4,1,,0,0,0,0,100,20,10,0,,0.3,0,增加,,,.,.,.,.,100,156,,.,30,增加,0,,,,0,.,100,1,,1,,3,0,,.,8,0,9,3,,100,0,78,0.5,1,0,0,
4102020203,粮食作物2,a21,2,700,否,否,1,,.,.,.,.,,,.,4,,100,0,26,1,100,100,2,1,0,4,25,1,,0,0,0,0,100,25,20,0,,2,0,增加,,,.,.,.,.,100,200,,.,40,增加,0,,,,0,.,100,1,,1,,1,0,,.,4,0,14,3,,100,0,120,1,2,0,0,
4102020202,粮食作物1,,.,.,,,,,.,.,.,.,,,.,,,.,.,.,.,,,,.,.,.,,,,.,.,.,.,.,.,.,.,,.,.,,,,.,.,.,.,.,,,.,,,,,,,,.,.,,,,,,.,,.,,.,.,,,.,.,.,.,,.,.,
