varID,var11_1,var11_2,var11_3,var11_4,var11_5,var11_6,var11_7
2303030206,一般,一般,比较满意,比较满意,比较满意,非常满意,好很多
2303030207,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
2303030208,比较满意,很不满意,比较满意,非常满意,非常满意,非常满意,好很多
2303030209,不太满意,不太满意,一般,一般,一般,比较满意,好一些
2303030210,一般,一般,一般,不太满意,一般,比较满意,好一些
2303030211,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,好一些
2303030212,一般,不太满意,一般,比较满意,比较满意,比较满意,好一些
2302010201,非常满意,比较满意,比较满意,非常满意,非常满意,比较满意,好很多
2302010202,比较满意,比较满意,比较满意,比较满意,比较满意,一般,好很多
2302010203,一般,很不满意,一般,非常满意,比较满意,一般,差不多
2302010204,一般,不太满意,比较满意,比较满意,非常满意,比较满意,好一些
2302010205,比较满意,非常满意,非常满意,非常满意,非常满意,比较满意,好很多
2302010206,一般,一般,一般,一般,很不满意,很不满意,好很多
2302010207,比较满意,不太满意,比较满意,比较满意,比较满意,比较满意,差一些
2302010208,不太满意,不太满意,一般,比较满意,比较满意,比较满意,好一些
2302010209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
2302010210,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
2302010211,不太满意,不太满意,不太满意,不太满意,比较满意,比较满意,9999.0
2302010212,比较满意,不太满意,比较满意,比较满意,不太满意,比较满意,好一些
2302020212,比较满意,一般,一般,比较满意,比较满意,比较满意,好一些
2302020211,不太满意,不太满意,一般,不太满意,比较满意,比较满意,差不多
2302020210,一般,不太满意,比较满意,比较满意,比较满意,非常满意,好一些
2302020209,不太满意,不太满意,一般,一般,一般,说不清,差不多
2302020208,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
2302020207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
2302020206,比较满意,比较满意,非常满意,非常满意,非常满意,比较满意,好很多
2302020205,非常满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
2302020204,比较满意,一般,比较满意,不太满意,比较满意,非常满意,好一些
2302020203,不太满意,不太满意,不太满意,比较满意,比较满意,说不清,差不多
2302020202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
2302020201,比较满意,一般,比较满意,比较满意,非常满意,非常满意,好一些
2302010101,比较满意,不太满意,不太满意,一般,比较满意,比较满意,差不多
2302010102,比较满意,不太满意,不太满意,一般,比较满意,比较满意,好一些
2302010103,不太满意,一般,比较满意,一般,一般,比较满意,好一些
2302010104,很不满意,很不满意,比较满意,比较满意,比较满意,比较满意,好一些
2302010105,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
2302010106,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,差不多
2302010107,不太满意,不太满意,一般,比较满意,比较满意,比较满意,好一些
2302010108,一般,一般,比较满意,比较满意,比较满意,一般,差不多
2302010109,非常满意,很不满意,一般,比较满意,比较满意,一般,好很多
2302010110,比较满意,很不满意,比较满意,非常满意,比较满意,比较满意,好很多
2302010111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
2302010112,比较满意,比较满意,比较满意,非常满意,比较满意,比较满意,好一些
6102020101,一般,不太满意,比较满意,一般,比较满意,非常满意,好很多
6102020102,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
6102020103,比较满意,一般,一般,比较满意,非常满意,非常满意,好很多
6102020104,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
6102020105,比较满意,比较满意,一般,一般,比较满意,比较满意,好一些
6102020106,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
6102020107,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102020108,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,差不多
6102020109,比较满意,比较满意,比较满意,非常满意,非常满意,比较满意,好很多
6102020110,比较满意,一般,比较满意,比较满意,非常满意,非常满意,好很多
6102020111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102020112,非常满意,非常满意,非常满意,非常满意,比较满意,非常满意,好很多
6105030101,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
6105030102,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
6105030103,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
6105030104,一般,不太满意,比较满意,比较满意,非常满意,非常满意,好一些
6105030105,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
6105030106,比较满意,比较满意,比较满意,一般,比较满意,比较满意,差不多
6105030107,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
6105030108,比较满意,不太满意,比较满意,比较满意,比较满意,非常满意,好一些
6105030109,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
6105030110,比较满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
6105030111,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
6105030112,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
6103020201,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103020202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103020203,比较满意,一般,比较满意,非常满意,非常满意,比较满意,好一些
6103020204,一般,一般,不太满意,比较满意,比较满意,说不清,好一些
6103020205,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
6103020206,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
6103020207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103020208,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
6103020209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103020210,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103020211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103020212,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
6103010101,非常满意,一般,非常满意,非常满意,非常满意,非常满意,差不多
6103010102,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
6103010103,比较满意,一般,一般,比较满意,非常满意,比较满意,好一些
6103010104,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
6103010105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103010106,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103010107,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
6103010108,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103010109,非常满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
6103010110,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
6103010111,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
6103010112,很不满意,很不满意,很不满意,比较满意,比较满意,比较满意,差不多
6103030201,一般,一般,一般,比较满意,非常满意,比较满意,差不多
6103030202,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
6103030203,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030204,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
6103030205,比较满意,不太满意,比较满意,比较满意,非常满意,非常满意,好一些
6103030206,非常满意,比较满意,比较满意,比较满意,非常满意,比较满意,差不多
6103030207,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
6103030208,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030210,非常满意,非常满意,非常满意,一般,比较满意,比较满意,好很多
6103030211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030101,不太满意,不太满意,比较满意,比较满意,比较满意,不评价,差一些
6103030102,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
6103030103,非常满意,比较满意,非常满意,非常满意,非常满意,比较满意,好一些
6103030104,比较满意,一般,比较满意,比较满意,非常满意,一般,好一些
6103030105,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
6103030106,很不满意,不太满意,比较满意,比较满意,一般,比较满意,差一些
6103030107,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030108,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030109,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,8888.0
6103030110,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
6103030111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6103030112,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102020201,比较满意,很不满意,一般,比较满意,非常满意,非常满意,好很多
6102020202,比较满意,一般,比较满意,一般,比较满意,不评价,好一些
6102020203,比较满意,一般,不太满意,一般,比较满意,比较满意,差不多
6102020204,比较满意,比较满意,一般,比较满意,比较满意,一般,差不多
6102020205,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102020206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102020207,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
6102020208,一般,不太满意,一般,一般,一般,比较满意,好一些
6102020209,比较满意,一般,一般,一般,比较满意,比较满意,好一些
6102020210,不太满意,很不满意,比较满意,一般,一般,比较满意,差一些
6102020211,比较满意,比较满意,比较满意,不太满意,比较满意,一般,好一些
6102020212,比较满意,比较满意,很不满意,不太满意,比较满意,比较满意,好一些
6102010101,比较满意,比较满意,非常满意,非常满意,比较满意,非常满意,好很多
6102010102,不太满意,一般,比较满意,一般,一般,一般,好很多
6102010103,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
6102010104,一般,不太满意,一般,一般,比较满意,一般,好一些
6102010105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102010106,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,差不多
6102010107,不太满意,不太满意,一般,一般,非常满意,非常满意,差不多
6102010108,比较满意,比较满意,比较满意,比较满意,一般,比较满意,好一些
6102010109,不太满意,不太满意,不太满意,一般,比较满意,比较满意,好一些
6102010110,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
6102010111,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
6102010112,非常满意,非常满意,非常满意,非常满意,比较满意,非常满意,好一些
6102010201,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
6102010202,比较满意,一般,比较满意,非常满意,非常满意,非常满意,好很多
6102010203,比较满意,比较满意,一般,比较满意,比较满意,比较满意,好一些
6102010204,比较满意,比较满意,比较满意,比较满意,比较满意,一般,好很多
6102010205,很不满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
6102010206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102010207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102010208,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
6102010209,比较满意,不太满意,不太满意,比较满意,非常满意,一般,好很多
6102010210,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6102010211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
6102010212,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
6102030101,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
6102030102,一般,不太满意,一般,一般,非常满意,非常满意,差不多
6102030103,很不满意,很不满意,比较满意,比较满意,比较满意,比较满意,好一些
6102030104,比较满意,不太满意,比较满意,比较满意,非常满意,比较满意,好一些
6102030105,非常满意,不太满意,比较满意,比较满意,非常满意,非常满意,好一些
6102030106,比较满意,比较满意,比较满意,比较满意,比较满意,一般,好一些
6102030107,比较满意,一般,一般,不太满意,不太满意,不太满意,好一些
6102030108,一般,很不满意,一般,一般,很不满意,很不满意,好一些
6102030109,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
6102030110,比较满意,不太满意,比较满意,非常满意,比较满意,比较满意,差很多
6102030111,比较满意,一般,比较满意,比较满意,比较满意,比较满意,9999.0
6102030112,一般,不太满意,比较满意,比较满意,比较满意,比较满意,差不多
6102030201,一般,一般,比较满意,比较满意,比较满意,比较满意,好很多
6102030202,比较满意,非常满意,非常满意,非常满意,非常满意,非常满意,差不多
6102030203,比较满意,一般,比较满意,比较满意,非常满意,一般,好一些
6102030204,不太满意,比较满意,比较满意,一般,很不满意,比较满意,差不多
6102030205,很不满意,很不满意,很不满意,很不满意,一般,很不满意,差不多
6102030206,比较满意,非常满意,非常满意,非常满意,非常满意,不评价,好一些
6102030207,比较满意,一般,一般,比较满意,比较满意,比较满意,好一些
6102030208,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
6102030209,比较满意,不太满意,一般,一般,一般,一般,好一些
6102030210,非常满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
6102030211,比较满意,一般,比较满意,比较满意,不太满意,一般,好一些
6102030212,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
6104010101,说不清,很不满意,一般,一般,比较满意,比较满意,好很多
6104010102,比较满意,很不满意,一般,一般,一般,一般,好一些
6104010103,比较满意,比较满意,非常满意,非常满意,比较满意,比较满意,好一些
6104010104,一般,不太满意,不太满意,比较满意,比较满意,一般,好一些
6104010105,一般,很不满意,一般,一般,比较满意,非常满意,好一些
6104010106,一般,不太满意,比较满意,比较满意,比较满意,比较满意,好很多
6104010107,比较满意,很不满意,比较满意,不太满意,比较满意,不太满意,差一些
6104010108,一般,一般,比较满意,比较满意,比较满意,一般,差不多
6104010109,一般,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
6104010110,一般,一般,一般,一般,非常满意,非常满意,好一些
6104010111,非常满意,不太满意,比较满意,非常满意,非常满意,非常满意,差不多
6104010112,比较满意,不太满意,比较满意,比较满意,非常满意,非常满意,差不多
6104030101,非常满意,比较满意,比较满意,比较满意,比较满意,比较满意,差不多
6104030102,一般,一般,一般,一般,比较满意,比较满意,好一些
6104030103,一般,比较满意,一般,一般,比较满意,比较满意,差一些
6104030104,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
6104030105,比较满意,一般,比较满意,比较满意,比较满意,非常满意,好很多
6104030106,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
6104030107,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
6104030108,一般,不太满意,比较满意,比较满意,非常满意,非常满意,好一些
6104030109,一般,不太满意,一般,一般,一般,一般,差一些
6104030110,比较满意,一般,比较满意,比较满意,比较满意,比较满意,差不多
6104030111,一般,一般,一般,一般,比较满意,比较满意,好一些
6104030112,比较满意,比较满意,比较满意,不太满意,比较满意,不太满意,好一些
6104030212,不太满意,很不满意,比较满意,比较满意,比较满意,非常满意,差很多
6104030211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6104030210,比较满意,一般,一般,比较满意,比较满意,比较满意,好一些
6104030209,不太满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6104030208,不太满意,不太满意,一般,一般,比较满意,比较满意,差不多
6104030207,比较满意,一般,比较满意,比较满意,非常满意,一般,好一些
6104030206,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好很多
6104030205,不太满意,不太满意,比较满意,比较满意,一般,比较满意,好一些
6104030204,比较满意,一般,不太满意,一般,比较满意,一般,好一些
6104030203,一般,不太满意,不太满意,一般,比较满意,一般,差不多
6104030201,一般,很不满意,不太满意,一般,比较满意,比较满意,好一些
6104030202,比较满意,比较满意,一般,比较满意,比较满意,比较满意,好一些
6105030201,比较满意,比较满意,非常满意,比较满意,比较满意,比较满意,好一些
6105030202,非常满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
6105030203,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
6105030204,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
6105030205,比较满意,一般,比较满意,比较满意,非常满意,一般,好很多
6105030206,一般,比较满意,比较满意,一般,比较满意,一般,差不多
6105030207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
6105030208,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
6105030209,非常满意,一般,非常满意,非常满意,非常满意,非常满意,好很多
6105030210,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好一些
6105030211,非常满意,一般,一般,很不满意,非常满意,非常满意,好一些
6105030212,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
6105020201,比较满意,一般,一般,比较满意,非常满意,非常满意,好很多
6105020202,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
6105020203,比较满意,不太满意,比较满意,比较满意,非常满意,非常满意,好一些
6105020204,比较满意,很不满意,非常满意,非常满意,非常满意,非常满意,好很多
6105020205,一般,一般,比较满意,比较满意,比较满意,一般,好一些
6105020206,比较满意,比较满意,一般,比较满意,比较满意,比较满意,好一些
6105020207,比较满意,不太满意,比较满意,比较满意,一般,比较满意,9999.0
6105020208,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,9999.0
6105020209,非常满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
6105020210,非常满意,一般,一般,非常满意,非常满意,非常满意,好很多
6105020211,非常满意,一般,一般,一般,非常满意,非常满意,好一些
6105020212,非常满意,一般,非常满意,非常满意,非常满意,非常满意,好一些
4101030201,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
4101030202,非常满意,非常满意,不太满意,比较满意,比较满意,比较满意,好一些
4101030205,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
4101030203,比较满意,一般,比较满意,比较满意,非常满意,比较满意,好很多
4101030204,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
4101030206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4101030207,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
4101030208,比较满意,比较满意,比较满意,比较满意,很不满意,很不满意,好一些
4101030209,比较满意,非常满意,比较满意,非常满意,非常满意,非常满意,好很多
4101030210,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
4101030211,一般,一般,比较满意,比较满意,非常满意,比较满意,好一些
4101030212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4101030213,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4101010201,一般,一般,一般,一般,非常满意,比较满意,好一些
4101010202,比较满意,比较满意,一般,比较满意,比较满意,比较满意,好一些
4101010203,一般,不太满意,一般,一般,比较满意,非常满意,差不多
4101010204,非常满意,非常满意,非常满意,非常满意,非常满意,比较满意,差不多
4101010205,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
4101010206,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4101010207,比较满意,比较满意,比较满意,比较满意,比较满意,一般,好一些
4101010208,非常满意,一般,一般,比较满意,非常满意,非常满意,好很多
4101010209,一般,不太满意,比较满意,一般,比较满意,比较满意,好一些
4101010210,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4101010211,比较满意,比较满意,非常满意,比较满意,比较满意,比较满意,好一些
4101010212,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
4101010213,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104020111,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
4104020110,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
4104020109,比较满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104020108,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
4104020107,一般,很不满意,不太满意,一般,非常满意,非常满意,好很多
4104020106,非常满意,非常满意,非常满意,非常满意,比较满意,非常满意,好很多
4104020105,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104020104,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
4104020103,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
4104020102,比较满意,一般,比较满意,比较满意,比较满意,比较满意,好很多
4104020101,很不满意,很不满意,非常满意,非常满意,非常满意,一般,好一些
4102020101,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
4102020102,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4102020103,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4102020104,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
4102020105,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102020106,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102020107,比较满意,比较满意,比较满意,非常满意,比较满意,非常满意,好一些
4102020108,比较满意,比较满意,比较满意,比较满意,非常满意,比较满意,好一些
4102020109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4102020110,比较满意,比较满意,比较满意,非常满意,比较满意,比较满意,好一些
4102020111,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102020112,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104010101,比较满意,比较满意,比较满意,非常满意,比较满意,比较满意,好一些
4104010102,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104010103,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
4104010104,一般,一般,比较满意,比较满意,比较满意,比较满意,好一些
4104010105,比较满意,比较满意,非常满意,非常满意,非常满意,非常满意,好一些
4104010106,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104010107,一般,一般,比较满意,比较满意,比较满意,比较满意,好很多
4104010108,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
4104010109,比较满意,一般,一般,比较满意,非常满意,非常满意,好很多
4104010110,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104010111,比较满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
4104010112,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104020201,比较满意,比较满意,一般,比较满意,非常满意,比较满意,好很多
4104020202,一般,一般,一般,一般,比较满意,非常满意,好很多
4104020203,非常满意,非常满意,非常满意,一般,非常满意,非常满意,好很多
4104020204,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
4104020205,比较满意,比较满意,非常满意,比较满意,比较满意,比较满意,好很多
4104020206,非常满意,不太满意,比较满意,非常满意,非常满意,非常满意,好很多
4104020207,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104020208,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104020209,一般,一般,一般,比较满意,比较满意,比较满意,好一些
4104020210,一般,不太满意,比较满意,比较满意,非常满意,一般,好很多
4104020211,非常满意,非常满意,非常满意,非常满意,非常满意,比较满意,好一些
4104020212,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4104030212,一般,不太满意,比较满意,比较满意,比较满意,比较满意,好很多
4104030211,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4104030210,一般,不太满意,比较满意,一般,非常满意,比较满意,好一些
4104030209,比较满意,比较满意,一般,比较满意,非常满意,非常满意,好很多
4104030208,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4104030207,比较满意,不太满意,非常满意,非常满意,非常满意,比较满意,好一些
4104030206,比较满意,比较满意,非常满意,比较满意,非常满意,非常满意,好一些
4104030205,比较满意,不太满意,比较满意,比较满意,非常满意,非常满意,好很多
4104030204,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104030203,一般,不太满意,比较满意,一般,比较满意,非常满意,好很多
4104030202,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104030201,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4102010201,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102010202,一般,比较满意,比较满意,不太满意,比较满意,比较满意,好一些
4102010203,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102010204,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102010205,非常满意,比较满意,比较满意,比较满意,比较满意,一般,好很多
4102010206,比较满意,一般,比较满意,一般,比较满意,比较满意,好很多
4102010207,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,差不多
4102010208,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,差不多
4102010209,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4102010210,比较满意,比较满意,比较满意,比较满意,比较满意,非常满意,好一些
4102010211,说不清,一般,一般,一般,比较满意,非常满意,好一些
4102010212,非常满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
4102010213,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
4104010201,一般,一般,不太满意,一般,比较满意,比较满意,好一些
4104010202,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4104010203,比较满意,比较满意,比较满意,比较满意,非常满意,非常满意,好很多
4104010204,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104010205,非常满意,比较满意,比较满意,比较满意,比较满意,一般,好很多
4104010206,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104010207,一般,一般,一般,非常满意,非常满意,非常满意,好很多
4104010208,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
4104010209,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,差不多
4104010210,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104010211,非常满意,不太满意,非常满意,非常满意,非常满意,非常满意,好很多
4104010212,比较满意,不太满意,一般,一般,非常满意,非常满意,好很多
4102010109,非常满意,比较满意,非常满意,非常满意,非常满意,比较满意,好很多
4102010110,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4102010111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4102010112,非常满意,比较满意,比较满意,比较满意,非常满意,非常满意,好一些
4102010101,非常满意,比较满意,非常满意,非常满意,非常满意,非常满意,好很多
4102010102,比较满意,一般,不太满意,比较满意,比较满意,比较满意,好很多
4102010103,非常满意,一般,比较满意,比较满意,比较满意,一般,差不多
4102010104,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102010105,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好一些
4102010106,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,差不多
4102010107,非常满意,比较满意,比较满意,非常满意,非常满意,非常满意,好很多
4102010108,非常满意,比较满意,比较满意,比较满意,非常满意,比较满意,好很多
4104030112,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104030111,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104030110,比较满意,一般,非常满意,比较满意,非常满意,非常满意,好很多
4104030109,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好一些
4104030108,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104030107,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,差一些
4104030106,一般,比较满意,比较满意,一般,比较满意,比较满意,好很多
4104030105,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104030104,非常满意,一般,非常满意,非常满意,非常满意,非常满意,好一些
4104030103,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4104030102,比较满意,比较满意,比较满意,比较满意,比较满意,比较满意,好很多
4104030101,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102030201,比较满意,不太满意,不太满意,比较满意,比较满意,比较满意,好一些
4102030202,比较满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
4102030203,非常满意,非常满意,非常满意,非常满意,非常满意,非常满意,好很多
