varID,var5_24a,var5_24,var5_25,var5_26
6404030108,d1,6,0,6
6404030109,d1,7,2,5
6404030109,d4,20,15,25
6404030110,,,,
6404030111,d1,4,2,4
6404030111,d4,13,3,13
6404030112,d1,3,0,4
6404030112,d4,5,0,10
6404030201,d1,5,5,0
6404030202,d1,10,1,9
6404030202,d4,10,10,0
6404030203,d1,12,3,8
6404030204,牛,6,0,6
6404030204,羊,5,0,5
6404030205,d1,6,1,5
6404030205,d13、兔,60,1.5,50
6404030206,d1,41,2,2
6404030206,d4,23,0,38
6404030207,d1,1,1,1
6404030207,d4,80,40,80
6404030208,d4,10,10,0
6404030209,d4,50,20,50
6404030210,d1,2,2,0
6404030211,d2,3,1,2
6404030212,d3,3,3,3
6403010101,d4,286,120,184
6403010101,d7,50,6,8
6403010102,d4,30,20,50
6403010102,d6,2,2,0
6403010102,d8,10,0,70
6403010103,d7,60,40,0
6403010103,d8,20,0,0
6403010104,d4,70,60,70
6403010105,,,,
6403010106,d4,180,10,300
6403010106,d6,2,1,1
6403010107,d4,200,80,150
6403010107,d5,120,100,29
6403010108,d4,120,100,120
6403010108,d6,2,1,1
6403010109,,,,
6403010110,d5,90,75,20
6403010111,d4,40,15,25
6403010112,d1,8,0,0
6403010113,,,,
6403010201,d4,170,200,170
6403010201,d5,30,40,30
6403010201,d6,20,10,0
6403010201,d6,2,1.5,0
6403010202,,,,
6403010203,,,,
6403010204,d4,120,50,110
6403010204,d8,10,0,4
6403010204,d6,2,0,0
6403010205,d5,250,100,140
6403010206,d4,40,8,66
6403010206,d6,2,0,2
6403010207,绵羊,230,120,240
6403010207,鸡,100,50,30
6403010208,d4,70,90,90
6403010208,d7,50,0,0
6403010208,d6,1,0,0
6403010209,羊,33,10,33
6403010210,,,,
6403010211,d4,330,400,335
6403010211,d6,2,0,2
6403010212,d4,800,600,400
6403010212,d5,100,100,0
6403010212,d7,20,0,0
6403010212,d6,2,0,0
6403010213,d6,2,1,1
6403020101,,,,
6403020102,d8,18000,16000,2000
6403020103,d4,450,220,230
6403020104,,,,
6403020105,,,,
6403020106,,,,
6403020107,d5,500,430,70
6403020108,,,,
6403020109,,,,
6403020110,,,,
6403020111,,,,
6403020112,,,,
6403020201,d4,230,300,230
6403020201,d5,70,40,70
6403020202,d6,2,1,1
6403020202,d7,10,5,5
6403020203,d4,300,270,30
6403020204,d6,3,3,0
6403020204,d7,75,25,50
6403020205,d7,70,30,15
6403020205,d8,30,20,10
6403020206,d5,0,0,100
6403020207,d4,160,160,60
6403020208,d4,120,220,80
6403020208,d7,50,10,18
6403020209,d4,100,300,100
6403020209,d6,10,9,0
6403020209,d7,13,2,4
6403020210,,,,
6403020211,d4,600,600,200
6403020211,d5,400,400,300
6403020212,d6,88,88,66
6403020212,d8,20,20,100
6403030201,d6,2,1,1
6403030201,d8,25,10,5
6403030202,d4,300,400,300
6403030203,d8,80,15,35
6403030204,,,,
6403030205,d5,900,1500,900
6403030206,d6,2,1,1
6403030207,,,,
6403030208,d1,25,0,37
6403030209,,,,
6403030210,d6,3,2,0
6403030211,,,,
6403030212,,,,
6403030213,d4,45,4,60
6403030101,d6,1,0,0
6403030101,d8,50,0,15
6403030102,,,,
6403030103,d5,70,50,65
6403030103,d6,2,0,0
6403030104,d4,280,200,20
6403030105,d4,70,70,70
6403030105,d6,2,1,1
6403030105,d8,26,0,20
6403030106,d4,150,90,15
6403030106,d6,2,1,1
6403030106,d8,30,0,4
6403030107,d4,200,230,200
6403030108,d4,280,280,280
6403030108,d5,63,63,63
6403030109,,,,
6403030110,d4,120,100,130
6403030110,d7,30,0,20
6403030111,d5,200,200,0
6403030111,d6,3,3,0
6403030111,d7,50,20,5
6403030112,d4,80,70,80
6403030112,d6,2,1,1
6402010101,,,,
6402010102,d4,10,12,10
6402010103,d1,3,0,5
6402010103,d4,40,0,44
6402010103,d6,30,6,34
6402010104,,,,
6402010105,,,,
6402010106,,,,
6402010107,d1,3,1,2
6402010107,d4,60,0,52
6402010107,d5,80,0,50
6402010108,d4,3,6,15
6402010109,d7,1500,30000,0
6402010110,,,,
6402010111,d7,5,0,0
6402010111,d4,5,0,5
6402010112,d7,0,0,4500
6402010201,,,,
6402010202,,,,
6402010203,,,,
6402010204,,,,
6402010205,,,,
6402010206,d4,65,50,60
6402010206,d5,150,60,130
6402010207,d6,60,60,60
6402010208,,,,
6402010209,d4,12,2,8
6402010210,,,,
6402010211,d4,6,1,5
6402010212,d4,30,30,0
6402010212,d7,30,2,0
6402020101,d5,10,6,4
6402020102,d4,0,0,120
6402020103,d4,150,200,150
6402020103,d5,0,0,150
6402020104,d1,10,10,4
6402020104,d4,8,2,9
6402020105,d4,20,0,20
6402020106,,,,
6402020107,d4,10,0,20
6402020107,d7,12,0,3
6402020108,,,,
6402020109,d4,30,10,15
6402020110,,,,
6402020111,d1,3,3,0
6402020111,d4,5,0,10
6402020112,d1,15,0,20
6402020112,d4,15,6,15
6402020112,d13,20,0,40
6402020113,d1,6,6,0
6402020113,d4,10,0,20
6402020201,d4,5,0,0
6402020202,d1,16,6,10
6402020202,d4,15,5,10
6402020203,d1,6,4,2
6402020203,d4,25,14,25
6402020204,d4,10,10,10
6402020205,d4,20,15,30
6402020206,d5,24,0,24
6402020207,d9,6,2,4
6402020207,d2,10,10,0
6402020208,d1,37,20,40
6402020208,d5,25,6,22
6402020209,d4,58,58,0
6402020210,d4,13,6,18
6402020211,,,,
6402020212,d1,15,7,19
6402020212,d4,40,30,10
6402030101,d4,15,5,15
6402030101,d7,6,0,0
6402030102,d4,10,5,10
6402030103,,,,
6402030104,d4,5,0,4
6402030105,d1,7,1,6
6402030105,d4,15,0,26
6402030105,d7,0,0,10
6402030106,,,,
6402030107,d4,10,4,11
6402030107,d5,90,30,90
6402030108,,,,
6402030109,,,,
6402030110,d4、d5,65,50,75
6402030111,d6,3,3,0
6402030112,,,,
6402030113,,,,
6402030201,,,,
6402030202,d6,30,19,18
6402030203,d6,31,30,33
6402030203,d4,25,50,25
6402030204,d6,70,70,0
6402030204,d4,4,0,2
6402030204,d5,4,0,2
6402030204,d7,10,0,0
6402030205,,,,
6402030206,d1,8,7,1
6402030207,d5,100,30,100
6402030207,d7,14,0,14
6402030207,d1,9,0,9
6402030207,d9,3,0,3
6402030207,d12,4,0,4
6402030208,,,,
6402030209,d5,100,30,90
6402030210,d12,17,0,10
6402030210,d6,20,14,6
6402030211,,,,
6402030212,d4,12,1,12
6404010101,d1,2,0,2
6404010102,,,,
6404010103,,,,
6404010104,,,,
6404010105,,,,
6404010106,,,,
6404010107,,,,
6404010108,,,,
6404010109,,,,
6404010110,d1,1,3,1
6404010111,d4,6,3,6
6404010112,,,,
6404010201,d4,14,16,19
6404010202,d1,7,0,5
6404010203,,,,
6404010204,,,,
6404010205,,,,
6404010206,d4,23,12,30
6404010207,d4,30,10,30
6404010208,d4,24,14,18
6404010208,d1,2,0,2
6404010209,d1,2,0,4
6404010210,,,,
6404010211,,,,
6404010212,d1,4,2,4
6404010212,d4,36,26,50
6404020101,d1,1,1,1
6404020102,,,,
6404020103,d1,1,0,2
6404020104,d4,8,4,8
6404020105,d1,1,0,1
6404020105,d4,6,5,6
6404020106,d4,23,23,0
6404020107,d4,20,20,5
6404020108,d4,17,8,17
6404020109,d4,60,20,40
6404020110,d1,4,4,4
6404020111,,,,
6404020112,,,,
6404020113,d4,15,5,15
6404020201,,,,
6404020202,d1,4,0,4
6404020203,d4,16,10,16
6404020204,d4,20,3,27
6404020204,d1,4,0,7
6404020205,,,,
6404020206,d4,20,0,20
6404020206,d1,2,0,2
6404020207,d4,20,15,20
6404020208,d4,8,5,8
6404020208,d1,2,0,2
6404020209,,,,
6404020210,,,,
6404020211,d1,2,2,0
6404020212,,,,
6404020213,,,,
6404020214,,,,
6401010301,,,,
6401010302,,,,
6401010303,,,,
6401010304,d7,10,0,1
6401010305,,,,
6401010306,,,,
6401010307,,,,
6401010308,,,,
6401010309,,,,
6401010310,d5,4,2,2
6401010311,d1,8,0,8
6401010311,d4,10,5,10
6401010312,d1,8,5,12
6401020101,,,,
6401020102,,,,
6401020103,,,,
6401020104,,,,
6401020105,,,,
6401020106,d4,134,112,130
6401020107,,,,
6401020108,,,,
6401020109,,,,
6401020110,,,,
6401020111,,,,
6401020112,,,,
6401020201,,,,
6401020202,d4,10,0,40
6401020202,d5,10,0,40
6401020202,d7,50,30,0
6401020203,d4,15,0,15
6401020204,,,,
6401020205,,,,
6401020206,d4,13,13,0
6401020207,,,,
6401020208,,,,
6401020209,d1,6,0,6
6401020209,d5,6,0,6
6401020210,,,,
6401020211,d7,800,700,0
6401020212,d4,10,0,15
6401010401,,,,
6401010402,,,,
6401010403,,,,
6401010404,,,,
6401010405,,,,
6401010406,,,,
6401010407,,,,
6401010408,d4,11,0,11
6401010409,,,,
6401010410,,,,
6401010411,d7,100,40,0
6401010412,d4,30,10,15
6401010201,d4,6,0,9
6401010202,,,,
6401010203,,,,
6401010204,,,,
6401010205,d1,2,0,2
6401010205,d5,10,9,9
6401010205,d8,5,4,0
6401010206,,,,
6401010207,d1,8,4,4
6401010208,,,,
6401010209,,,,
6401010210,,,,
6401010211,,,,
6401010212,d1,12,1,14
6401010101,,,,
6401010102,,,,
6401010103,,,,
6401010104,d4,15,4,11
6401010105,,,,
6401010106,,,,
6401010107,,,,
6401010108,,,,
6401010109,,,,
6401010110,,,,
6401010111,,,,
6401010112,,,,
6401030101,,,,
6401030102,,,,
6401030103,,,,
6401030104,,,,
6401030105,,,,
6401030106,,,,
6401030107,,,,
6401030108,,,,
6401030109,,,,
6401030110,,,,
6401030111,,,,
6401030112,d1,14,7,14
6401030112,d4,8,0,13
6401030201,猪,100,100,0
6401030201,羊,23,7,13
6401030201,鸡,30,10,5
6401030201,鸭,12,0,0
6401030201,鹅,15,0,15
6401030202,,,,
6401030203,,,,
6401030204,羊,6,2,6
6401030204,鸡,37,,
6401030205,d6,5,5,0
6401030205,d7,10,0,0
6401030206,,,,
6401030207,,,,
6401030208,,,,
6401030209,d7,20,0,6
6401030210,,,,
6401030211,d7,20,0,3
6401030212,,,,
6405030201,d1,2,0,12
6405030202,d1,10,4,10
6405030202,d4,10,20,10
6405030203,d1,5,1,5
6405030203,d4,10,10,10
6405030204,d4,30,40,50
6405030205,d1,2,0,2
6405030205,d4,10,15,10
6405030206,,,,
6405030207,d4,20,2,20
6405030208,d1,4,1,5
6405030209,d1,1,4,11
6405030209,d4,30,13,30
6405030210,d1,10,2,8
6405030211,,,,
6405030212,d1,5,0,8
6405030212,d4,8,0,12
6405030101,d1,8,0,8
6405030101,d4,4,0,4
6405030102,d1,32,10,32
6405030103,d4,60,30,30
6405030104,d4,50,40,50
6405030105,d1,5,0,10
6405030106,,,,
6405030107,d1,10,5,5
6405030108,d1,2,0,4
6405030108,d4,12,0,28
6405030109,d1,0,0,9
6405030109,d4,47,26,38
6405030110,d1,3,2,1
6405030111,d4,10,0,12
6405030112,d4,70,30,40
6405020201,d4,4,0,4
6405020201,d7,6,0,0
6405020202,d1,8,3,7
6405020202,d7,30,0,2
6405020203,d1,2,0,2
6405020203,d7,4,0,4
6405020204,d4,6,4,12
6405020205,,,,
6405020206,d1,2,2,4
6405020207,d4,37,20,20
6405020208,,,,
6405020209,d1,3,2,5
6405020210,d1、牛,6,0,6
6405020210,d6、猪,2,0,2
6405020210,d8、鸡,30,0,20
6405020211,d1、肉牛,6,1,5
6405020211,d4,15,5,10
6405020211,d8,20,0,20
6405020212,,,,
6405020101,d1,5,2,5
6405020102,d7,20,0,0
6405020103,d1,7,1,10
6405020104,d1,6,1,7
6405020105,d1,12,3,9
6405020105,d6,2,1,1
6405020106,d1,4,2,3
6405020106,d6,3,1,2
6405020107,,,,
6405020108,d1,4,0,7
6405020109,d1,4,2,4
6405020110,d1,5,0,5
6405020110,d6,2,1,0
6405020111,,,,
6405020112,,,,
6405010201,d4,13,8,10
6405010201,d1,3,3,0
6405010201,d2,1,0,1
6405010202,d4,15,7,8
6405010202,d1,6,2,4
6405010203,d1,4,4,3
6405010204,d4,13,4,9
6405010205,d4,20,10,25
6405010206,d1,6,2,6
6405010207,d1,6,2,6
6405010207,d4,10,5,10
6405010208,d4,9,6,9
6405010208,d5,3,0,3
6405010209,d1,4,2,4
6405010209,d7,12,10,0
6405010209,d12,2,0,2
6405010210,d4,5,2,5
6405010210,d7,5,0,0
6405010211,d1,3,0,3
6405010211,d4,15,10,15
6405010212,d1,16,8,16
6405010213,d1,4,2,5
6405010213,d4,16,10,16
6405010214,d4,6,0,6
6405010214,d1,2,0,4
6405010101,d1,4,0,4
6405010102,d1,4,0,4
6405010102,d2,5,0,7
6405010102,d4,11,6,8
6405010103,d1,11,6,11
6405010103,d4,35,1000,26
6405010104,,,,
6405010105,d1,5,2,3
6405010105,d4,5,0,7
6405010106,d1,8,4,4
6405010106,d4,10,6,4
6405010107,d1,4,0,4
6405010108,d1,4,0,4
6405010109,d1,7,1,7
6405010109,d4,20,8,19
6405010110,d4,7,3,10
6405010111,d4,13,9,11
6405010111,d2,2,0,2
6405010112,d4,9,6,11
6405010112,d1,9,2,9
6405010113,d4,23,10,30
6405010113,d1,9,0,3
6405010114,d1,6,3,3
6405010114,d4,6,7,6
3405030201,,,,
3405030202,,,,
3405030203,d12,200,100,0
3405030204,,,,
3405030205,d7,30,6,24
3405030206,,,,
3405030207,,,,
3405030208,d4,10,0,10
3405030209,猪,2,0,0
3405030210,,,,
3405030211,,,,
3405030212,d8,5,0,4
3405030212,d7,2,0,0
3405030101,d6,4,0,0
3405030101,d7,50,40,0
3405030102,,,,
3405030103,,,,
3405030104,,,,
3405030105,,,,
3405030106,,,,
3405030107,d8,4,0,4
3405030108,,,,
3405030109,,,,
3405030110,,,,
3405030111,d6,3,0,0
3405030112,,,,
3405010201,d6,2,0,0
3405010202,,,,
3405010203,,,,
3405010204,,,,
3405010205,,,,
3405010206,,,,
3405010207,,,,
3405010208,,,,
3405010209,,,,
3405010210,,,,
3405010211,,,,
3405010212,d8,8,0,7
3405010101,,,,
3405010102,,,,
3405010103,,,,
3405010104,,,,
3405010105,,,,
3405010106,,,,
3405010107,,,,
3405010108,,,,
3405010109,,,,
3405010110,,,,
3405010111,,,,
3405010112,,,,
3405020101,,,,
3405020102,d6,3,1,2
3405020103,,,,
3405020104,,,,
3405020105,,,,
3405020106,d7、鸡,2,0,2
3405020107,,,,
3405020108,,,,
3405020109,,,,
3405020110,,,,
3405020111,,,,
3405020112,,,,
3405020201,d6,2,2,0
3405020202,,,,
3405020203,,,,
3405020204,,,,
3405020205,,,,
3405020206,d6,1,0,1
3405020207,,,,
3405020208,,,,
3405020209,,,,
3405020210,,,,
3405020211,d6,1,0,1
3405020212,d8,4,0,4
3405020212,d6,2,0,1
3404010201,,,,
3404010202,,,,
3404010203,,,,
3404010204,,,,
3404010205,,,,
3404010206,,,,
3404010207,d5,12,0,10
3404010208,,,,
3404010209,,,,
3404010210,,,,
3404010211,,,,
3404010212,d12、鸭,300,200,100
3404010212,d6,9999,,
3404010101,,,,
3404010102,,,,
3404010103,,,,
3404010104,,,,
3404010105,d6,100,300,70
3404010106,,,,
3404010107,,,,
3404010108,,,,
3404010109,,,,
3404010110,,,,
3404010111,,,,
3404010112,,,,
3404030201,,,,
3404030202,,,,
3404030203,,,,
3404030204,,,,
3404030205,,,,
3404030206,,,,
3404030207,,,,
3404030208,,,,
3404030209,,,,
3404030210,,,,
3404030211,d6,2,2,0
3404030212,d7、鸡,5,0,5
3404030212,d12、鹅,7,0,4
3404030212,d12、??,5,0,1
3404030101,,,,
3404030102,,,,
3404030103,,,,
3404030104,,,,
3404030105,,,,
3404030106,,,,
3404030107,,,,
3404030108,,,,
3404030109,,,,
3404030110,,,,
3404030111,,,,
3404030112,,,,
3404020101,d6,50,40,0
3404020101,d7,2,2,0
3404020102,,,,
3404020103,d6,2,1,1
3404020104,,,,
3404020105,,,,
3404020106,,,,
3404020107,猪,2,2,0
3404020108,,,,
3404020109,d8,20,0,13
3404020110,,,,
3404020111,,,,
3404020112,d6,2,2,0
3404020201,d7,30,0,0
3404020202,,,,
3404020203,,,,
3404020204,,,,
3404020205,,,,
3404020206,,,,
3404020207,,,,
3404020208,,,,
3404020209,,,,
3404020210,,,,
3404020211,d7,230,110,120
3404020211,d10、鸭,12,12,0
3404020212,,,,
3401010201,,,,
3401010202,,,,
3401010203,,,,
3401010204,,,,
3401010205,,,,
3401010206,,,,
3401010207,,,,
3401010208,,,,
3401010209,,,,
3401010210,,,,
3401010211,,,,
3401010212,,,,
3401010101,,,,
3401010102,,,,
3401010103,,,,
3401010104,,,,
3401010105,,,,
3401010106,,,,
3401010107,d7,30,,0
3401010107,d8,30,,0
3401010108,,,,
3401010109,,,,
3401010110,,,,
3401010111,鸡,0,,6
3401010112,,,,
3401020201,,,,
3401020202,d13,0,0,20
3401020203,,,,
3401020204,d7,60,0,15
3401020204,d5,100,8,20
3401020205,,,,
3401020206,,,,
3401020207,鸡,2,2,2
3401020208,,,,
3401020209,,,,
3401020210,,,,
3401020211,,,,
3401020212,,,,
3401020101,,,,
3401020102,,,,
3401020103,,,,
3401020104,,,,
3401020105,,,,
3401020106,,,,
3401020107,,,,
3401020108,,,,
3401020109,,,,
3401020110,,,,
3401020111,,,,
3401020112,,,,
3401030201,,,,
3401030202,,,,
3401030203,,,,
3401030204,,,,
3401030205,,,,
3401030206,d7,20,0,0
3401030207,,,,
3401030208,,,,
3401030209,,,,
3401030210,d5,6,4,8
3401030210,d12,3,0,3
3401030211,,,,
3401030212,,,,
3401030213,,,,
3401030101,,,,
3401030102,,,,
3401030103,,,,
3401030104,,,,
3401030105,d5,13,6,13
3401030106,d7,15,0,15
3401030107,,,,
3401030108,山羊,20,4,16
3401030109,鸡,14,0,14
3401030109,鸭,7,0,7
3401030109,鹅,2,0,2
3401030110,,,,
3401030111,,,,
3401030112,,,,
3403030201,,,,
3403030202,,,,
3403030203,,,,
3403030204,,,,
3403030205,,,,
3403030206,,,,
3403030207,,,,
3403030208,d7,20,0,20
3403030209,,,,
3403030210,,,,
3403030211,,,,
3403030212,,,,
3403030101,,,,
3403030102,,,,
3403030103,,,,
3403030104,,,,
3403030105,,,,
3403030106,,,,
3403030107,,,,
3403030108,,,,
3403030109,,,,
3403030110,,,,
3403030111,,,,
3403030112,,,,
3403020201,,,,
3403020202,,,,
3403020203,,,,
3403020204,,,,
3403020205,,,,
3403020206,,,,
3403020207,d6,20,20,0
3403020208,d8,10,0,10
3403020209,d10、鸭子,6000,6000,0
3403020210,,,,
3403020211,d6,70,70,0
3403020212,,,,
3403020101,,,,
3403020102,,,,
3403020103,,,,
3403020104,,,,
3403020105,,,,
3403020106,,,,
3403020107,,,,
3403020108,,,,
3403020109,鸡,7,0,7
3403020109,鹅,3,0,3
3403020110,,,,
3403020111,,,,
3403020112,,,,
3403010201,,,,
3403010202,,,,
3403010203,,,,
3403010204,,,,
3403010205,,,,
3403010206,,,,
3403010207,,,,
3403010208,,,,
3403010209,,,,
3403010210,,,,
3403010211,,,,
3403010212,,,,
3403010101,,,,
3403010102,,,,
3403010103,,,,
3403010104,,,,
3403010105,,,,
3403010106,,,,
3403010107,,,,
3403010108,,,,
3403010109,,,,
3403010110,,,,
3403010111,,,,
3403010112,,,,
3402010201,,,,
3402010202,,,,
3402010203,,,,
3402010204,,,,
3402010205,,,,
3402010206,,,,
3402010207,,,,
3402010208,,,,
3402010209,,,,
3402010210,,,,
3402010211,,,,
3402010212,,,,
3402010101,,,,
3402010102,,,,
3402010103,,,,
3402010104,,,,
3402010105,,,,
3402010106,,,,
3402010107,,,,
3402010108,,,,
3402010109,,,,
3402010110,,,,
3402010111,,,,
3402010112,,,,
3402020201,,,,
3402020202,,,,
3402020203,,,,
3402020204,,,,
3402020205,,,,
3402020206,,,,
3402020207,,,,
3402020208,,,,
3402020209,d8,80,40,40
3402020209,d12,60,50,10
3402020210,d7,50,0,0
3402020210,d12,50,0,0
3402020211,,,,
3402020212,,,,
3402020101,,,,
3402020102,,,,
3402020103,d8,15,0,4
3402020104,,,,
3402020105,,,,
3402020106,,,,
3402020107,,,,
3402020108,,,,
3402020109,,,,
3402020110,,,,
3402020111,,,,
3402020112,,,,
3402030201,,,,
3402030202,,,,
3402030203,,,,
3402030204,,,,
3402030205,,,,
3402030206,d7,100,100,0
3402030206,d12,450,250,0
3402030207,,,,
3402030208,,,,
3402030209,d5,15000,7500,15000
3402030209,d12、鸭,400,400,0
3402030209,d13、鹅,200,200,0
3402030210,,,,
3402030211,,,,
3402030212,,,,
3402030101,鸡,60,0,30
3402030102,,,,
3402030103,,,,
3402030104,d7,1000,600,400
3402030105,,,,
3402030106,d8,30,0,25
3402030106,d12,30,0,20
3402030107,,,,
3402030108,,,,
3402030109,,,,
3402030110,,,,
3402030111,,,,
3402030112,,,,
5105030301,d3,35,2,33
5105030302,d3,30,3,36
5105030101,d3,50,0,49
5105030102,,,,
5105030103,d3,60,2,58
5105030104,d3,12,1,15
5105030105,,,,
5105030201,d3,76,2,30
5105030202,d3,60,4,56
5105030202,d13、马,2,0,2
5105030203,,,,
5105020201,,,,
5105020202,,,,
5105020203,,,,
5105020204,d6,8,0,6
5105020204,d1,6,2,4
5105020204,d4,20,5,15
5105020204,d7,6,0,5
5105020205,d1,1,0,1
5105020205,d2,6,0,6
5105020205,d6,25,0,22
5105020205,d8,20,0,20
5105020206,d6,10,8,2
5105020206,d8,10,10,10
5105020207,,,,
5105020208,d6,9,5,4
5105020209,,,,
5105020210,d6,12,10,0
5105020210,d7,23,9,14
5105020211,d1,5,5,0
5105020212,d13、??,3,0,3
5105020101,d1,10,0,10
5105020102,d1,6,2,6
5105020103,,,,
5105020104,d1,34,2,40
5105020104,d6,20,9,20
5105020104,d4,100,20,110
5105020104,d5,100,25,106
5105020105,d1,5,1,4
5105020105,d6,12,6,3
5105020106,d1,11,4,7
5105020106,d6,6,0,3
5105020106,d13、马,3,0,3
5105020106,d7,20,0,9
5105020107,d1,1,0,1
5105020107,d2,6,0,10
5105020107,d6,3,0,1
5105020107,d8,7,0,7
5105020108,d1,8,4,4
5105020108,d2,3,0,6
5105020108,d6,6,0,4
5105020109,d1,5,1,4
5105020109,d6,10,8,0
5105020110,d6,5,5,0
5105020111,d6,18,10,6
5105020112,d1,10,3,7
5105020112,d6,15,5,10
5105010201,d1,18,2,16
5105010202,d1,13,1,12
5105010203,d13,9,2,7
5105010204,d1,11,3,8
5105010205,d6,3,2,1
5105010205,d1,25,5,20
5105010206,d1,17,7,10
5105010207,d2,6,1,8
5105010207,d1,12,2,10
5105010208,d1,18,6,12
5105010209,d1,15,4,11
5105010209,d7,7,7,0
5105010210,d1,18,2,16
5105010210,d3,8,0,8
5105010211,d1,5,2,3
5105010211,d2,7,0,11
5105010212,d1,17,6,18
5105010212,d2,4,0,4
5105010101,,,,
5105010102,d1,3,0,3
5105010102,d2,8,0,8
5105010102,d3,18,0,18
5105010102,d6,2,0,2
5105010103,d1,8,4,4
5105010104,d1,5,1,4
5105010105,d1,2,1,2
5105010106,d10、黄牛,1,1,0
5105010106,d2,1,0,1
5105010106,d6,2,0,2
5105010107,d1,4,1,5
5105010108,d1,4,1,3
5105010108,d2,3,0,3
5105010109,,,,
5105010110,,,,
5105010111,,,,
5105010112,,,,
5104010101,,,,
5104010102,,,,
5104010103,d7,20,10,10
5104010103,d13、鸭,10,5,5
5104010104,d6,120,60,80
5104010105,d7,60,20,40
5104010105,d6,158,0,0
5104010106,,,,
5104010107,d6,75,35,40
5104010107,d8,100,50,0
5104010108,,,,
5104010109,d6,20,40,0
5104010109,d8,20,5,20
5104010110,,,,
5104010111,d8,120,20,120
5104010112,,,,
5104010201,,,,
5104010202,,,,
5104010203,d8,30,10,20
5104010204,d8,50,30,30
5104010205,,,,
5104010206,,,,
5104010207,,,,
5104010208,,,,
5104010209,,,,
5104010210,,,,
5104010211,,,,
5104010212,d6,100,30,0
5104020101,d7,50,30,10
5104020101,d6,20,15,5
5104020102,,,,
5104020103,,,,
5104020104,,,,
5104020105,,,,
5104020106,,,,
5104020107,,,,
5104020108,,,,
5104020109,,,,
5104020110,,,,
5104020111,,,,
5104020112,,,,
5104020201,,,,
5104020202,,,,
5104020203,,,,
5104020204,,,,
5104020205,,,,
5104020206,,,,
5104020207,,,,
5104020208,,,,
5104020209,,,,
5104020210,,,,
5104020211,,,,
5104020212,,,,
5104030101,d8,14000,0,13000
5104030102,,,,
5104030103,d6,3,2,1
5104030104,,,,
5104030105,,,,
5104030106,,,,
5104030107,,,,
5104030108,鸭,30000,29000,0
5104030109,,,,
5104030110,d8,6000,3000,10000
5104030111,,,,
5104030112,d8,6000,0,6000
5104030201,,,,
5104030202,d7,2000,1800,200
5104030203,,,,
5104030204,,,,
5104030205,,,,
5104030206,,,,
5104030207,,,,
5104030208,,,,
5104030209,,,,
5104030210,,,,
5104030211,,,,
5104030212,,,,
5102040101,,,,
5102040102,,,,
5102040103,,,,
5102040104,,,,
5102040105,,,,
5102040106,,,,
5102040107,d6,30,30,0
5102040108,,,,
5102040109,,,,
5102040110,,,,
5102040111,,,,
5102040112,,,,
5102040113,,,,
5102040114,,,,
5102040115,,,,
5102040201,,,,
5102040202,,,,
5102040203,,,,
5102040204,,,,
5102040205,,,,
5102040206,,,,
5102040207,,,,
5102040208,,,,
5102040209,,,,
5102040210,,,,
5102040211,,,,
5102040212,,,,
5102040213,,,,
5102040214,,,,
5102030201,,,,
5102030202,,,,
5102030203,,,,
5102030204,,,,
5102030205,,,,
5102030206,,,,
5102030207,,,,
5102030208,,,,
5102030209,,,,
5102030210,,,,
5102030211,,,,
5102030212,,,,
5102030213,,,,
5102030101,,,,
5102030102,,,,
5102030103,,,,
5102030104,,,,
5102030105,,,,
5102030106,,,,
5102030107,,,,
5102030108,,,,
5102030109,,,,
5102030110,,,,
5102030111,,,,
5102030112,,,,
5102030113,,,,
5102030114,,,,
5102020201,,,,
5102020202,,,,
5102020203,,,,
5102020204,,,,
5102020205,,,,
5102020206,,,,
5102020207,,,,
5102020208,,,,
5102020209,,,,
5102020210,,,,
5102020211,,,,
5102020212,,,,
5102020213,,,,
5102020214,,,,
5102020101,,,,
5102020102,,,,
5102020103,,,,
5102020104,,,,
5102020105,,,,
5102020106,,,,
5102020107,,,,
5102020108,,,,
5102020109,,,,
5102020110,,,,
5102020111,,,,
5102020112,,,,
5102020113,,,,
5102020114,,,,
5102010201,,,,
5102010202,,,,
5102010203,,,,
5102010204,,,,
5102010205,,,,
5102010206,,,,
5102010207,,,,
5102010208,,,,
5102010209,,,,
5102010210,,,,
5102010211,,,,
5102010212,,,,
5102010213,,,,
5102010214,,,,
5102010215,,,,
5102010101,,,,
5102010102,,,,
5102010103,,,,
5102010104,d7,10,0,25
5102010105,,,,
5102010106,,,,
5102010107,,,,
5102010108,,,,
5102010109,,,,
5102010110,,,,
5102010111,,,,
5102010112,,,,
5102010113,,,,
5102010114,,,,
5102010115,,,,
5102010116,,,,
5102010117,,,,
5102010118,,,,
5103030201,d8,25,8,0
5103030201,d6,4,4,0
5103030202,d8,30,25,0
5103030203,d8,30,10,20
5103030203,d13、鸭子,20,14,6
5103030203,d14、鹅,10,10,0
5103030204,d13,5,5,0
5103030204,d14,20,20,0
5103030205,d6,6,5,1
5103030206,d6,9,9,0
5103030207,d6,5,5,0
5103030207,d7,18,10,8
5103030208,,,,
5103030209,d6,1,1,0
5103030210,,,,
5103030211,,,,
5103030212,d8,30,0,30
5103030213,d7,20,10,20
5103030213,d13、鹅,15,10,15
5103030214,,,,
5103030101,,,,
5103030102,,,,
5103030103,,,,
5103030104,,,,
5103030105,,,,
5103030106,,,,
5103030107,,,,
5103030108,,,,
5103030109,,,,
