varID,var7_0a,var7_0,var7_1,var7_2,var7_3,var7_4,var7_5a,var7_5b,var7_6,var7_7,var7_7a,var7_9,var7_10,var7_11,var7_12,var7_13,var7_14a,var7_14b,var7_14c,var7_15,var7_16,var7_16a,var7_17,var7_18
6105030109,粮食作物1,a1,50,0,50,1,2019,6,100,2,,1.15,4,是,50,0,2020,6,.,100,2,,1.15,不知道
6105030109,粮食作物2,a21,1,49,50,1,2020,2,100,2,,.9,4,否,1,99,,.,.,.,,,.,
6105030110,粮食作物1,a1,10,0,90,1,2019,6,100,2,,1.1,30,是,10,0,2020,6,.,100,2,,1.15,是
6105030110,粮食作物2,a22,0,0,100,1,2019,10,100,2,,.9,50,否,0,0,2020,10,.,100,2,,9999,
6105030111,粮食作物1,a1,33,0,67,1,2019,7,100,2,,1.15,1.8,是,33,0,2020,7,.,100,2,,1.12,不知道
6105030111,粮食作物2,a22,0,0,100,1,2019,11,100,2,,.85,1.8,是,0,0,2020,11,.,100,2,,9999,
6105030112,粮食作物1,a1,15,0,85,1,2019,7,100,2,,1.12,15,是,15,0,2020,7,.,100,2,,1.07,否
6105030112,粮食作物2,a22,0,0,100,1,2019,11,100,2,,.87,35,是,0,0,2020,11,.,100,2,,9999,
6103020201,粮食作物1,a21,0,22.73,77.27,0,,.,.,,,.,10,否,0,22.73,2020,8,.,100,16,亲戚,1,
6103020202,粮食作物1,a21,0,37.5,62.5,1,2019,5,100,2,,.9,12,是,0,0,2020,6,.,100,2,,.95,
6103020203,粮食作物1,a21,0,30,70,1,2019,2,100,2,,.7,10,是,0,30,2020,2,.,100,2,,.8,
6103020204,粮食作物1,a21,0,9,91,1,2019,2,100,3,,.8,10,是,0,9,2020,2,.,100,3,,.9,
6103020205,粮食作物1,a21,0,0,100,1,2019,1,100,2,,.85,10,是,0,100,2020,1,.,100,2,,.85,
6103020206,粮食作物1,a21,0,0,100,1,2019,2,100,8,,.85,15,是,0,100,2020,2,.,100,8,,.85,
6103020207,粮食作物1,a21,0,50,50,1,2019,3,100,8,,.83,10,是,0,50,2020,12,.,100,8,,1.2,不知道
6103020208,粮食作物1,a21,0,50,50,1,2019,6,100,8,,.9,6,否,0,50,2020,12,.,100,8,,1.2,不知道
6103020209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103020210,粮食作物1,a21,0,30,70,1,2019,3,100,8,,.9,8,否,0,30,2021,3,.,100,8,,1.2,
6103020211,粮食作物1,a21,49,1,50,1,2019,6,100,2,,.8,6,是,49,1,2020,5,.,50,2,,.8,
6103020212,粮食作物1,a21,0,1,99,1,2019,2,100,1,,.89,7,是,0,1,2020,2,.,100,1,,.9,
6103010101,粮食作物1,a21,10,10,80,1,2019,11,100,2,,.85,1.5,否,10,10,2020,11,.,100,2,,.9,
6103010102,粮食作物1,a21,0,0,0,0,,.,.,,,.,0.4,是,2.5,0,2020,6,.,100,2,,.95,
6103010103,粮食作物1,a21,50,10,40,2,2019,2,80,2,,.9,4,是,50,10,2020,2,.,80,2,,.9,
6103010104,粮食作物1,a21,0,100,0,0,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
6103010105,粮食作物1,a21,10,40,50,1,2019,11,100,2,,1,1,否,10,40,2020,11,15,100,2,,1,
6103010106,粮食作物1,a5,25,0,25,1,2019,9,100,2,,12,6,否,25,0,2020,9,.,100,2,,12,
6103010106,粮食作物2,a13,20,5,75,1,2019,9,100,2,,2,4,否,10,5,2020,9,.,100,2,,2,
6103010107,粮食作物1,a21,0,1,99,1,2019,12,100,1,,.8,7,是,0,1,2020,5,.,100,1,,1.1,
6103010108,粮食作物1,a21,0,0,100,1,2019,2,100,1,,.8,3,是,0,0,2020,5,.,100,1,,1.1,
6103010109,粮食作物1,a21,10,30,60,1,2019,12,100,2,,1,0.4,否,10,30,2020,12,.,100,2,,1.5,
6103010110,粮食作物1,a21,15,35,50,1,2019,9,100,2,,1,2,否,15,35,2020,9,.,100,2,,1.2,
6103010110,粮食作物2,a13,100,0,0,0,,.,.,,,.,2,否,100,0,,.,.,.,,,.,
6103010111,粮食作物1,a21,0,10,90,1,2019,1,100,8,,1,10,否,0,10,2021,1,.,100,8,,1,
6103010112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030201,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030203,粮食作物1,a21,100,0,0,0,,.,.,,,.,1.5,否,100,0,,.,.,.,,,.,
6103030203,粮食作物2,a13,100,0,0,0,,.,.,,,.,4,否,100,0,,.,.,.,,,.,
6103030204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030205,粮食作物1,a21,0,100,0,,,.,.,,,.,9,否,0,100,,.,.,.,,,.,
6103030206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030208,粮食作物1,a21,0,6,94,1,2020,2,100,8,,1,8,否,0,6,2021,2,.,100,8,,1.2,
6103030209,粮食作物1,a21,0,0,100,1,2020,2,100,2,,1,2,否,0,0,2021,2,.,100,2,,1.2,
6103030210,粮食作物1,a21,0,0,100,1,2020,3,100,16,养猪户,.95,2,是,0,0,,.,.,.,,,.,
6103030211,粮食作物1,a21,0,0,100,1,2019,12,100,8,,1,2.5,否,0,100,,.,.,.,,,1.2,
6103030212,粮食作物1,a21,0,0,100,1,2019,12,100,8,,1,1,否,0,0,2021,12,.,100,8,,1.2,
6103030101,粮食作物1,a21,0,100,0,,,.,.,,,.,5,否,0,100,,.,.,.,,,.,
6103030102,粮食作物1,a21,0,13.33,86.67,1,2019,3,100,2,,.85,4,是,0,13.33,2020,3,.,100,2,,.95,
6103030102,粮食作物2,a13,12.5,0,87.5,1,2019,7,100,2,,2.5,3,否,100,0,,.,.,.,,,.,
6103030103,粮食作物1,a5,100,0,0,,,.,.,,,.,1,否,100,0,,.,.,.,,,.,
6103030104,粮食作物1,a21,0,100,0,0,,.,.,,,.,10,否,0,100,,.,.,.,,,.,
6103030105,粮食作物1,a21,.,100,.,,,.,.,,,.,10,否,.,100,,.,.,.,,,.,
6103030106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030107,粮食作物1,a21,10,100,0,0,,.,.,,,.,2,否,0,100,,.,.,.,,,.,
6103030108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6103030109,粮食作物1,a21,0,100,0,,,.,.,,,.,8,是,0,100,,.,.,.,,,.,
6103030109,粮食作物2,a5,50,0,50,2,2019,12,50,16,电商,2.2,7,是,100,.,,.,.,.,,,.,
6103030110,粮食作物1,a21,0,100,0,0,,.,.,,,.,1,否,0,100,,.,.,.,,,.,
6103030111,粮食作物1,a21,0,20,80,1,2020,4,100,1,,1,10,否,0,20,2021,4,.,100,1,,1,
6103030111,粮食作物2,a13,20,0,80,1,2019,10,100,2,,1.8,1,否,20,0,2020,10,.,100,2,,1.8,
6103030112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102020201,粮食作物1,a32,8.3,0,91.7,1,2019,10,100,3,,1.1,22,是,8.3,0,2020,10,.,100,3,,1.1,不知道
6102020201,粮食作物2,a21,0,50,50,1,2019,10,100,3,,.9,2.2,是,0,50,2020,10,.,50,3,,.9,
6102020202,粮食作物1,a32,40,10,50,1,2019,11,100,2,,1.2,4.5,是,40,10,2020,11,.,100,2,,1.4,不知道
6102020202,粮食作物2,a1,70,10,20,1,2019,11,100,2,,1,2.5,是,70,10,2020,11,.,100,2,,1.05,不知道
6102020203,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102020204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102020205,粮食作物1,a32,50,0,50,1,2019,9,100,2,,1.1,1.5,是,50,0,2020,9,.,.,,,.,
6102020206,粮食作物1,a32,50,0,50,1,2020,2,100,2,,1.2,3,是,50,0,2021,2,.,.,,,.,否
6102020206,粮食作物2,b5,100,0,0,0,,.,.,,,.,2,否,100,0,,.,.,.,,,.,否
6102020207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102020208,粮食作物1,a32,34,0,66,1,2019,12,100,2,,1.2,4,否,33,0,2020,12,1,100,2,,1.5,不知道
6102020208,粮食作物2,a1,100,0,0,0,,.,.,,,.,1,否,100,0,,.,.,.,,,9999,不知道
6102020209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102020210,粮食作物1,a32,50,0,50,1,2019,11,100,2,,1.15,2.45,否,50,0,2020,11,.,100,2,,9999,不知道
6102020210,粮食作物2,a21,0,0,0,0,,.,.,,,.,1.15,是,0,0,2020,2,.,100,2,,.93,不知道
6102020211,粮食作物1,a1,5,0,95,1,9999,.,100,2,,1.05,0,,.,.,,.,.,.,,,.,
6102020211,粮食作物2,a32,10,0,90,1,2019,5,100,2,,1.2,6,是,10,0,9999,.,.,.,2,,1.2,不知道
6102020212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102010101,粮食作物1,a32,100,0,0,0,,.,.,,,.,1,否,100,0,,.,.,.,,,.,不知道
6102010101,粮食作物2,b5,100,0,0,0,,.,.,,,.,1,否,100,0,,.,.,.,,,.,不知道
6102010102,粮食作物1,a31,50,0,50,1,2019,11,100,2,,.8,1.21,是,60,0,9999,.,.,100,2,,.9,是
6102010102,粮食作物2,b5,100,0,0,,,.,.,,,.,0,,.,.,,.,.,.,,,.,
6102010103,粮食作物1,a32,2.44,0,97.56,1,2019,8,100,2,,1.26,3.23,是,3,0,2020,8,20,100,2,,1.28,不知道
6102010103,粮食作物2,a21,90,10,0,,,.,.,,,.,1,70.0,0,30,9999,.,.,9999,9999,,9999,9999.0
6102010104,粮食作物1,a33,100,0,0,,,.,.,,,.,0.6,否,100,0,,.,.,.,,,.,
6102010105,粮食作物1,a32,100,0,0,0,,.,.,,,.,1.3,否,100,0,,.,.,.,,,.,
6102010105,粮食作物2,a1,100,0,0,0,,.,.,,,.,1.3,否,100,0,,.,.,.,,,.,
6102010106,粮食作物1,a32,100,0,0,0,,.,.,,,.,0.74,否,100,0,,.,.,.,,,.,不知道
6102010106,粮食作物2,b5,100,0,0,0,,.,.,,,.,0.74,否,100,0,,.,.,.,,,.,不知道
6102010107,粮食作物1,a32,50,0,50,1,2020,4,100,2,,1.2,2,是,50,0,2021,4,.,50,2,,1.2,不知道
6102010107,粮食作物2,a21,0,0,100,1,2019,9,100,2,,1,3,是,0,0,2020,9,.,100,2,,1,不知道
6102010108,粮食作物1,a32,16,0,84,1,2019,12,100,2,,1.15,6,否,0,0,2020,12,.,100,2,,1.2,不知道
6102010108,粮食作物2,a1,0,0,100,1,2019,7,100,2,,.9,3,是,0,0,2020,7,.,100,2,,1,不知道
6102010109,粮食作物1,a31,50,10,40,1,2019,8,50,1,,1.23,3.5,是,50,10,2020,8,16,50,1,,1.1,不知道
6102010109,粮食作物2,a1,50,10,40,1,2019,4,50,1,,1,2,是,50,10,2020,4,20,50,1,,.9,不知道
6102010110,粮食作物1,a32,100,0,0,0,,.,.,,,.,1.16,否,100,0,,.,.,.,,,.,
6102010110,粮食作物2,b5,100,0,0,0,,.,.,,,.,1.16,否,100,0,,.,.,.,,,.,是
6102010111,粮食作物1,a1,50,0,50,2,2019,8,100,2,,1,2.6,是,50,0,2020,8,12,50,2,,1,不知道
6102010111,粮食作物2,a3,50,0,50,2,2019,8,100,2,,1.3,2.6,是,50,0,2020,8,12,50,2,,1.3,不知道
6102010112,粮食作物1,a21,100,0,0,0,,.,.,,,.,0.5,否,.,.,,.,.,.,,,.,
6102010201,粮食作物1,a32,70,0,30,1,2019,7,100,10,,1.02,3.33,否,70,0,9999,.,.,100,10,,9999,不知道
6102010201,粮食作物2,b5,100,0,0,0,,.,.,,,.,3.33,否,100,0,9999,.,.,100,10,,9999,不知道
6102010202,粮食作物1,a32,10,0,90,2,2019,4,50,3,,1.4,4.22,是,10,0,2020,8,.,90,3,,1.2,不知道
6102010202,粮食作物2,b5,100,0,0,,,.,.,,,.,0.8,否,100,0,,.,.,.,,,.,不知道
6102010203,粮食作物1,a32,25,0,75,1,2019,10,100,2,,1.22,5.59,是,25,0,2020,10,.,100,2,,1.28,不知道
6102010204,粮食作物1,a32,18,0,82,4,2019,11,30,3,,1.18,4.54,是,15,0,9999,.,.,25,3,,9999,不知道
6102010205,粮食作物1,a32,10,10,80,1,2019,6,100,9,,1.4,6.5,是,10,10,2021,6,.,100,9,,1.28,是
6102010205,粮食作物2,a21,0,100,0,,,.,.,,,.,0.5,否,0,100,,.,.,.,,,.,不知道
6102010206,粮食作物1,a32,4,0,96,1,2019,11,100,2,,1.1,20,是,4,0,2020,10,.,100,2,,1.1,是
6102010206,粮食作物2,a21,0,100,0,0,,.,.,,,.,2,否,0,100,,.,.,.,,,.,不知道
6102010207,粮食作物1,a32,30,0,70,1,2020,4,100,2,,1.2,4.55,是,30,0,2021,4,.,100,2,,1.2,不知道
6102010207,粮食作物2,a1,0,0,100,1,2019,7,100,2,,.9,1.5,是,0,0,2020,7,.,100,2,,.9,不知道
6102010208,粮食作物1,a32,28,0,72,1,2020,1,100,2,,1.3,5.81,否,28,0,2021,1,.,100,2,,1.2,不知道
6102010208,粮食作物2,a1,0,0,100,1,2019,7,100,2,,.9,2.3,是,0,0,2020,7,.,100,2,,.9,不知道
6102010209,粮食作物1,a32,18.75,0,81.25,1,2019,2,100,2,,1.2,7,是,20,0,,.,.,100,2,,1.26,不知道
6102010209,粮食作物2,b5,50,0,50,1,2019,7,100,2,,2.2,3,是,50,0,,.,.,100,2,,2.28,不知道
6102010210,粮食作物1,a31,54,0,46,1,2019,12,100,2,,1.17,,是,54,0,2020,12,1,100,2,,1.25,不知道
6102010210,粮食作物2,b5,100,0,0,0,,.,.,,,.,,否,100,0,,.,.,0,,,.,不知道
6102010211,粮食作物1,a32,18,0,72,1,2019,5,100,2,,1.35,4.8,否,18,0,2020,10,.,100,2,,1.3,不知道
6102010211,粮食作物2,a2,0,0,100,1,2019,5,100,2,,1,2,否,0,0,2020,10,.,100,2,,1.1,不知道
6102010212,粮食作物1,a32,9,0,91,1,2019,12,100,2,,1.2,11,是,10,0,9999,.,.,90,2,,1.2,否
6102010212,粮食作物2,a1,0,0,100,1,2019,7,100,2,,1,4,是,0,0,9999,.,.,100,2,,1.05,否
6102030101,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102030102,粮食作物1,a32,90,0,10,1,2019,11,100,10,,1.2,2.2,否,100,0,,.,.,.,,,.,不知道
6102030102,粮食作物2,a21,20,0,80,1,2019,11,100,10,,1,1.21,否,100,0,,.,.,.,,,.,不知道
6102030103,粮食作物1,a32,30,0,60,1,2020,3,100,2,,1.1,3,9999.0,9999,.,,.,.,.,,,.,不知道
6102030104,粮食作物1,a32,50,0,50,1,2020,3,100,2,,1.1,3.8,是,50,0,2021,3,.,50,2,,1.1,不知道
6102030105,粮食作物1,a32,16,0,84,16,2020,2,5,3,,1.2,6.02,是,16,84,2021,2,.,6,3,,1.2,不知道
6102030105,粮食作物2,a21,0,50,50,7,2020,5,10,3,,.9,2,是,0,50,2021,5,.,10,3,,.9,不知道
6102030106,粮食作物1,a32,70,0,30,1,2020,5,100,3,,1.19,2.45,是,70,30,2021,5,.,100,3,,1.29,否
6102030106,粮食作物2,a21,0,50,50,1,2020,5,100,3,,1.02,0.9,是,0,50,2021,5,.,100,3,,1.1,
6102030107,粮食作物1,a32,25,5,60,1,2019,10,100,3,,1.2,4,是,20,5,2020,10,.,100,3,,9999,不知道
6102030107,粮食作物2,a21,10,5,80,1,2019,10,100,3,,1,0.7,是,10,5,2020,9,.,100,3,,9999,不知道
6102030108,粮食作物1,a21,40,0,50,1,2019,10,100,1,,.8,1.21,是,50,0,2020,9,15,100,1,,9999,不知道
6102030108,粮食作物2,a11,45,0,40,1,2019,9,100,1,,.3,2.08,9999.0,50,0,2020,9,15,100,1,,9999,不知道
6102030109,粮食作物1,a21,0,30,70,1,2019,10,100,2,,.9,0,,.,.,,.,.,.,,,.,
6102030109,粮食作物2,a31,40,0,60,1,2019,9,100,2,,1.2,3,是,40,0,9999,.,.,9999,3,,1,不知道
6102030110,粮食作物1,a32,75,0,25,1,2019,3,100,2,,1.29,2,否,100,0,,.,.,.,,,.,不知道
6102030110,粮食作物2,a2,0,0,100,1,2019,4,100,2,,.9,1,否,100,0,,.,.,.,,,.,不知道
6102030111,粮食作物1,a32,28,0,72,1,2019,9,100,2,,1.1,2.82,否,30,0,2020,9,15,100,2,,1.2,不知道
6102030111,粮食作物2,a1,0,0,100,1,2019,4,100,2,,1.02,1.5,是,0,0,2020,5,.,100,2,,1,不知道
6102030112,粮食作物1,a31,50,0,50,1,2019,11,100,3,,1.22,4,是,50,0,9999,.,.,9999,3,,1.23,不知道
6102030112,粮食作物2,a21,20,10,60,1,2019,2,100,3,,.9,1.5,否,40,60,,.,.,.,,,.,
6102030201,粮食作物1,a32,10,0,90,1,2019,4,100,2,,1.17,5.53,是,10,0,2020,4,12,100,2,,1.2,不知道
6102030201,粮食作物2,a21,50,50,0,0,,.,.,,,.,1,否,50,50,,.,.,.,,,.,不知道
6102030202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102030203,粮食作物1,a32,50,0,50,1,2020,2,100,2,,1.2,1.2,否,100,0,,.,.,.,,,.,
6102030204,粮食作物1,a32,100,0,0,0,,.,.,,,.,0,,.,.,,.,.,.,,,.,
6102030205,粮食作物1,a32,15,0,85,1,2020,5,100,10,,1.2,4,是,15,0,2020,12,.,100,10,,1.2,否
6102030205,粮食作物2,a21,0,100,0,,,.,.,,,.,8.25,否,0,100,,.,.,.,,,.,
6102030206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102030207,粮食作物1,a32,37.5,2.5,60,3,2019,7,60,10,,1.1,,是,30,5,2020,2,.,100,10,,1.11,不知道
6102030208,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102030209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6102030210,粮食作物1,a31,100,0,0,0,未卖出,.,.,,,.,,,.,.,,.,.,.,,,.,
6102030210,粮食作物2,a21,0,0,100,1,2019,7,100,1,,1,1.5,是,0,0,,.,.,.,,,.,不知道
6102030211,粮食作物1,a32,.,.,.,,,.,.,,,.,6,是,15,5,2021,6,.,9999,3,,1.23,不知道
6102030212,粮食作物1,a32,40,0,60,7,2019,.,.,2,,1.13,3,是,40,0,,.,.,.,2,,9999,不知道
6102030212,粮食作物2,a21,20,80,0,,,.,.,,,.,0,,.,.,,.,.,.,,,.,
6104010101,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010102,粮食作物1,b5,100,0,0,,,.,.,,,.,3,否,100,0,,.,.,.,,,.,
6104010103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010104,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010107,粮食作物1,a1,100,0,0,0,,.,.,,,.,0,,.,.,,.,.,.,,,.,
6104010108,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010109,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010110,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104010111,粮食作物1,a1,100,0,0,,,.,.,,,.,1,否,100,.,,.,.,.,,,.,
6104010112,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030101,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030102,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030103,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030104,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030105,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030106,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030107,粮食作物1,a1,30,0,60,1,2019,10,100,2,,1,3,是,30,0,2020,10,20,100,2,,1.1,不知道
6104030107,粮食作物2,a21,10,0,90,1,2019,11,100,2,,1,0,,.,.,,.,.,.,,,.,
6104030108,粮食作物1,a1,1,0,99,1,2019,6,100,2,,1,20,是,0,0,8888,.,.,8888,2,,1,是
6104030108,粮食作物2,a21,1,0,99,1,2019,9,100,2,,.85,80,是,1,0,8888,.,.,8888,2,,.85,否
6104030109,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030110,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030111,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030112,粮食作物1,a1,100,0,0,,,.,.,,,.,2,否,100,0,,.,.,.,,,22,否
6104030212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030211,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030210,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030209,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030208,粮食作物1,a1,100,0,0,0,,.,.,,,.,0,,.,.,,.,.,.,,,.,
6104030207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030205,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030203,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030201,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6104030202,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105030201,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105030202,粮食作物1,a1,27,0,83,1,2019,8,100,2,,1.15,0,,.,.,,.,.,.,,,.,
6105030202,粮食作物2,a21,0,0,100,1,2019,11,100,2,,.95,8.5,是,0,0,2020,11,.,100,2,,9999,
6105030203,粮食作物1,a22,0,0,100,1,2019,11,100,2,,.9,8,是,0,0,2020,11,.,100,2,,9999,
6105030204,粮食作物1,a22,0,0,100,1,2019,11,100,3,,.8,7,是,0,0,2020,11,.,100,3,,9999,
6105030204,粮食作物2,a1,42,0,58,1,2019,7,100,3,,1.1,7,是,42,0,2020,7,.,100,3,,1.1,是
6105030205,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105030206,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105030207,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105030208,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105030209,粮食作物1,a1,50,0,50,1,2019,6,100,2,,1,5,是,50,0,2020,6,.,100,2,,1.1,不知道
6105030209,粮食作物2,a21,0,0,100,1,2019,10,100,2,,8,5,是,0,0,2020,10,.,100,2,,1.12,
6105030210,粮食作物1,a1,30,0,70,1,2019,7,100,15,,9999,5,是,30,0,2020,7,5,100,15,,1.2,不知道
6105030210,粮食作物2,a21,0,0,100,1,2019,10,100,15,,1.05,5,是,0,0,2020,10,.,100,15,,1.1,
6105030211,粮食作物1,a1,7,0,93,1,2019,6,100,2,,1.05,2,是,7,0,2020,6,.,100,2,,1.05,是
6105030211,粮食作物2,a22,0,0,100,1,2019,10,100,2,,.8,2,是,0,0,2020,10,.,100,2,,9999,
6105030212,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105020201,粮食作物1,a1,100,0,0,0,,.,.,,,.,3.22,否,100,0,,.,.,.,,,.,
6105020201,粮食作物2,a21,0,0,100,1,2019,.,100,15,,.81,3.94,是,0,0,2020,10,.,100,15,,9999,
6105020202,粮食作物1,a21,0,100,0,0,,.,.,,,.,5.46,否,0,100,,.,.,.,,,.,
6105020202,粮食作物2,a1,100,0,0,0,,.,.,,,.,2.10,否,100,0,,.,.,.,,,.,不知道
6105020203,粮食作物1,a21,0,0,100,1,2019,9,100,15,,.83,3.4,是,0,0,2020,9,.,100,15,,9999,
6105020203,粮食作物2,a1,100,0,0,0,,.,.,,,.,4,是,70,0,2020,6,.,100,15,,1.05,不知道
6105020204,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105020205,粮食作物1,,.,.,.,,,.,.,,,.,,,.,.,,.,.,.,,,.,
6105020206,粮食作物1,a1,100,0,0,0,,.,.,,,.,2,否,100,0,,.,.,.,,,.,
6105020206,粮食作物2,a21,0,0,100,1,9999,.,100,15,,.9,5,否,0,100,,.,.,.,,,.,
6105020207,粮食作物1,a21,20,0,80,1,2019,10,100,15,,.9,7,是,10,0,2020,9,30,100,15,,1.1,
6105020207,粮食作物2,a1,5,0,95,1,2019,7,100,16,面粉厂,1.1,7,是,5,0,2021,7,1,100,16,面粉厂,1.1,不知道
6105020208,粮食作物1,a1,25,0,75,1,2019,6,100,15,,1.02,10,是,25,0,2020,6,30,100,15,,1.01,是
6105020209,粮食作物1,a1,33,0,67,1,2019,6,100,2,,1.06,5.75,是,33,0,2020,6,.,100,2,,1.06,否
6105020210,粮食作物1,a21,.5,0,99.5,1,2019,9,100,2,,1.05,8,是,.5,0,2020,9,.,100,2,,1.15,
6105020211,粮食作物1,a1,25,0,75,1,2019,7,100,15,,1.1,12,是,25,0,2020,7,.,100,15,,1.1,否
6105020211,粮食作物2,a21,0,0,100,1,2019,9,100,15,,.9,2,是,0,0,2020,9,.,100,15,,9999,
6105020212,粮食作物1,a21,0,0,100,1,2019,10,100,15,,1,1,是,0,0,2020,10,.,100,15,,9999,
4101030201,粮食作物1,a1,0,0,100,1,2019,5,100,2,,1.1,6,是,0,0,2020,5,1,100,2,,1.1,否
4101030201,粮食作物2,a21,4,0,96,1,2019,10,100,2,,.8,12,否,4,0,2020,10,1,100,2,,1,
4101030202,粮食作物1,a1,0,0,100,1,2019,5,100,2,,1.2,12,是,0,0,2020,6,15,100,2,,1.1,不知道
4101030202,粮食作物2,a22,0,100,0,0,,.,.,,,.,12,否,0,100,,.,.,.,,,.,
4101030205,粮食作物1,a1,0,0,100,1,2019,5,100,2,,.88,7,是,0,0,2020,5,31,100,2,,1,不知道
4101030205,粮食作物2,a21,0,0,100,1,2019,10,100,2,,.98,22.34,否,0,0,2020,10,15,100,2,,1.1,
4101030203,粮食作物1,a1,50,0,50,1,2019,7,100,2,,1.1,9.97,是,50,0,2020,7,1,100,2,,.9,不知道
4101030203,粮食作物2,a21,30,0,70,1,2019,9,100,2,,.9,13.97,否,70,0,2020,9,1,100,2,,.9,
