varID,var20_0,var20_1,var20_2,var20_3,var20_4,var20_5,var20_6,var20_7,var20_8,var20_8a,var20_9,var20_10,var20_11,var20_12,var20_13,var20_14,var20_15,var20_16,var20_17,var20_18
5204030211,回答者,2,55,165,60,一般,差不多,6,11,,否,是,3,否,否,否,否,否,5,比较满意
5204030212,回答者,1,57,167,70,好,差不多,6,"2,3",,否,是,1,否,是,是,是,否,.05,比较满意
5204030213,回答者,1,54,170,55,一般,变好,6,11,,否,是,3,否,否,否,否,否,6,非常满意
5204030213,其他成员1,7,85,150,70,好,差不多,3,11,,否,是,2,否,否,否,否,否,6,非常满意
5204030101,回答者,1,43,164,65,好,差不多,6,11,,否,否,3,是,否,否,否,否,1,一般
5204030102,回答者,1,52,160,60,很好,变好,6,11,,否,是,1,是,是,是,是,否,1,非常满意
5204030103,回答者,1,55,150,55,好,差不多,6,11,,否,是,1,是,否,否,否,否,1,比较满意
5204030104,回答者,1,57,162,72,很差,变差,1,10,脑梗,否,否,3,否,是,是,是,否,1,非常满意
5204030105,回答者,1,49,169,60,差,差不多,6,11,,否,是,3,是,是,是,是,否,1,非常满意
5204030105,其他成员1,4,75,172,70,差,差不多,6,11,,否,否,3,是,是,是,是,否,1,非常满意
5204030106,回答者,1,50,165,60,很好,差不多,6,11,,否,是,1,否,否,否,否,否,2,非常满意
5204030107,回答者,1,58,170,60.5,很好,差不多,6,11,,否,否,3,否,否,否,否,否,2,非常满意
5204030108,回答者,1,62,150,48,一般,差不多,6,7,,否,否,3,否,否,否,否,否,.1,比较满意
5204030109,回答者,1,51,165,54,一般,差不多,6,11,,否,否,3,否,否,否,否,否,2.5,一般
5204030110,回答者,2,36,150,43,好,差不多,6,11,,否,否,3,否,否,否,否,否,.5,比较满意
5204030111,回答者,2,50,158,70,差,变差,6,7,,否,否,3,否,否,否,否,否,.3,非常满意
5204030112,回答者,2,41,150,52,一般,差不多,6,11,,否,否,2,是,是,是,是,否,2,比较满意
5204030112,其他成员1,6,79,140,55,差,变差,1,"1,3,7",,否,否,2,是,是,是,是,否,2,比较满意
5204030113,回答者,2,63,150,52,好,差不多,1,1,,否,是,2,否,否,否,否,否,2,比较满意
5204030114,回答者,1,47,165,55,好,差不多,6,1,,否,是,1,是,否,是,是,否,2,比较满意
5204030115,回答者,2,42,160,46,好,差不多,3,11,,否,是,1,否,否,否,否,否,2,比较满意
5204010201,回答者,1,41,170,70,很好,变好,6,11,,否,是,2,是,是,是,是,是,.2,非常满意
5204010202,回答者,1,52,170,80,好,差不多,6,1,,否,是,1,是,否,否,否,否,1,非常满意
5204010203,回答者,3,48,170,60,差,变差,6,11,,否,是,1,否,否,否,否,否,2,一般
5204010203,其他成员1,1,87,167,48,一般,差不多,6,11,,否,否,3,否,否,否,否,否,2,一般
5204010203,其他成员2,2,80,153,42,很差,变差,6,"1,2,3,7",,否,否,3,否,否,否,否,否,2,一般
5204010204,回答者,1,40,168,67,一般,差不多,6,11,,否,否,2,否,否,否,否,否,1,一般
5204010204,其他成员1,2,75,165,51,一般,差不多,6,1,,否,否,1,否,否,否,否,否,1,一般
5204010205,回答者,1,46,170,70,一般,差不多,6,1,,是,是,3,是,否,否,是,否,5,一般
5204010206,回答者,2,38,157,73,一般,变差,6,11,,否,是,1,是,是,是,是,否,1.5,非常满意
5204010207,回答者,4,72,171,70,好,差不多,6,10,,否,是,1,是,否,否,否,否,1,不太满意
5204010207,其他成员1,4,77,153,55,差,变差,1,4,,否,否,1,是,是,是,否,否,1,不太满意
5204010208,回答者,1,39,172,75,很好,差不多,6,11,,是,是,2,是,是,是,是,否,1,比较满意
5204010209,回答者,1,57,173,80,好,差不多,6,11,,否,否,3,否,否,否,否,否,.5,比较满意
5204010210,回答者,1,58,160,60,一般,差不多,1,11,,否,否,3,否,否,否,否,否,.1,非常满意
5204010211,回答者,1,59,170,58,好,差不多,6,1,,否,是,2,是,是,是,是,否,1.5,比较满意
5204010212,回答者,1,61,150,55,差,变差,6,3,,否,是,2,否,是,否,否,否,3,一般
5204010212,其他成员1,2,64,148,50,一般,差不多,6,11,,否,是,2,否,否,否,否,否,3,一般
5204010213,回答者,1,54,158,60,很好,变好,6,1,,否,是,1,是,是,是,是,否,1,非常满意
5204010214,回答者,1,48,163,60,很好,差不多,6,3,,否,是,1,是,是,是,是,否,3,比较满意
5204010215,回答者,.,39,163,70,好,差不多,6,3,,否,是,1,否,是,否,否,否,.2,比较满意
5204010215,其他成员1,1,73,170,75,好,差不多,6,11,,否,否,3,否,否,否,否,否,.2,比较满意
5204010215,其他成员2,3,73,155,70,好,差不多,1,1,,否,否,3,否,否,否,否,否,.2,比较满意
5204020201,回答者,1,53,160,75,好,差不多,6,"1,3",,否,否,1,否,是,是,是,否,.1,比较满意
5204020202,回答者,1,50,155,63,好,差不多,6,11,,是,是,3,否,否,否,否,否,1.2,比较满意
5204020203,回答者,1,58,172,85,好,差不多,6,11,,否,是,1,是,是,是,否,否,3,比较满意
5204020204,回答者,1,40,168,78,很好,差不多,6,11,,否,是,3,是,是,是,否,否,2,非常满意
5204020205,回答者,1,58,168,65,好,差不多,6,11,,否,否,3,是,否,否,否,否,4,比较满意
5204020206,回答者,1,51,160,60,一般,差不多,6,11,,否,否,2,否,否,否,否,否,1,非常满意
5204020207,回答者,1,54,170,74,很好,差不多,6,11,,否,否,2,是,是,是,否,否,2,非常满意
5204020208,回答者,2,35,160,60,很好,差不多,6,11,,否,是,2,是,是,是,是,否,.2,非常满意
5204020209,回答者,1,34,168,74,很好,差不多,6,11,,否,是,1,是,是,是,是,否,2,非常满意
5204020210,回答者,1,58,170,80,好,变好,6,11,,是,否,3,否,是,是,是,否,.5,比较满意
5204020210,其他成员1,4,88,160,40,很差,差不多,6,10,,否,否,3,是,是,是,是,否,.5,比较满意
5204020210,其他成员2,4,87,150,40,一般,差不多,6,11,,否,否,3,是,是,是,是,否,.5,比较满意
5204020211,回答者,1,67,168,60,一般,变差,6,11,,否,否,2,否,否,否,否,否,.5,比较满意
5204020211,其他成员1,1,67,145,45,差,变差,3,11,,否,否,2,否,否,否,否,否,.5,比较满意
5204020212,回答者,1,29,170,80,好,差不多,6,11,,否,否,3,是,是,是,是,否,.5,比较满意
5204020213,回答者,3,22,170,52.5,好,差不多,6,11,,否,是,2,否,否,否,否,否,1,非常满意
5204020213,其他成员1,4,71,150,60,好,差不多,6,11,,否,否,3,否,否,否,否,否,1,非常满意
5204020214,回答者,3,22,165,46,一般,差不多,6,11,,否,是,1,是,是,是,是,否,1,比较满意
5203010101,回答者,1,63,172,95,很好,差不多,6,11,,否,是,1,是,是,是,是,否,.4,比较满意
5203010101,其他成员1,2,65,153,55,好,差不多,6,1,,否,是,1,是,是,是,是,否,.4,比较满意
5203010102,回答者,1,60,170,70,一般,差不多,6,11,,否,是,1,是,是,是,是,否,2,比较满意
5203010103,回答者,2,50,150,55,好,差不多,6,11,,否,否,3,否,否,否,否,否,.5,比较满意
5203010104,回答者,1,47,165,85,好,差不多,6,11,,否,否,3,是,是,是,是,否,.2,比较满意
5203010105,回答者,1,45,165,75,好,差不多,6,11,,是,否,3,否,是,是,是,否,2,比较满意
5203010106,回答者,1,50,168,52,好,变好,6,11,,否,是,1,是,否,否,否,否,1,非常满意
5203010107,回答者,1,66,150,45,好,变好,6,3,,否,是,2,是,是,是,是,是,.5,非常满意
5203010107,其他成员1,2,66,148,60,差,差不多,6,1,,否,是,2,是,是,是,是,是,.5,非常满意
5203010108,回答者,1,55,168,50,好,差不多,6,11,,否,是,1,是,是,是,是,否,2,非常满意
5203010109,回答者,1,56,160,72,一般,差不多,6,"1,3",,否,是,2,否,否,否,否,否,.5,比较满意
5203010110,回答者,1,46,160,60,差,变差,6,4,,否,否,2,是,是,是,是,是,2,一般
5203010111,回答者,1,55,168,55,好,差不多,6,11,,否,是,2,否,否,否,否,否,2,比较满意
5203010112,回答者,2,36,165,54,很差,变差,6,11,,否,是,2,是,是,是,是,否,1,比较满意
5203010113,回答者,1,41,170,77,很好,差不多,6,11,,是,是,1,是,是,是,是,否,1,比较满意
5203010113,其他成员1,4,63,158,55,一般,差不多,6,11,,是,是,3,否,是,是,是,否,1,比较满意
5203010114,回答者,1,52,166,52,一般,差不多,6,7,,是,否,2,否,否,否,否,否,1,比较满意
5203010115,回答者,2,70,155,45,很好,差不多,6,11,,否,否,2,是,否,否,否,否,1,非常满意
5203010115,其他成员1,4,67,152,50,一般,变差,6,11,,否,否,2,是,否,否,否,否,1,非常满意
5203010116,回答者,1,50,164,65,一般,差不多,6,11,,否,是,1,否,否,否,否,否,4,比较满意
5203010117,回答者,1,64,168,56,好,变差,6,11,,否,否,1,否,否,否,否,否,2,9999.0
5203010118,回答者,1,50,165,55,很好,变好,6,11,,否,是,1,是,否,否,否,否,1,非常满意
5203010119,回答者,1,80,160,55,好,差不多,6,11,,否,否,2,否,否,否,否,否,3,比较满意
5203010119,其他成员1,2,9999,.,.,,,,,,,,,,,,,,.,
5203030101,回答者,1,58,160,55,好,差不多,6,11,,否,是,1,否,是,是,是,否,1,比较满意
5203030102,回答者,1,70,165,70,一般,差不多,6,1,,否,是,1,否,是,是,是,否,1.5,比较满意
5203030102,其他成员1,2,67,140,50,一般,差不多,6,11,,否,是,1,否,是,是,是,否,1.5,比较满意
5203030103,回答者,1,65,155,50,好,差不多,6,11,,否,否,3,否,是,是,是,否,2,不太满意
5203030103,其他成员1,2,66,155,52,好,差不多,6,11,,否,否,2,否,是,是,是,否,2,比较满意
5203030104,回答者,1,35,170,65,很好,差不多,6,11,,是,是,1,是,是,是,是,否,1,比较满意
5203030105,回答者,1,58,160,70,很好,差不多,6,3,,是,是,1,是,是,是,是,否,1,非常满意
5203030106,回答者,1,49,175,55,一般,差不多,6,11,,否,否,3,否,否,否,否,否,1,一般
5203030107,回答者,1,49,170,70,一般,差不多,6,2,,是,否,3,否,否,否,否,否,2,一般
5203030108,回答者,1,65,158,68,一般,差不多,6,"1,7,10",,否,是,3,是,是,是,是,否,5,一般
5203030108,其他成员1,3,81,150,45,一般,差不多,6,10,,否,是,1,否,是,是,是,否,5,一般
5203030109,回答者,1,41,160,54,好,差不多,1,11,,否,否,3,否,是,是,是,否,2,比较满意
5203030110,回答者,1,43,168,75,好,差不多,6,11,,否,是,3,是,是,是,是,否,1,一般
5203030111,回答者,1,38,175,70,很好,差不多,6,11,,否,是,1,是,否,是,是,否,1.2,非常满意
5203030112,回答者,1,56,168,55,好,差不多,6,11,,否,否,1,否,是,否,否,否,1,比较满意
5203030113,回答者,2,39,178,90,一般,差不多,6,11,,否,是,1,否,否,否,否,否,4,比较满意
5203030113,其他成员1,1,75,165,60,一般,差不多,6,11,,否,否,3,否,否,否,否,否,4,比较满意
5203030114,回答者,2,45,150,65,一般,差不多,6,1,,是,否,3,否,否,否,否,否,1,比较满意
5203030115,回答者,1,50,170,60,一般,差不多,6,11,,否,是,1,否,否,否,否,否,1,比较满意
5202020101,回答者,1,39,156,51,差,变好,1,7,,否,否,3,否,否,否,否,否,3,不太满意
5202020101,其他成员1,3,60,158,50,好,差不多,6,11,,否,否,3,否,否,否,否,否,3,不太满意
5202020102,回答者,3,21,168,57,很好,变好,6,11,,是,是,2,是,是,是,是,否,2,非常满意
5202020103,回答者,1,53,150,72,一般,差不多,6,1,,否,否,3,否,否,否,否,否,.4,非常满意
5202020104,回答者,3,22,159,40,好,差不多,6,7,,否,是,3,是,是,是,是,否,4.5,比较满意
5202020105,回答者,1,58,168,63,一般,差不多,6,11,,否,是,2,是,否,是,是,否,1,比较满意
5202020106,回答者,2,23,175,66,很好,差不多,6,11,,否,否,1,是,是,否,否,否,2,比较满意
5202020106,其他成员1,1,68,156,45,好,差不多,6,11,,否,否,2,否,是,否,否,否,2,比较满意
5202020107,回答者,1,53,158,67.5,一般,变好,6,1,,否,否,1,否,否,否,否,是,1,非常满意
5202020108,回答者,1,23,150,38,好,变好,6,11,,,是,2,是,是,是,是,否,2,非常满意
5202020109,回答者,3,19,150,49,很好,变好,6,11,,否,是,2,是,是,是,是,是,1,非常满意
5202020110,回答者,2,20,158,49,好,差不多,6,11,,否,是,2,否,是,是,是,否,1,一般
5202020111,回答者,3,22,176,75,很好,变好,6,11,,否,是,2,是,是,是,是,是,.5,一般
5202020112,回答者,4,20,155,50,很好,变好,6,11,,否,是,2,是,是,是,是,是,2,一般
5202020113,回答者,1,42,156,55,一般,差不多,6,11,,否,是,3,否,是,是,是,否,3,非常满意
5202020113,其他成员1,2,81,145,45,一般,差不多,6,11,,否,否,3,否,是,是,是,否,3,非常满意
5202020114,回答者,3,25,174,65,好,差不多,6,11,,否,否,3,是,是,是,是,否,.7,非常满意
5202020201,回答者,2,49,148,43,差,变差,6,11,,否,是,"1,2",是,是,是,否,否,.3,比较满意
5202020202,回答者,4,22,155,60,好,变好,6,11,,否,是,2,是,否,否,否,否,.5,非常满意
5202020202,其他成员1,6,73,150,50,很差,变差,6,"1,7",,否,否,2,否,否,否,否,否,.5,非常满意
5202020203,回答者,.,50,160,57,一般,变好,1,11,,否,否,3,否,否,否,否,否,.5,非常满意
5202020204,回答者,.,54,170,48,好,差不多,1,1,,否,否,1,否,否,否,否,否,.5,非常满意
5202020205,回答者,2,56,150,48,很差,差不多,6,"1,10",,否,否,2,否,是,是,是,否,.1,非常满意
5202020206,回答者,2,40,155,40,一般,变差,6,10,,否,否,3,否,是,否,否,否,.5,比较满意
5202020206,其他成员1,5,84,148,50,好,差不多,"1,4",10,,否,否,2,否,否,否,否,否,.5,比较满意
5202020207,回答者,2,52,148,55,一般,变差,6,1,,否,否,3,否,否,否,否,否,.3,非常满意
5202020208,回答者,1,53,155,42,一般,差不多,6,10,,否,否,2,否,否,否,否,否,.05,非常满意
5202020209,回答者,2,50,160,65,好,变好,4,"1,2",,否,否,1,是,否,否,否,否,1,非常满意
5202020210,回答者,2,44,150,44,好,变好,6,11,,否,否,3,否,否,否,否,否,2,非常满意
5202020211,回答者,1,56,150,40,差,变差,6,3,,否,否,3,否,是,是,是,否,.1,比较满意
5202020212,回答者,2,51,150,50,好,差不多,6,11,,否,否,3,否,否,是,是,否,.5,非常满意
5202020213,回答者,2,59,155,62.5,差,差不多,3,"1,7",,是,是,2,是,是,是,是,否,1,非常满意
5202020214,回答者,2,58,155,65,很好,变好,6,11,,否,否,3,否,否,否,否,否,1,非常满意
5202010201,回答者,1,56,157,56.5,好,差不多,6,11,,否,否,3,否,否,是,是,否,.5,非常满意
5202010202,回答者,1,49,167,62,一般,变好,1,1,,否,否,3,否,否,否,否,否,.2,非常满意
5202010203,回答者,1,73,168,50,差,差不多,6,4,,否,否,1,否,否,否,否,否,.1,非常满意
5202010203,其他成员1,2,74,160,48,一般,差不多,6,1,,否,否,1,否,否,否,否,否,.1,非常满意
5202010204,回答者,1,45,165,80,差,变差,1,1,,否,否,1,否,是,是,是,是,.2,非常满意
5202010205,回答者,1,52,156,45,很差,变差,1,11,,否,否,2,否,否,是,是,否,.3,非常满意
5202010206,回答者,1,65,170,55,好,差不多,6,11,,否,否,2,否,是,否,否,否,.5,非常满意
5202010206,其他成员1,2,65,160,45,差,变好,6,11,,否,否,2,否,是,否,否,否,.5,非常满意
5202010207,回答者,1,37,164,51,好,差不多,6,11,,否,是,1,是,是,是,是,否,1,比较满意
5202010208,回答者,1,62,163,55,很好,差不多,6,11,,否,是,3,是,否,否,否,否,.5,非常满意
5202010209,回答者,1,76,151,47.5,好,变差,3,11,,否,否,1,否,是,是,是,否,.5,非常满意
5202010210,回答者,1,55,160,55,很好,变好,6,11,,否,是,1,是,是,是,是,否,.6,非常满意
5202010210,其他成员1,2,57,155,45,很好,变好,6,11,,否,是,1,是,是,是,是,否,.6,非常满意
5202010211,回答者,1,55,175,70,很好,差不多,6,11,,是,是,1,是,是,是,是,是,2,非常满意
5202010212,回答者,1,42,168,80,一般,变好,6,1,,否,否,3,否,是,是,是,否,5,一般
5202010213,回答者,3,41,150,49,一般,变好,6,11,,否,是,2,否,是,是,是,否,3,非常满意
5202010213,其他成员1,1,86,130,40,很好,差不多,6,11,,否,否,2,否,是,是,是,否,3,非常满意
5202030201,回答者,1,60,168,60,好,变好,6,1,,否,否,2,否,否,否,否,否,1,非常满意
5202030202,回答者,1,66,167,70,很好,差不多,1,11,,否,否,2,否,否,是,否,否,1,非常满意
5202030202,其他成员1,2,65,160,55,很好,差不多,6,1,,否,否,2,否,否,是,否,否,1,非常满意
5202030203,回答者,1,43,154,55,很好,变好,6,11,,否,否,3,否,否,否,否,否,1,非常满意
5202030204,回答者,1,46,158,48,很好,变好,6,11,,否,否,3,否,否,否,否,否,1,非常满意
5202030204,其他成员1,5,83,150,40,好,变好,6,11,,否,否,3,否,否,否,否,否,1,非常满意
5202030205,回答者,2,49,160,75,很好,差不多,6,11,,否,否,2,是,否,否,否,否,.5,比较满意
5202030206,回答者,1,46,155,50,好,差不多,6,11,,否,是,2,否,否,否,否,否,.5,比较满意
5202030207,回答者,1,56,158,62,好,变好,1,1,,否,否,2,否,否,否,否,否,1,比较满意
5202030208,回答者,3,20,150,50,好,差不多,6,11,,否,是,2,是,是,是,是,否,1,比较满意
5202030209,回答者,1,47,178,71,好,变好,6,11,,否,是,1,是,是,是,是,是,1,一般
5202030209,其他成员1,3,79,171,55,一般,差不多,4,10,,否,是,1,是,是,是,是,是,1,一般
5202030209,其他成员2,4,76,162,45,一般,差不多,3,1,,否,是,1,否,是,是,是,是,1,一般
5202030210,回答者,1,66,164,55,很好,变好,6,11,,否,是,3,是,否,否,否,否,.4,非常满意
5202030211,回答者,4,25,162,75,一般,差不多,6,11,,否,否,3,是,是,是,是,是,1,比较满意
5202030212,回答者,1,72,156,62.5,一般,差不多,6,11,,否,否,2,否,是,是,是,否,1,很不满意
5202030213,回答者,5,20,160,47,很好,变好,6,11,,否,是,2,是,是,是,是,是,.25,非常满意
5202030213,其他成员1,3,76,170,60,很好,变好,6,11,,否,否,2,否,是,是,是,是,.25,非常满意
5201030101,回答者,1,57,150,50,很好,变好,6,11,,否,是,1,是,是,是,是,是,5,比较满意
5201030102,回答者,2,45,150,55,一般,差不多,1,11,,否,否,2,是,是,是,是,否,1,非常满意
5201030103,回答者,2,34,156,55,很好,变好,6,11,,否,是,2,是,是,是,是,否,1,非常满意
5201030103,其他成员1,1,63,165,65,很好,变好,6,11,,否,是,1,是,是,是,否,是,1,非常满意
5201030104,回答者,3,38,158,55,好,差不多,6,11,,否,否,3,否,是,是,是,是,5,非常满意
5201030104,其他成员1,1,60,158,60,好,差不多,6,11,,否,否,3,否,是,是,是,是,5,非常满意
5201030104,其他成员2,2,62,157,50,好,差不多,6,11,,否,否,3,否,是,是,是,是,5,非常满意
5201030105,回答者,1,51,156,50,很好,差不多,6,11,,否,否,1,是,是,是,是,是,.5,非常满意
5201030106,回答者,1,39,165,63,很好,变好,6,11,,否,否,3,是,否,否,是,否,.4,非常满意
5201030106,其他成员1,5,66,160,51,好,差不多,6,11,,否,否,3,否,否,否,是,否,.4,非常满意
5201030107,回答者,2,22,157,65,很好,差不多,6,11,,否,否,3,否,否,是,是,否,.2,比较满意
5201030108,回答者,3,39,168,75,好,差不多,6,11,,否,否,3,否,是,是,是,否,1,一般
5201030108,其他成员1,1,74,160,50,一般,变差,6,11,,否,否,3,否,否,否,否,否,1,一般
5201030108,其他成员2,2,73,170,50,一般,变差,6,11,,否,否,3,否,否,否,否,否,1,一般
5201030109,回答者,1,52,168,55,一般,变差,6,11,,否,否,2,否,否,否,否,否,.5,比较满意
5201030110,回答者,7,31,170,65,很好,变好,6,11,,否,是,1,是,是,是,是,否,.5,非常满意
5201030110,其他成员1,1,65,168,60,很好,变好,6,11,,否,是,1,是,是,是,是,否,.5,非常满意
5201030111,回答者,1,58,165,55,一般,变好,6,11,,否,否,1,是,否,是,是,否,.5,比较满意
5201030112,回答者,1,50,160,50,差,差不多,6,10,,否,否,3,否,否,否,否,否,.5,比较满意
5201030113,回答者,3,47,173,80,一般,变差,6,11,,否,是,2,是,否,否,否,否,10,一般
5201030113,其他成员1,1,79,170,60,一般,差不多,6,7,,否,是,2,否,否,否,否,否,10,一般
5201030113,其他成员2,2,78,169,53,一般,变差,6,3,,否,是,2,否,否,否,否,否,10,一般
5201030114,回答者,1,59,158,55,一般,差不多,6,7,,否,否,1,否,否,否,否,否,.5,比较满意
5201010201,回答者,.,58,155,55,很好,变好,6,11,,否,否,1,是,否,否,否,否,1,非常满意
5201010202,回答者,4,45,156,60,好,差不多,6,11,,否,是,2,是,是,是,是,否,.2,非常满意
5201010203,回答者,.,41,169,69,一般,差不多,6,11,,否,否,1,否,否,否,否,否,.5,一般
5201010204,回答者,1,55,160,58,很好,变好,6,11,,否,是,1,是,是,是,是,是,.5,非常满意
5201010205,回答者,1,59,170,750,很好,变好,6,11,,否,是,1,是,是,是,是,否,.5,非常满意
5201010206,回答者,1,46,168,70,很好,变好,6,11,,否,是,3,是,是,是,是,否,.5,非常满意
5201010207,回答者,2,29,155,46,一般,变好,6,11,,否,是,2,是,是,是,是,是,.2,非常满意
5201010207,其他成员1,5,65,156,50,很好,差不多,6,11,,否,是,2,是,是,是,是,是,.2,非常满意
5201010208,回答者,2,32,162,60,很好,变好,6,11,,否,是,2,是,是,是,是,否,.5,非常满意
5201010208,其他成员1,4,77,168,60,差,差不多,6,11,,否,是,2,是,是,是,是,否,.5,非常满意
5201010209,回答者,1,57,168,60,很好,差不多,6,11,,否,是,2,是,是,是,是,否,.3,非常满意
5201010210,回答者,2,41,158,55,很好,变好,6,11,,否,是,2,是,是,是,是,否,1,非常满意
5201010211,回答者,1,47,165,55,很好,变好,6,11,,否,是,2,是,是,是,是,否,.5,非常满意
5201010212,回答者,1,49,160,65,一般,变差,3,10,,否,否,3,否,否,否,否,是,.5,比较满意
5201030201,回答者,1,54,168,77,很好,变差,6,1,,否,否,3,否,否,否,否,否,1,比较满意
5201030202,回答者,1,45,165,160,好,差不多,6,1,,是,否,1,是,是,是,是,是,.5,非常满意
5201030203,回答者,1,50,162,65.5,一般,差不多,6,11,,是,是,1,否,是,是,是,否,.3,一般
5201030204,回答者,3,43,166,66,好,差不多,6,1,,否,是,3,是,是,是,是,否,.6,一般
5201030204,其他成员1,1,70,160,55,一般,变差,2,1,,否,否,3,否,是,是,是,否,.6,一般
5201030204,其他成员2,2,65,150,45,一般,变差,6,10,,否,否,3,否,是,是,是,否,.6,一般
5201030205,回答者,1,63,168,60,好,差不多,6,11,,否,否,2,是,是,是,是,否,2,比较满意
5201030206,回答者,1,50,170,80,很好,差不多,6,11,,否,否,1,是,否,否,否,否,1,比较满意
5201030207,回答者,1,47,165,62.5,好,差不多,6,11,,否,否,3,否,否,否,是,否,.8,比较满意
5201030208,回答者,2,52,160,65,好,变好,6,11,,是,是,1,否,是,是,是,否,.5,比较满意
5201030208,其他成员1,4,77,156,60,一般,差不多,6,11,,否,是,1,否,是,是,是,否,.5,比较满意
5201030209,回答者,2,36,155,45,很好,变好,6,11,,是,是,1,否,是,是,是,否,.5,非常满意
5201030209,其他成员1,4,64,160,54,一般,差不多,6,11,,否,否,1,否,是,是,是,否,.5,非常满意
5201030209,其他成员2,4,65,150,55,一般,差不多,6,11,,否,否,1,否,是,是,是,否,.5,非常满意
5201030210,回答者,1,50,162,70,好,差不多,6,11,,否,否,1,否,否,否,否,否,3,一般
5201030211,回答者,1,75,170,65,一般,变差,4,11,,否,是,2,否,否,是,是,否,1.5,比较满意
5201030211,其他成员1,2,74,160,50,好,差不多,1,11,,否,是,2,否,是,是,是,是,1.5,比较满意
5201030212,回答者,1,57,176,63,好,差不多,6,11,,否,是,1,否,否,是,是,否,.3,非常满意
5201030213,回答者,1,53,160,64,一般,变差,6,11,,否,是,3,是,是,是,是,否,7,一般
5201030214,回答者,1,75,161,54,很好,差不多,6,11,,否,是,3,是,是,是,是,否,3,不太满意
5201030214,其他成员1,2,73,161,54,很好,差不多,6,11,,否,是,3,否,是,是,是,否,3,不太满意
5205030101,回答者,1,53,158,20,很好,差不多,6,11,,否,否,3,否,否,否,否,否,.5,非常满意
5205030102,回答者,1,58,175,75,很好,差不多,6,11,,否,否,3,否,否,否,否,否,.3,非常满意
5205030103,回答者,2,49,150,47,差,变好,6,11,,否,是,3,是,是,是,是,是,.3,非常满意
5205030104,回答者,2,43,156,45,很好,变好,6,11,,否,否,3,否,否,否,否,否,.05,非常满意
5205030105,回答者,2,47,163,65,好,差不多,6,11,,是,是,1,是,否,是,是,否,.1,比较满意
5205030106,回答者,2,40,158,57.5,好,变好,6,11,,否,是,1,是,否,是,是,否,6,比较满意
5205030107,回答者,2,36,155,52.5,差,变差,6,11,,否,否,2,否,否,否,否,否,4,比较满意
5205030108,回答者,1,47,160,55,一般,差不多,6,11,,否,否,3,是,是,是,是,否,.1,比较满意
5205030109,回答者,2,52,150,69,一般,差不多,6,1,,否,是,3,否,是,是,是,否,.1,比较满意
5205030110,回答者,1,27,175,65,一般,差不多,6,,,否,否,3,否,否,否,否,否,.,一般
5205030111,回答者,2,67,150,45,好,差不多,6,11,,否,是,2,否,否,是,是,否,.5,比较满意
5205030111,其他成员1,1,75,170,50,差,变差,6,10,,否,是,2,否,否,是,是,否,.5,比较满意
5205030112,回答者,2,49,160,70,很差,差不多,6,1,,否,是,3,否,是,是,是,否,.3,比较满意
5205010101,回答者,1,57,150,37,一般,变好,6,11,,否,否,3,否,否,否,否,否,1,非常满意
5205010102,回答者,2,57,150,50,一般,变差,6,1,,否,是,3,否,是,是,是,否,.5,非常满意
5205010103,回答者,1,66,160,60,好,差不多,6,10,,否,否,3,否,否,否,否,否,1,一般
5205010104,回答者,3,35,160,65,好,差不多,6,11,,否,是,1,否,是,是,是,否,.15,比较满意
5205010104,其他成员1,1,65,170,60,很好,变好,6,11,,否,是,3,否,是,是,是,否,.15,比较满意
5205010104,其他成员2,2,62,150,60,很好,变好,6,11,,否,否,3,否,是,是,是,否,.15,比较满意
5205010105,回答者,2,54,153,45,很好,变好,6,11,,否,是,1,是,否,否,否,否,.5,非常满意
5205010106,回答者,1,45,168,60,一般,差不多,6,11,,否,否,3,否,是,是,是,否,2,一般
5205010107,回答者,2,49,155,62,好,差不多,6,11,,是,否,3,否,是,否,是,否,.1,比较满意
5205010108,回答者,2,55,160,75,一般,差不多,6,1,,是,否,3,否,是,是,是,否,.2,比较满意
5205010109,回答者,2,50,160,60,很好,差不多,6,11,,否,否,1,否,是,是,是,否,1,非常满意
5205010110,回答者,2,45,167,69,一般,差不多,6,11,,否,是,1,否,是,是,是,否,.1,比较满意
5205010111,回答者,2,45,155,50,好,变好,6,11,,是,是,1,是,否,是,否,是,2,非常满意
5205010112,回答者,2,42,9999,108,很好,变好,6,11,,是,是,1,是,是,是,是,是,.1,非常满意
5205010201,回答者,2,56,150,35,一般,差不多,6,11,,否,是,2,否,否,否,是,否,.2,比较满意
5205010202,回答者,2,60,160,67,一般,差不多,6,1,,否,是,1,否,是,是,是,否,.1,比较满意
5205010203,回答者,1,64,169,60,一般,差不多,6,11,,否,是,3,否,是,是,是,否,.015,非常满意
5205010204,回答者,1,64,152,50,很差,变好,6,11,,否,是,2,否,是,是,是,否,.01,非常满意
5205010205,回答者,2,51,155,50,很好,变差,1,2,,否,是,1,是,是,是,是,否,1,比较满意
5205010206,回答者,1,66,154,50,很好,变差,6,1,,否,否,1,否,否,否,否,否,.2,一般
5205010207,回答者,3,58,150,55,一般,差不多,6,11,,否,是,3,是,否,否,否,否,.5,比较满意
5205010207,其他成员1,1,79,130,35,很差,变差,6,11,,否,否,3,是,否,否,否,否,.5,比较满意
5205010207,其他成员2,2,76,130,30,很差,变差,1,3,,否,否,3,是,否,否,否,否,.5,比较满意
