varID,var3a_1,var3a_2,var3a_3,var3a_4,var3a_4a,var3a_5,var3a_5a,var3a_6,var3a_7,var3a_8,var3a_9,var3a_10,var3a_10a,var3a_11,var3a_12,var3a_13,var3a_14,var3a_15,var3a_16,var3a_17,var3a_18,var3a_19,var3a_19a,var3a_20,var3a_20a,var3a_21,var3a_21a,var3a_22,var3a_23
5204030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030211,a,1.1,2017,0.2,,2,,0.6,否,否,1,4,,是,是,9999,是,现金,1500,,.,一年一付,,2,,,,否,以前不认识
5204030212,a,2,2018,4,,1,,1,否,是,"1,2",4,,是,是,15,是,现金,750,,.,一年一付,,1,,,,是,较好
5204030213,a,2,2017,3,,4,,1.5,否,否,2,1,,是,是,15,是,现金,300,,.,一年一付,,1,,,,是,较好
5204030213,b,1,2017,3,,4,,1.5,否,否,2,1,,是,是,15,是,现金,300,,.,一年一付,,1,,,,是,较好
5204030101,a,2.9,2019,4,,2,,1,否,否,2,4,,是,是,30,是,现金,200,,.,一年一付,,1,,,,否,以前不认识
5204030101,b,.6,2019,4,,2,,0.9,是,否,2,4,,是,是,30,是,现金,500,,.,一年一付,,1,,,,否,以前不认识
5204030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030103,a,2.06,2019,4,,2,,0.7,是,是,1,4,,是,是,30,是,现金,300,,.,一年一付,,1,,,,否,以前不认识
5204030103,b,2,2019,4,,2,,0.7,是,是,1,4,,是,是,30,是,现金,300,,.,一年一付,,1,,,,否,以前不认识
5204030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030105,a,1,2020,4,,2,,1,是,是,1,5,,是,是,29,是,现金,300,,.,一年一付,,2,,,,否,
5204030106,a,1.5,2017,1,,6,养牛场??,0.5,是,否,1,1,,是,是,30,是,现金,300,,.,一年一付,,1,,,,是,一般
5204030106,b,.5,2017,1,,6,,0.5,是,否,2,1,,是,是,30,是,现金,200,,.,一年一付,,1,,,,是,一般
5204030107,a,1,2017,1,,6,养猪老板,0.2,是,否,1,1,,是,是,15,是,现金,200,,.,一年一付,,1,,,,是,较好
5204030107,b,1,2017,1,,6,养猪老板,0.2,是,否,1,1,,是,是,15,是,现金,200,,.,一年一付,,1,,,,是,较好
5204030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030109,a,2,2017,5,不让地荒,2,,1000,否,是,2,4,,是,是,30,是,现金,300,,.,一年一付,,1,,,,否,
5204030109,b,.2,2017,5,不让地荒,2,,300,否,否,2,4,,是,是,30,是,现金,200,,.,一年一付,,1,,,,否,
5204030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030111,a,1.8,2017,4,,2,,4,,否,2,4,,是,是,20,是,现金,600,,.,一年一付,,2,,,,是,一般
5204030111,b,1.2,2017,4,,2,,4,,否,2,4,,是,是,20,是,现金,600,,.,一年一付,,2,,,,是,一般
5204030112,a,2,2017,4,,2,,2,否,否,2,4,,是,是,30,是,现金,300,,.,一年一付,,2,,,,是,一般
5204030112,b,2,2017,4,,2,,2,否,否,2,4,,是,是,30,是,现金,300,,.,一年一付,,2,,,,是,一般
5204030113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204030114,a,2,2018,2,,6,牛场,9999,否,否,1,1,,是,是,30,是,现金,500,,.,一年一付,,2,,,,是,较好
5204030114,b,1.5,2018,2,,6,牛场,9999,否,否,1,1,,是,是,30,是,现金,500,,.,一年一付,,2,,,,是,较好
5204030115,a,5,2017,2,,2,,2,否,否,1,1,,是,是,30,是,现金,500,,.,一年一付,,2,,,,是,较好
5204030115,b,2,2020,2,,2,,2,否,否,1,1,,是,是,30,是,现金,500,,.,一年一付,,2,,,,是,较好
5204010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010206,a,.2,2000,3,,5,,500,是,否,1,1,,否,否,.,是,现金,800,,.,一年一付,,1,,,,否,较好
5204010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010209,a,.8,2015,6,,2,,1,否,是,1,3,,是,是,15,是,现金,800,,.,一年一付,,1,,,,是,较好
5204010209,b,.5,2015,6,,2,,1,否,是,1,3,,是,是,15,是,现金,800,,.,一年一付,,1,,,,是,较好
5204010210,a,1,2015,4,,2,,500,否,是,1,6,,是,是,15,是,现金,800,,.,一年一付,,2,,,,否,以前不认识
5204010210,b,1,2015,4,,2,,500,否,是,1,6,,是,是,15,是,现金,800,,.,一年一付,,2,,,,否,以前不认识
5204010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010214,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204010215,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204020201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204020202,a,1,2019,3,,2,,0.5,否,否,1,1,,是,是,3,是,现金,800,,.,一次付清,,,,,,否,以前不认识
5204020203,a,1.5,2016,4,,1,,1000,否,是,1,5,,是,是,20,是,现金,800,,.,一年一付,,2,,,,是,较好
5204020204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204020205,a,1.5,2015,4,,1,,0.5,否,是,1,5,,是,是,10,是,现金,800,,.,一年一付,,2,,,,是,较好
5204020206,a,.5,2016,4,,6,集体,0.4,,是,1,4,,是,是,1,是,现金,800,,.,一年一付,,2,,,,是,较好
5204020206,b,.3,2017,4,,2,,1.2,,是,1,4,,是,是,1,是,现金,800,,.,一年一付,,2,,,,否,以前不认识
5204020207,a,1,2014,2,,1,,0.5,否,是,1,4,,是,是,4,是,现金,800,,.,一年一付,,2,,,,是,较好
5204020208,a,1,2015,4,,2,,0.2,否,是,1,5,,是,是,10,是,现金,800,,.,一年一付,,2,,,,是,一般
5204020209,a,1.2,2010,5,给父母做,5,,6,否,是,1,1,,否,否,.,,,,,.,,,,,,,是,较好
5204020209,b,.3,2010,2,,5,,1.3,否,否,2,1,,否,否,.,,,,,.,,,,,,,是,较好
5204020210,a,.3,2012,2,,5,,1.1,是,否,2,1,,否,否,.,否,,,,.,,,,,4,,是,较好
5204020210,b,.2,2012,2,,5,,1.1,是,否,2,1,,否,否,.,否,,,,.,,,,,4,,是,较好
5204020211,a,1.5,2013,4,,6,村集体,0.6,否,否,1,4,,是,是,10,是,现金,800,,.,一年一付,,2,,,,是,一般
5204020211,b,.5,2013,4,,6,村集体,0.6,否,否,1,4,,是,是,10,是,现金,800,,.,一年一付,,2,,,,是,一般
5204020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204020213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5204020214,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010101,a,4,2018,4,,5,,0.3,是,是,1,4,,是,是,10,是,现金,600,,.,一年一付,,1,,,,否,以前不认识
5203010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010109,a,1,2019,4,,1,,0.3,否,是,1,4,,否,是,20,是,现金,500,,.,一年一付,,1,,,,是,一般
5203010109,b,.5,2019,4,,1,,0.3,否,是,1,4,,否,是,20,是,现金,500,,.,一年一付,,1,,,,是,一般
5203010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010111,a,1.5,9999,3,,6,种烤烟的大户,2,否,是,2,1,,是,否,.,否,,,,.,,,,,4,不让其荒着,是,较好
5203010111,b,.5,9999,3,,6,种烤烟的大户,2,否,是,2,1,,是,否,.,否,,,,.,,,,,4,为了不让地荒,是,较好
5203010112,a,2.3,2019,1,,5,,1,是,是,1,1,,否,否,.,是,实物,,粮食,100,,,,,,,是,较好
5203010112,b,.3,2019,1,,5,,1,是,是,1,1,,否,否,.,是,实物,,粮食,100,,,,,,,是,较好
5203010113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010114,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010115,a,.3,2017,1,,5,,0.6,否,是,1,1,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,较好
5203010115,b,.2,2017,1,,5,,0.6,否,是,1,1,,否,否,.,是,现金,400,,.,一年一付,,2,,,,是,较好
5203010116,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010117,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010118,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203010119,a,5,2015,1,,5,,1,否,是,2,1,,否,否,.,是,现金,800,,.,一年一付,,2,,4,无,是,一般
5203010119,b,1,2015,1,,5,,1,否,是,2,1,,否,否,.,是,现金,800,,.,一年一付,,2,,4,无,是,一般
5203030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030102,a,12,2000,4,,2,,3,否,否,2,1,,是,是,20,是,现金,70,,.,一年一付,,2,,,,是,较好
5203030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030104,a,3,2012,4,,2,,500,否,否,1,6,,是,是,30,是,现金,60,,.,一年一付,,2,,,,否,
5203030105,a,1.2,2010,5,本人经商,5,,1,否,否,1,1,,否,否,.,否,,,,.,,,,,4,经营好地,是,较好
5203030105,b,.8,2010,5,本人经商,5,,0.1,否,否,1,1,,否,否,.,否,,,,.,,,,,4,经营好地,是,较好
5203030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030114,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5203030115,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020102,a,.5,2015,5,父母出去打工,,,2,否,否,2,1,,否,否,.,是,实物,,稻谷,150,,,,,4,稻谷,是,较好
5202020102,b,.5,2015,5,父母出去打工,,,2,否,否,2,1,,否,否,.,是,实物,,稻谷,100,,,,,4,稻谷,是,较好
5202020103,a,3,2017,4,,9999,,0.8,否,否,2,2,,是,是,3,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
5202020104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020108,a,1.2,2019,1,,6,菜用,0.5,否,否,1,1,,否,否,.,否,,,,.,,,,,,,是,较好
5202020108,b,1,2019,1,,6,菜用,1.2,否,是,1,1,,否,否,.,否,,,,.,,,,,,,是,较好
5202020109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020110,a,.8,2016,1,,5,,2,否,否,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
5202020111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020112,a,2.3,2018,1,,5,,2,否,否,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
5202020113,a,12,2019,1,,5,,2,否,否,2,1,,否,否,.,否,,,,.,,,,,"1,2",,是,较好
5202020114,a,3,2019,1,,5,,5,否,否,2,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
5202020201,a,.3,2016,4,,3,,1.5,否,是,1,4,,是,否,.,是,现金,165,,.,一年一付,,2,,,,否,以前不认识
5202020202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020203,a,.85,2018,4,,1,,1,否,是,2,5,,是,是,3,是,现金,500,,.,一年一付,,1,,,,是,一般
5202020203,b,.5,2018,4,,1,,1,否,是,2,5,,是,是,3,是,现金,500,,.,一年一付,,1,,,,是,一般
5202020204,a,2.7,2018,4,,,,1,是,否,1,4,,是,是,6,是,现金,500,,.,一年一付,,1,,,,否,以前不认识
5202020205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020206,a,.8,2019,4,,6,企业,0.4,否,否,2,4,,9999.0,是,3,是,现金,500,,.,一年一付,,1,,,,否,
5202020206,b,.65,2019,4,,6,企业,0.6,否,否,1,4,,9999.0,是,3,是,现金,500,,.,一年一付,,1,,,,否,
5202020207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020208,a,1,2018,4,,1,,1,否,是,1,4,,否,是,20,是,现金,500,,.,一年一付,,2,,,,否,以前不认识
5202020208,b,.7,2018,4,,1,,1,否,是,1,4,,否,是,20,是,现金,350,,.,一年一付,,2,,,,否,以前不认识
5202020209,a,.5,2018,3,,2,,1,是,否,1,1,,是,是,3,是,现金,500,,.,一年一付,,1,,,,是,以前不认识
5202020209,b,1.5,2003,5,,6,,,否,否,2,8,,是,是,.,是,现金,300,,.,一年一付,,,,,,,
5202020210,a,5,2003,5,政府征收高速公路,6,国家政府,0.1,否,是,2,8,国家统一收,否,否,.,是,现金,27900,,.,一次付清,,,,,,,
5202020210,b,.9,2018,3,,2,,1.5,否,否,1,1,,是,是,.,是,现金,500,,.,一年一付,,,,,,是,以前不认识
5202020211,a,1,2019,4,,2,,2,否,是,1,4,,是,是,3,是,现金,500,,.,一年一付,,2,,,,是,一般
5202020211,b,.3,2019,4,,2,,1,否,是,1,4,,是,是,3,是,现金,500,,.,一年一付,,2,,,,是,一般
5202020212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202020213,a,1.5,2012,4,,6,,1,否,否,2,4,政府,是,否,.,是,现金,25000,,.,一次付清,,,,,,否,
5202020213,b,.5,2007,4,,6,,1,否,否,2,4,政府,是,是,16,是,实物,,稻谷,0,,,,,,,否,
5202020214,a,1.5,2007,4,,6,,1,否,否,2,4,政府,是,是,16,是,实物,,稻谷,300,一年一付,,2,,,,否,
5202020214,b,.6,2007,4,,6,,1,否,否,2,4,政府,是,是,16,是,实物,,稻谷,300,一年一付,,2,,,,否,
5202010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010209,a,2,2010,1,,5,,1,是,是,2,1,,是,是,5,是,现金,50,,.,一年一付,,2,,,,是,较好
5202010209,b,.5,2010,1,,5,,1,是,是,2,1,,是,是,5,是,现金,50,,.,一年一付,,2,,,,是,较好
5202010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202010213,a,1,2019,4,,2,,2,否,否,2,4,,是,是,3,是,现金,240,,.,一次付清,,,,,,否,
5202030201,a,1,2017,3,,5,,1,否,是,1,1,,否,否,.,是,现金,1000,,.,一年一付,,1,,,,是,较好
5202030202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030208,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030210,a,1,9999,1,,5,,2,否,是,1,1,,否,否,.,否,,,,.,,,,,4,,是,较好
5202030211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5202030213,a,1,2018,4,,2,,0.2,是,否,1,5,,是,是,5,是,现金,1191,,.,一年一付,,1,,,,否,以前不认识
5201030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030107,a,1,2019,1,,5,,1.4,否,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
5201030108,a,.95,2015,3,,2,,1,是,是,1,5,,是,是,30,是,现金,1000,,.,一年一付,,2,,,,否,较好
5201030108,b,.61,2015,3,,2,,1,是,是,1,5,,是,是,30,是,现金,1000,,.,一年一付,,2,,,,否,较好
5201030109,a,.7,2019,1,,5,,0.5,是,是,2,1,,否,否,1,否,,,,.,,,,,4,用补偿不愿种地,是,较好
5201030109,b,.35,2019,1,,5,,0.5,是,是,2,1,,否,否,1,否,,,,.,,,,,4,用补偿不愿种地,是,较好
5201030110,a,1,2015,3,,2,,2,否,否,1,1,,是,是,20,是,现金,1000,,.,一年一付,,1,,,,是,以前不认识
5201030111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030112,a,2,2015,1,,5,,1,,是,1,1,,否,否,.,是,实物,,水稻,150,一年一付,,2,,,,是,较好
5201030113,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030114,a,1.89,2015,4,,2,,0.5,否,是,1,6,,是,否,10,是,现金,1000,,.,一年一付,,1,,,,是,较好
5201010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201010202,a,.5,2016,4,,6,政府,1000,否,否,2,5,,是,是,1,是,现金,300,,.,一年一付,,2,,,,是,较好
5201010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201010205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201010206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201010207,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201010208,a,.6,2016,4,,6,核心区建设,20,否,否,2,6,,是,是,30,是,现金,444.4,,.,一年一付,,2,,,,是,一般
5201010209,a,.6,2016,4,,6,,40,是,否,2,4,,是,是,30,是,现金,241.93,,.,一年一付,,2,,,,否,一般
5201010210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201010211,a,.7,2016,4,,6,核心区建设,20,否,否,2,4,,是,是,30,是,现金,411.76,,.,一年一付,,2,,,,是,一般
5201010212,a,3,2017,4,,1,,7,否,是,1,4,,是,是,30,是,现金,300,,.,一年一付,,2,,,,否,以前不认识
5201010212,b,1.7,2017,4,,1,,7,是,是,1,4,,是,是,30,是,现金,300,,.,一年一付,,2,,,,否,以前不认识
5201030201,a,.55,2020,4,,1,,0.8,否,否,1,1,,是,是,1,是,现金,350,,.,一年一付,,2,,,,是,一般
5201030201,b,.45,2020,4,,1,,0.8,否,否,1,1,,是,是,1,是,现金,350,,.,一年一付,,2,,,,是,一般
5201030202,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030205,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030206,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030207,a,.73,2013,5,交通不便,5,,8,否,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,一般
5201030207,b,.5,2013,5,交通不便,5,,6,否,否,2,1,,否,否,.,否,,,,.,,,,,4,无,是,一般
5201030208,a,.47,2012,5,政府征用,6,政府用,1,是,是,1,4,,是,否,.,是,现金,200,,.,一次付清,,,,,,否,
5201030208,b,.4,2012,5,政府征用,6,政府用,1,是,是,1,4,,是,否,.,是,现金,200,,.,一次付清,,,,,,否,
5201030209,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030210,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030211,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030212,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030213,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5201030214,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205030101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205030102,a,2.55,2018,3,,4,,0.5,否,是,1,6,,是,是,20,是,现金,300,,.,一年一付,,1,,,,是,较好
5205030102,b,.65,2016,3,,4,,0.3,否,否,2,6,,是,是,15,是,现金,500,,.,一年一付,,1,,,,是,较好
5205030103,a,.5,2019,4,,1,,4,否,是,1,2,,是,是,1,是,现金,300,,.,一年一付,,2,,,,否,以前不认识
5205030103,b,.5,2019,4,,1,,4,否,是,1,2,,是,是,1,是,现金,300,,.,一年一付,,2,,,,否,以前不认识
5205030104,a,1.69,2019,4,,1,,2,是,是,2,1,,是,是,15,是,现金,300,,.,一年一付,,2,,,,否,以前不认识
5205030104,b,.7,2019,4,,1,,2,是,是,2,1,,是,是,15,是,现金,300,,.,一年一付,,2,,,,否,以前不认识
5205030105,a,2.3,2014,2,,6,砖厂老板,1,否,否,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
5205030105,b,1.8,2016,2,,6,李子承包人,1,否,是,1,2,,9999.0,是,15,是,现金,400,,.,一年一付,,2,,,,否,
5205030106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205030107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205030108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205030109,a,2,2019,1,,2,,2,否,是,1,4,,是,是,15,是,现金,400,,.,一年一付,,2,,,,否,
5205030110,a,1.56,2019,1,,5,,1,否,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
5205030110,b,1.4,2019,1,,5,,1,否,是,1,1,,否,否,.,否,,,,.,,,,,4,无,是,较好
5205030111,a,.4,2017,1,,5,,4,否,是,1,1,,否,是,1,是,现金,1200,,.,一年一付,,2,,,,是,较好
5205030111,b,.2,2017,1,,5,,1,否,是,1,1,,否,是,1,是,现金,1200,,.,一年一付,,2,,,,是,较好
5205030112,a,2.03,1993,1,,5,,0.5,否,是,1,1,,否,否,.,否,,,,.,,,,,,,是,较好
5205030112,b,2,1993,1,,5,,0.5,否,是,1,1,,否,否,.,否,,,,.,,,,,,,是,较好
5205010101,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010102,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010103,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010104,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010105,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010106,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010107,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010108,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010109,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010110,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010111,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010112,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010201,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010202,a,.5,2011,4,,2,,1,否,否,1,4,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010202,b,.5,2011,4,,2,,1,否,否,1,4,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010203,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010204,a,.,,,,,,,,,,,,,,.,,,,,.,,,,,,,,
5205010205,a,3.4,2010,4,,6,茶老板,1,是,否,1,1,,是,是,30,是,现金,200,,.,一年一付,,2,,,,是,较好
5205010205,b,1.58,2010,4,,6,茶老板,1,是,是,1,1,,是,是,30,是,现金,200,,.,一年一付,,2,,,,是,较好
5205010206,a,2.85,2010,4,,6,茶叶公司,1.2,是,否,2,1,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010206,b,1.99,2010,4,,6,茶叶公司,1,是,否,2,1,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010207,a,1,2011,4,,2,,4,否,否,2,4,,否,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010207,b,.5,2011,4,,2,,4,否,否,2,4,,否,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010208,a,.5,2011,4,,2,,4,否,否,2,4,,否,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010208,b,.2,2011,4,,2,,4,否,否,2,4,,否,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010209,a,1.5,2010,4,,2,,0.3,否,否,2,4,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010209,b,1,2010,4,,2,,0.2,否,否,2,4,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010210,a,3.61,2016,1,,2,,2,否,否,1,4,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010210,b,3.32,2016,1,,2,,2.5,否,否,1,4,,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,以前不认识
5205010211,a,4.56,2010,4,,2,,3,否,否,2,8,商户主动??,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,
5205010211,b,2.44,2010,4,,2,,3,否,否,2,8,商户主动??,是,是,30,是,现金,200,,.,一年一付,,2,,,,否,
