varID,var17_1,var17_2,var17_2a,var17_3,var17_3a,var17_4,var17_4a,var17_4_1,var17_4_1a,var17_4_2,var17_4_2a,var17_5,var17_6,var17_6a,var17_7,var17_7a,var17_7_1,var17_7_1a,var17_8,var17_9,var17_9a,var17_10,var17_10a,var17_10_1,var17_10_1a,var17_11,var17_12,var17_13,var17_13a,var17_13b,var17_14,var17_14a,var17_14b,var17_15,var17_16,var17_17,var17_18,var17_19,var17_20,var17_21_1a,var17_21_1,var17_21_2,var17_22,var17_23,var17_24,var17_25,var17_26,var17_27,var17_28,var17_29,var17_30,var17_31,var17_32_1,var17_32_2,var17_33,var17_33a,var17_34,var17_34a,var17_35,var17_35a,var17_36,var17_36a,var17_37,var17_37a,var17_38,var17_38a
5201010207,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,86000,1325,0,1325,0,0,,.,2496,380,.,,.,.,1116,1000,0,0,0,89821,有所增加,,,有所增加,,有所增加,,有所增加,,中等水平,,比较满意,
5201010208,0,,0,,0,,0,,.,,.,0,,0,,,,.,0,,,,,,.,0,0,,,,.,,,60000,4500,4500,0,0,0,,.,100,100,0,0,0,0,0,0,0,0,0,64600,有所减少,差不多,,有所减少,,差不多,,差不多,,中等水平,,非常满意,
5201010209,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,12000,15000,15000,.,.,,,.,1100,100,.,,.,.,.,1000,.,,,28100,有所增加,,,有所增加,,有所增加,,有所增加,,中等水平,,非常满意,
5201010210,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,20000,1325,0,1325,0,0,,.,400,100,.,,.,.,.,300,.,,,21725,差不多,,,有所减少,,有所增加,,有所增加,,中等水平,,非常满意,
5201010211,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,30000,11,小卖部,30000,.,,,0,8325,7000,1325,0,0,,.,420,100,.,,.,.,.,320,.,,,38745,有所减少,,,,,差不多,,差不多,,中等水平,,非常满意,
5201010212,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,30000,8470,6300,2170,.,,,.,2150,800,.,,850,.,.,,.,500,,40620,有所减少,差不多,,增加较多,,差不多,,差不多,,中等水平,,一般,
5201030201,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,30000,200,200,.,.,,,.,6350,350,.,,.,.,.,6000,.,,,36550,有所增加,有所增加,,有所减少,,有所增加,,有所增加,,中等水平,,比较满意,
5201030202,800,a3,300,a2,500,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,50000,,,.,.,,,.,3760,300,.,,.,.,960,2500,.,,,54560,有所增加,有所增加,,差不多,,差不多,,差不多,,中等水平,,一般,
5201030203,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,45000,0,,.,.,,,.,960,960,.,,.,.,.,,.,,,45960,有所减少,有所减少,,差不多,,差不多,,差不多,,中等水平,,一般,
5201030204,,c2,150,,,,,,.,,.,3500,d6,3500,,,,.,0,,,,,,.,0,0,,,,.,,,40000,0,,.,.,,,.,16128,600,.,,.,.,15528,,.,,,59778,有所减少,有所减少,,差不多,,差不多,,差不多,,中等水平,,一般,
5201030205,600,a32,600,,,,,,.,,.,0,,,,,,.,1000,c35、蓝莓,1000,,0,,.,,6000,15,,6000,.,,,0,0,,.,.,,,.,2543,350,.,,.,.,95,1200,898,,,10143,差不多,有所增加,,差不多,,差不多,,差不多,,比较高,,比较不满意,
5201030206,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,_40000,11,,_40000,.,,,0,0,,.,.,,,.,700,.,.,,.,.,.,700,.,,,_39300,增加较多,减少较多,,差不多,,减少较多,,差不多,,非常低,,比较不满意,
5201030207,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,32000,6000,,.,6000,,,.,3500,.,.,,.,.,.,3500,.,,,41500,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,一般,
5201030208,1750,a3,1750,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,54000,,,.,.,,,.,960,.,.,,.,.,960,,.,,,56710,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201030209,,a3,755,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,60000,0,,.,.,,,.,3700,200,.,,.,.,2400,100,1000,,,64455,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201030210,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,55000,0,,.,.,,,.,3800,80,.,,.,.,.,300,.,,,59180,有所增加,差不多,,有所增加,,差不多,,差不多,,中等水平,,非常满意,
5201030211,0,,,,,,,,.,,.,21500,d1,12000,d8,4500,d3,5000,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,2232,0,0,0,0,0,2232,0,0,0,0,23732,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
5201030212,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,105000,0,,.,.,,,.,9820,220,0,0,0,0,0,0,9600,0,0,114820,有所增加,差不多,,差不多,,有所增加,,增加较多,,中等水平,,非常满意,
5201030213,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,40000,10,,40000,.,,,40000,0,,.,.,,,.,1000,300,.,,.,.,.,700,.,,,81000,减少较多,差不多,,减少较多,,差不多,,差不多,,中等水平,,比较不满意,
5201030214,0,,,,,,,,.,,.,240,肉鸡,240,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,16860,400,.,,.,9999,14160,2300,.,,,17100,有所减少,有所减少,,差不多,,差不多,,差不多,,非常低,,非常不满意,
5205030101,0,,,,,,0,,.,,.,,,,,,,.,0,,,,,,.,0,0,,,,.,,,40000,0,,.,.,,,0,200,200,.,,.,.,.,,.,,,40200,有所减少,有所减少,,有所减少,,有所增加,,差不多,,比较低,,非常满意,
5205030102,0,,,,,,,,.,,.,7500,d6,7500,,,,.,0,,,,,,.,0,0,,,,.,,,20000,1350,1350,.,.,,,.,0,9999,.,,.,.,.,,.,,,28850,有所减少,有所减少,,有所减少,,有所增加,,差不多,,中等水平,,非常满意,
5205030103,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,96000,0,,.,.,,,.,140,140,.,,.,.,.,,.,,,96140,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
5205030104,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,18000,,,.,.,,,.,200,200,.,,.,.,.,,.,,,20000,有所增加,差不多,,差不多,,差不多,,差不多,,比较低,,比较不满意,
5205030105,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,50000,10,,50000,.,,,0,720,720,.,.,,,.,9999,9999,.,,.,.,.,,.,,,9999,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
5205030106,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,,10,,60000,.,,,0,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,60000,减少较多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
5205030107,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,80000,15,开流车店,30000,15,跑货车,50000,0,0,,.,.,,,.,280,280,.,,.,.,.,,.,,,80280,有所增加,差不多,,差不多,,差不多,,差不多,,比较低,,比较不满意,
5205030108,0,,,,,,,,.,,.,510000,86,510000,,,,.,0,,,,,,.,0,0,,,,.,,,16800,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,526800,增加较多,差不多,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
5205030109,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,,11,,20000,.,,,60000,,800,.,.,,,.,100,100,.,,.,.,.,,.,,,80900,有所减少,差不多,,减少较多,,差不多,,差不多,,非常低,,非常不满意,
5205030110,0,,,,,,,,.,,.,,猪,8000,,,,.,0,,,,,,.,0,,15,小店,20000,.,,,0,0,,.,.,,,.,9999,9999,0,0,0,0,0,0,0,0,0,28000,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5205030111,4000,a21,4000,,,,,,.,,.,3000,d6,3000,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,0,.,.,,,.,4580,500,0,0,0,0,4080,0,0,0,0,11580,差不多,有所增加,,差不多,,差不多,,差不多,,中等水平,,比较满意,
5205030112,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,4800,0,,.,.,,,.,150,150,.,,.,.,.,,.,,,48150,有所减少,差不多,,减少较多,,差不多,,差不多,,非常低,,非常不满意,
5205010101,800,a2,800,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,0,2520,120,.,,.,2400,.,,.,,,3320,差不多,有所增加,,有所减少,,有所增加,,差不多,,中等水平,,非常满意,
5205010102,500,a2,500,,,,,,.,,.,300,d8,300,,,,.,2000,枇杷,2000,,,,.,0,0,,,,.,,,10000,0,,.,.,,,0,120,120,.,,.,.,.,,.,,,12920,有所减少,有所减少,,有所减少,,有所增加,,差不多,,比较低,,非常满意,
5205010103,0,,,,,,,,.,,.,5000,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,3000,900,.,,.,.,2100,,.,,,8000,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较不满意,
5205010104,70000,枇杷,70000,李子,,,,,.,,.,160000,鸡,,鹅,70000,,.,90000,,0,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,200,200,.,,.,.,.,,.,,,230200,减少较多,减少较多,,有所减少,,有所增加,,减少较多,,比较高,,比较不满意,
5205010105,0,,,,,,,,.,,.,0,,,,,,.,5000,枇杷,5000,,,,.,0,20000,12,,20000,.,,,0,,,.,.,,,.,10400,400,.,,.,.,.,,.,10000,,35400,减少较多,减少较多,,差不多,,差不多,,差不多,,中等水平,,一般,
5205010106,2000,c35、苦蒜,2000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,20000,,,.,.,,,.,800,200,.,,.,.,.,,600,,,22800,有所减少,差不多,,差不多,,差不多,,差不多,,比较低,,比较不满意,
5205010107,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,100000,0,,.,.,,,.,,328,.,,.,.,.,,.,,,100328,减少较多,差不多,,有所减少,,差不多,,差不多,,非常低,,一般,
5205010108,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,144000,0,,.,.,,,.,26010,210,.,,.,.,.,25800,.,,,170010,减少较多,增加较多,,有所减少,,差不多,,差不多,,比较低,,一般,
5205010109,0,,,,,,,,.,,.,0,,,,,,.,,枇杷,8000,,,,.,0,,12,,30000,.,,,135000,34200,,.,34200,,,.,1200,.,.,,.,.,.,,1200,,,208400,减少较多,有所减少,,减少较多,,差不多,,有所增加,,中等水平,,比较满意,
5205010110,0,,,,,,,,.,,.,0,,,,,,.,3000,枇杷,3000,,,,.,0,20000,12,,20000,.,,,0,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,23000,减少较多,有所增加,,,,,,,,中等水平,,非常不满意,
5205010111,0,,,,,,,,.,,.,0,,,,,,.,1500,枇杷,1500,,,,.,0,15000,15,小店,15000,.,,,46000,0,,.,.,,,.,0,0,0,0,0,0,0,0,0,0,0,62500,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5205010112,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,80000,0,,.,.,,,.,100,100,0,0,0,0,0,0,0,0,0,80100,有所减少,减少较多,,有所减少,,减少较多,,有所减少,,比较低,,一般,
5205010201,0,,,,,,,,.,,.,6000,d1,6000,,,,.,0,,,,,,.,0,0,,,,.,,,30000,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,36000,有所减少,有所减少,,差不多,,,,,,中等水平,,一般,
5205010202,0,,,,,,,,.,,.,0,,,,,,.,4000,枇杷,4000,,,,.,0,0,,,,.,,,10000,400,400,.,.,,,.,20700,700,0,0,0,0,0,0,0,20000,0,35100,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,比较不满意,
5205010203,1200,a32,800,a21,400,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,3384,300,0,0,0,0,2184,0,0,1000,0,4584,有所增加,差不多,,差不多,,差不多,,有所增加,,中等水平,,比较不满意,
5205010204,1500,a32,1000,a21,500,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,6000,300,0,0,0,0,1700,0,0,4000,0,7500,差不多,差不多,,差不多,,差不多,,差不多,,非常低,,非常不满意,
5205010205,1900,a3,1200,a2,700,,0,,.,,.,0,,,,,,.,0,,,,,,.,0,20000,10,,20000,.,,0,624000,2000,2000,0,0,0,,0,3040,1000,0,0,0,0,2040,0,0,0,0,89340,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,一般,
5205010206,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,4000,11,,4000,.,,0,1600,1000,1000,0,0,0,,0,2840,800,0,0,0,0,2040,0,0,0,0,9440,有所减少,差不多,,差不多,,9999.0,,差不多,,中等水平,,比较满意,
5205010207,800,a13,600,c2,200,,0,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,18200,800,800,.,.,,,.,10688,0,0,0,0,3600,5688,1400,0,0,0,30488,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较不满意,
5205010208,3500,,3500,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,30000,10,,30000,.,,,10850,800,800,.,.,,,.,400,0,0,0,0,0,0,400,0,0,0,44750,有所减少,差不多,,有所减少,,差不多,,差不多,,中等水平,,一般,
5205010209,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,60000,2000,2000,0,0,0,,0,3200,800,0,0,0,0,2400,0,0,0,0,65200,差不多,差不多,,差不多,,差不多,,,,比较高,,比较满意,
5205010210,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,24000,3200,3200,0,0,0,,0,2320,1000,0,0,0,0,1920,0,0,300,0,29520,差不多,差不多,,,,差不多,,,,比较低,,比较不满意,
5205010211,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,10000,1400,1400,0,0,0,,0,800,800,0,0,0,0,0,0,0,0,0,12200,有所减少,有所减少,,减少较多,,差不多,,差不多,,比较低,,比较不满意,
5205010212,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,,150000,9,,150000,.,,,0,400,400,.,.,,,.,380,380,.,,.,.,.,,.,,,150780,减少较多,差不多,,,,差不多,,,,中等水平,,一般,
5205010213,0,a3,0,a2,0,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,,,.,.,,,.,550,550,.,,.,.,.,0,.,,,550,有所增加,有所增加,,有所增加,,差不多,,差不多,,非常低,,一般,
5205010214,0,a3,0,a2,0,,,,.,,.,0,,,,,,.,,,,,,,.,,,,,,.,,,0,,,.,.,,,.,9110,910,.,,.,.,4200,,.,4000,,9110,有所减少,有所减少,,差不多,,差不多,,差不多,,比较低,,比较不满意,
5201020201,600,,,a2,600,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,70000,0,,.,.,,,.,1263.36,147.36,.,,.,.,1116,,.,,,72463.36,差不多,有所增加,,有所减少,,差不多,,有所增加,,比较低,,一般,
5201020202,600,a2,500,,,a13+b15,100,,.,,.,0,,,,,,.,0,桃,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,350,300,.,,.,.,.,50,.,,,950,有所增加,有所增加,,有所减少,,有所增加,,有所增加,,中等水平,,比较满意,
5201020203,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,20000,12,,20000,.,,,0,3000,3000,.,.,,,.,1628,500,.,,.,.,1128,,.,,,24628,有所减少,有所减少,,,,,,,,中等水平,,比较不满意,
5201020204,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,,,,,.,,,156000,1300,1300,.,.,,,.,180,180,.,,.,.,.,,.,,,157480,有所减少,,,差不多,,差不多,,,,中等水平,,比较不满意,
5201020205,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,50000,0,,.,.,,,.,3300,180,.,,.,.,3120,,.,,,53300,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201020206,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,10000,450,,450,.,,,.,164,140,0,0,0,0,0,24,0,0,0,10614,差不多,有所增加,,有所增加,,差不多,,差不多,,中等水平,,一般,
5201020207,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,14400,0,,.,.,,,.,1200,1200,.,,.,.,.,,.,,,15600,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201020208,5000,a32,3000,,,,,,.,,.,,d6、小猪,2000,,,,.,0,,,,,,.,0,0,,,,.,,,25000,,,60,.,,,.,3300,700,.,,2000,.,1200,,.,,,33960,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
5201020209,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,,0,,,,.,,,36000,500,500,.,.,,,.,7360,160,0,0,0,0,0,0,7200,0,0,43860,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201020210,1000,a3,1000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,500000,,,,.,,,0,,,.,.,,,0,11200,200,0,0,0,0,11000,0,0,0,0,501000,有所减少,差不多,,有所减少,,差不多,,有所减少,,比较高,,一般,
5201020211,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,36000,5000,5000,.,.,,,0,600,600,0,0,0,0,0,0,0,0,0,41000,有所减少,减少较多,,差不多,,差不多,,差不多,,比较低,,一般,
5201020212,0,,,,,,,,.,,.,200000,d1,100000,,,,.,0,,,,,,.,0,0,,,,.,,,0,,,.,.,,,.,10200,200,10000,0,0,0,0,0,0,0,0,210200,有所减少,有所减少,,差不多,,差不多,,差不多,,中等水平,,比较满意,
5201020213,3000,a3、水稻,,a2、玉米,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,9999,600,600,.,.,,,.,,.,.,,9999,.,.,,.,,,9999,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,非常满意,
5201020214,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,3600,200,200,.,.,,,.,15254,230,.,,.,10260,1164,,.,,,15454,有所增加,差不多,,差不多,,差不多,,差不多,,中等水平,,比较满意,
5201020101,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,30000,2400,2400,.,.,,,.,880,480,.,,.,.,.,400,.,,,33280,差不多,差不多,,有所减少,,有所增加,,差不多,,中等水平,,非常满意,
5201020102,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,4000,3900,3500,400,.,,,.,16080,480,.,,.,13000,2200,400,.,,,23980,有所增加,差不多,,差不多,,有所增加,,差不多,,比较低,,非常满意,
5201020103,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,108000,1900,1900,.,.,,,.,930,180,.,,.,.,750,,.,,,110830,减少较多,,,增加较多,,差不多,,,,中等水平,,一般,
5201020104,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,,,9,,80000,.,,,0,0,,.,.,,,.,930,180,.,,.,.,750,,.,,,80930,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,比较满意,
5201020105,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,15000,1560,1560,.,.,,,.,240,240,.,,.,.,.,,.,,,16800,有所减少,差不多,,有所减少,,差不多,,差不多,,中等水平,,一般,
5201020106,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,20000,11,,20000,.,,,8000,3000,3000,.,.,,,.,150,150,.,,.,.,.,,.,,,31150,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201020107,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,60000,1200,1200,.,.,,,.,700,100,.,,.,.,600,,.,,,61900,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201020108,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,51000,0,,.,.,,,.,15224,184,0,0,15000,0,0,40,0,0,0,66224,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,比较不满意,
5201020109,180000,西瓜,180000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,180000,有所增加,有所增加,,差不多,,差不多,,差不多,,比较高,,比较满意,
5201020110,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,80000,15,门窗??工,80000,.,,,0,2000,2000,0,0,0,,0,1000,500,0,0,0,0,500,0,0,0,0,83000,减少较多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5201020111,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,35000,0,,.,.,,,.,63240,200,.,,3000,.,60000,40,.,,,98240,差不多,差不多,,有所减少,,有所减少,,差不多,,中等水平,,比较不满意,
5201020112,0,,,,,,,,.,,.,30000,蜜蜂,30000,,,,.,0,,,,,,.,0,0,,,,.,,,10000,32800,4000,0,0,0,,28800,0,0,0,0,0,0,0,0,0,0,0,72800,有所减少,有所减少,,有所减少,,差不多,,差不多,,中等水平,,一般,
5201020113,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,20000,1700,1700,.,.,,,.,1200,.,.,,.,.,1000,200,.,,,22900,差不多,差不多,,差不多,,差不多,,差不多,,比较高,,非常满意,
5201020114,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,10000,5000,5000,.,.,,,.,19600,1000,.,,.,.,10200,600,7800,,,34600,差不多,差不多,,有所增加,,有所增加,,差不多,,比较高,,比较满意,
5203030201,110000,b18、烤烟,110000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,20000,0,,.,.,,,.,21000,20000,0,0,0,0,0,1000,0,0,0,151000,减少较多,减少较多,,差不多,,差不多,,,,中等水平,,非常满意,
5203030202,0,b13、花椒树,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,500000,15,电脑软件,500000,.,,0,0,0,0,0,0,0,,0,600000,300000,300000,0,0,0,0,0,0,0,0,1100000,减少较多,减少较多,,,,有所减少,,,,中等水平,,一般,
5203030203,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,120000,10,,120000,.,,0,0,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,120000,差不多,,,差不多,,,,,,中等水平,,一般,
5203030204,12000,b18、茶,12000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,,15,卫生室上班,9804,.,,0,36000,0,0,0,0,0,,0,700,700,0,0,0,0,0,0,0,0,0,58504,有所减少,有所减少,,差不多,,差不多,,有所增加,,中等水平,,比较满意,
5203030205,100000,b18、烤烟,100000,,0,,0,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,0,0,0,0,0,0,0,0,0,0,0,100000,有所减少,减少较多,,,,,,,,中等水平,,比较不满意,
5203030206,25500,b18、茶叶,24000,c2,1500,,,,.,,.,,,,,,,.,,,,,,,.,,0,,,,.,,,0,0,0,0,0,0,,0,35300,500,0,0,0,0,0,0,34800,0,0,60800,减少较多,减少较多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
5203030207,15000,茶、b18,10000,辣椒、c2,5000,,0,,.,,.,600,鸡、d7,600,,0,,.,0,,,,,,.,0,0,,,,.,,,10000,0,,.,.,,,.,229,9999,0,229,0,0,0,0,0,0,0,,有所减少,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5203030208,30000,c2,15000,b18、茶,15000,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,1200,0,0,0,0,0,,0,2700,950,0,900,0,0,1800,0,0,0,0,34850,有所减少,减少较多,,,,差不多,,,,比较低,,比较不满意,
5203030209,1800,a32,800,c2,1000,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,30000,0,,.,.,,,.,0,.,.,,.,.,.,,.,,,3800,有所减少,有所减少,,,,,,,,中等水平,,比较满意,
5203030210,7000,c2,7000,,,,,,.,,.,75000,d4,50000,d10、鸭,20000,d10、鹅,5000,0,,,,,,.,0,0,,,,.,,,24000,10000,0,0,0,10000,,0,0,0,0,0,0,0,0,0,0,0,0,116000,有所增加,有所增加,,,,,,有所增加,,比较高,,非常满意,
5203030211,2000,a3,0,c2,2000,b13,0,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,200,200,0,0,0,0,0,0,0,0,0,2200,有所增加,有所增加,,有所减少,,差不多,,差不多,,中等水平,,比较满意,
5203020201,0,,,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,100000,300,300,.,.,,,.,0,.,.,,.,.,.,,.,,,100300,差不多,,,,,,,,,中等水平,,一般,
5203020202,2000,b18、茶叶,2000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,5000,5000,.,.,,,.,9900,400,0,0,0,7000,2000,500,0,0,0,16900,差不多,差不多,,,,有所增加,,差不多,,比较低,,比较满意,
5203020203,50000,b18、茶,50000,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,900,900,0,0,0,0,0,0,0,0,0,50900,差不多,差不多,,差不多,,差不多,,差不多,,比较低,,非常满意,
5203020204,20000,b18、茶,20000,,,,,,.,,.,0,,,,,,.,0,,,,,,.,0,0,,,,.,,,0,0,,.,.,,,.,3650,50,0,0,0,0,1000,600,0,2000,500,23650,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,非常满意,
5203020205,20000,b18、茶,20000,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,300,300,0,0,0,0,0,0,0,0,0,20300,差不多,差不多,,差不多,,差不多,,差不多,,中等水平,,一般,
5203020206,50000,b18、茶叶,50000,,,,,,.,,.,,,,,,,.,,,,,,,.,,,,,,.,,,.,,,.,.,,,.,9999,9999,9999,9999,1400,9999,9999,9999,9999,9999,9999,9999,差不多,差不多,,差不多,,有所增加,,差不多,,中等水平,,比较满意,
5203020207,30000,b18、茶叶,30000,,,,,,.,,.,,,,,,,.,,,,,,,.,,30000,12,,30000,.,,,20000,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,80000,减少较多,减少较多,,差不多,,差不多,,差不多,,中等水平,,一般,
5203020208,0,,0,,0,,0,,.,,.,0,,0,,0,,.,0,,0,,0,,.,0,0,,,0,.,,0,0,0,0,0,0,0,,0,400,400,0,0,0,0,0,0,0,0,0,400,差不多,差不多,,,,有所增加,,差不多,,中等水平,,非常满意,
