varID,var9_1,var9_1a,var9_2,var9_2a,var9_3,var9_4,var9_5,var9_6,var9_7,var9_8,var9_9,var9_10,var9_11,var9_11a,var9_12,var9_13,var9_14,var9_15,var9_16,var9_17,var9_18,var9_18a,var9_19,var9_19a,var9_20a,var9_20b,var9_21,var9_22,var9_23,var9_24,var9_25,var9_26,var9_26a,var9_27,var9_27a,var9_28,var9_28a,var9_29,var9_30,var9_31,var9_32,var9_32a,var9_33,var9_33a,var9_34,var9_35,var9_36,var9_37,var9_38,var9_39,var9_40,var9_40a,var9_41,var9_42,var9_43,var9_44,var9_44a,var9_45,var9_46,var9_47,var9_48,var9_49,var9_50
5204020212,1,,1,,10,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,9999,0,0,.2,3,0
5204020213,1,,6,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,.5,0,0,.01,0.1,0
5204020214,1,,6,,1,不知道,,,生活方面有过,1,1,8,3,,从未,从未,从未,从未,是,是,,,,,2019,8,.8,.8,0,48,48,8,国家开发银行,1,,,,,9999,.,10,上学,2,,.,.,.,.,.,,,,.,.,.,,,0,3.2,0,.2,0.2,0
5203010101,1,,1,,10,是,10,3,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,8,0,.5,.2,30,0
5203010102,1,,1,,5,不知道,,,都没有过,.,.,.,,,从未,经常,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,5,5,0,0,24,1,1,,0,1,0,8,,0,0,0,1,3,0
5203010103,1,,1,,2,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,2,5,0
5203010104,1,,2,,10,是,50,3,生产经营方面有过,15,1,20,3,,偶尔,偶尔,偶尔,偶尔,是,是,,,,,2019,3,15,15,7,12,8,1,,1,,,,,30,0,1,,1,,.,.,.,.,.,,,,.,.,.,,,2,60,6,.2,3,0
5203010105,1,,6,,8,是,10,1,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,9999,0,1,2,9999,0
5203010106,1,,1,,5,否,,,都没有过,9999,9999,9999,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,3,1,1,0
5203010107,1,,1,,2,是,3,1,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2016,3,3,3,4,0,12,1,,3,,10,,,30,0,9,,2,,.,.,.,.,.,,,,.,.,.,,,8,0,0,3,3,0
5203010108,1,,1,,3,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.8,0.8,0
5203010109,1,,1,,10,是,10,9999,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,2018,10,8,8,6.9,0,18,1,,1,,,,,1,0,7,,1,,.,.,.,.,.,,,,.,.,.,,,10,0,0,4,4,0
5203010110,1,,1,,1,是,5,1,生活生产方面都有,2,3,6.5,1,,从未,偶尔,从未,从未,是,是,,,,,2019,6,1,1,8.54,12,12,1,,3,,10,,,1,0,"1,2",,3,,.,.,.,.,.,,,,.,.,.,,,9999,1,0,.02,0,0
5203010111,1,,10,按揭贷款,5,是,5,5,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2017,5,7,7,9999,36,36,2,,1,,,,,5,0,10,买私家车,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.2,0.2,0
5203010112,1,,1,,4,是,9999,9999,生活方面有过,.5,1,9999,1,,从未,从未,从未,从未,否,,5,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.3,.3,0,0,6,1,1,,0,1,.,8,,0,0,0,.3,1,0
5203010113,2,,10,按揭贷款,3,是,5,9999,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,2013,4,6,6,6.9,0,5,1,,1,,,,,.5,0,6,,1,,.,.,.,.,.,,,,.,.,.,,,5.4,2,2,.3,0.6,0
5203010114,1,,10,贷款,0,否,,,生活方面有过,.5,1,9999,9999,,偶尔,偶尔,从未,从未,否,,4,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.2,.2,0,0,1,1,,,.,.5,0,8,,0,.2,2,.4,2,0
5203010115,1,,1,,4,不知道,,,生活方面有过,10,1,9999,1,,从未,从未,从未,从未,是,是,,,,,2019,6,10,10,7.2,12,12,1,,1,,,,,1,0,9,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.02,0.6,0
5203010116,1,,10,贷款,1,是,2,1,生产经营方面有过,.5,2,5,3,,从未,从未,从未,从未,是,是,,,,,2018,2,.5,.5,5,12,12,1,,1,,,,,3,0,6,,2,,.,.,.,.,.,,,,.,.,.,,,0,.2,0,0,0.6,0
5203010117,1,,6,,2,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2016,1,3,3,8,24,48,1,,1,,,,,3,0,1,,5,,.,.,.,.,.,,,,.,.,.,,,0,2.5,0,0,9999,0
5203010118,"1,2",,6,,3,是,30,1,生产经营方面有过,20,1,4,3,,从未,从未,偶尔,从未,是,是,,,,,2020,1,30,30,5,12,12,1,,4,,,,1,1,0,6,,3,,.,.,.,.,.,,,,.,.,.,,,2,0,.5,1,1,0
5203010119,1,,,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,1,,,,2017,.,6,6,9999,9999,16,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
5203030101,1,,1,,5,不知道,,,生活生产方面都有,5,.5,9999,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,5,5,5,0,.5,1,1,,0,0,0,8,,0,0,0,0,0,0
5203030102,1,,1,,4,不知道,,,生活方面有过,1,1,9999,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,1,1,0,0,12,1,1,,0,0,0,9,,10,9999,0,.4,0,0
5203030103,1,,1,,0,是,2,2,都没有过,2,2,7,3,,从未,从未,从未,从未,是,是,,,,,2017,7,2,2,6.8,0,24,1,,3,,10,,,1,0,1,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,2,0
5203030104,1,,1,,2,是,10,1,生活生产方面都有,10,1,7,3,,从未,从未,从未,从未,是,是,,,,,2015,6,10,10,6.5,0,12,1,,2,,,,1,1,0,8,,1,,1,0,0,0,3,1,1,,0,0,0,1,,.2,0,0,.05,2,0
5203030105,1,,6,,8888,是,30,5,都没有过,.,.,.,3,,从未,从未,从未,从未,是,是,,,,,2019,5,20,20,4.2,12,4,1,,3,,11,,,1,0,9,,1,,.,.,.,.,.,,,,.,.,.,,,0,0,0,6,20,0
5203030106,1,,6,,4,不知道,,,生活生产方面都有,2,.25,5,1,,偶尔,从未,从未,从未,是,是,,,,,2019,9,.5,.5,0,24,24,2,,1,,,,,1,0,10,上学,6,还未到期,2,2,0,0,2,1,5,无,.,1,0,8,,9999,0,0,0,0.6,0
5203030107,1,,6,,0,是,10,3,生活生产方面都有,10,3,4,3,,从未,从未,从未,从未,否,,6,,,,2017,1,10,10,6,36,60,1,,3,,10,,,1,0,8,,3,,.4,.4,0,0,24,1,"1,3",,.,1,0,8,,0,9,0,0,0.5,0
5203030108,1,,10,按揭,2,是,10,9999,都没有过,.,.,.,,,偶尔,偶尔,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,.2,.3,0.5,0
5203030109,2,,2,,10,否,,,生活生产方面都有,2,1,7.3,1,,偶尔,经常,从未,从未,否,,1,,,,2020,4,10,10,7.3,0,8888,1,,3,,9,,,2,.,7,,2,,2.3,2.3,0,.,18,1,,,.,.5,0,7,,0,5.5,8,2,3,0
5203030110,1,,6,,3,否,,,生活方面有过,.3,.25,6,3,,从未,从未,从未,从未,否,,3,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,.2,.8,2,0
5203030111,2,,2,,5,是,10,9999,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,1,10,0
5203030112,1,,1,,2,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2019,5,3,3,9999,12,24,1,,1,,,,,1,0,8,,5,,.,.,.,.,.,,,,.,.,.,,,0,3,0,0,0,0
5203030113,2,,2,,10,否,,,生产经营方面有过,10,1,35,1,,偶尔,从未,从未,偶尔,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,2,2,10,0
5203030114,1,,1,,3,是,5,1,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,1,,,,2004,3,1,1,8,12,12,1,,1,,,,,5,0,8,,4,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.5,0.5,0
5203030115,1,,2,,4,是,10,3,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2017,5,10,10,4.7,36,24,1,,3,,9,,,2,0,10,养牛,1,,.,.,.,.,.,,,,.,.,.,,,0,0,.5,.01,1,0
5202020101,1,,6,,8,否,,,生活生产方面都有,2,3,.5,4,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,.8,.03,.26,0.5,0
5202020102,1,,6,,8,是,5,5,都没有过,2,5,.05,1,,偶尔,从未,从未,偶尔,否,,0,,,,2015,6,5,5,.05,0,12,1,,1,,2,,1,5,5000,9,,1,,.,.,.,.,.,,,,.,.,.,,,.1,0,0,5,0,0
5202020103,1,,1,,0,不知道,,,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,2013,9,5,5,9999,36,36,1,,1,,,,,1,0,8,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.6,0,0
5202020104,2,,2,,10,不知道,,,生产经营方面有过,5,5,9999,1,,从未,从未,从未,偶尔,是,是,,,,,2017,6,5,5,9999,0,12,,,1,,1,,2,2,0,10,养殖,3,,.,.,.,.,.,,,,.,.,.,,,.,.,.,.,,.
5202020105,1,,10,不买,10,是,20,3,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2016,12,3,3,9,12,12,1,,1,,,,,1,0,10,小车,2,,.,.,.,.,.,,,,.,.,.,,,0,0,.1,.2,0.3,0
5202020106,1,,"6,10",分期付款,2,是,5,3,生活方面有过,.5,10,3.5,1,,从未,从未,从未,从未,是,是,,,,,2019,8,.57,.57,0,120,120,8,国开,1,,,,,30,0,8,,6,未到期未还,.,.,.,.,.,,,,.,.,.,,,.5,1.3,0,.05,0,0
5202020107,2,,2,,10,是,6,1,生活方面有过,10,5,3,3,,从未,从未,从未,从未,是,是,,,,,2017,3,5,5,2.5,12,12,1,,1,,,,,0,0,,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,5,7,0
5202020108,2,,2,,3,是,5,3,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,2015,9,.5,.5,0,36,36,8,"助学贷款,国开行",2,,,,1,1,0,8,,1,,.,.,.,.,.,,,,.,.,.,,,.5,0,0,.6,0.7,0
5202020109,1,,1,,10,是,9999,9999,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,5,,,,2020,3,5,5,0,36,5,1,,1,,,,,9999,0,10,养殖,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
5202020110,2,,2,,6,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,,,,,2016,.,3,3,3,9999,9999,9999,,1,,,,,9999,0,1,,2,,.,.,.,.,.,,,,.,.,.,,,0,3,0,1,1,0
5202020111,1,,1,,2,是,5,3,生活方面有过,.,.,.,3,,偶尔,偶尔,偶尔,偶尔,是,是,1,,不知道什么原因,,2019,9,.8,.8,0,9999,9999,2,,1,,,,,1,0,8,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,5,0,5,1,0
5202020112,1,,1,,2,是,5,3,都没有过,.,.,.,3,,偶尔,从未,从未,从未,是,是,,,,,2019,.,5,5,9999,36,36,1,,1,,,,,9999,0,1,,6,未到期,.,.,.,.,.,,,,.,.,.,,,.2,.,0,.2,0,0
5202020113,10,不购买农资,1,,10,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.5,.5,.,.,6,1,1,,.,1,0,1,,0,0,0,1.5,0,0
5202020114,2,,2,,3,不知道,,,生活方面有过,.,.,.,,,从未,从未,经常,偶尔,否,,1,,,,2017,9,.58,.58,2,120,120,8,,1,,,,,1,0,2,,6,尚未到期,.,.,.,.,.,,,,.,.,.,,,.4,1.6,0,1.1,0,0
5202020201,1,,1,,1,是,5,3,生活方面有过,.6,5,.,3,,从未,从未,从未,从未,是,是,,,,,2019,8,.6,.6,0,60,60,8,国开行,1,,,,,30,0,8,,6,未到期,.,.,.,.,.,,,,.,.,.,,,.,6.2,0,.6,5,0
5202020202,"1,2",,1,,4,不知道,,,生活方面有过,2,3,0,3,,从未,从未,从未,从未,是,是,,,,,2017,7,2,2,0,60,60,1,,2,,,,1,2,200,8,,1,,.,.,.,.,.,,,,.,.,.,,,0,0,.1,0,0,0
5202020203,1,,6,,0,否,,,生活方面有过,.3,1,.5,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.2,.2,0,.,6,1,5,无,.,0,0,8,,0,1.8,0,0,0,0
5202020204,1,,1,,1,是,5,3,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2020,2,5,5,3.2038,36,36,1,,1,,,,,20,0,1,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,.7,0,0,0,0
5202020205,1,,1,,0,是,5,2,生活方面有过,5,2,0,3,,从未,从未,从未,从未,是,是,,,,,2019,2,5,5,0,24,24,1,,1,,,,,0,0,1,,6,未到期未还,.,.,.,.,.,,,,.,.,.,,,0,5,0,1,0,0
5202020206,1,,10,买不起,1,是,9999,9999,生活生产方面都有,11,1,3.6,3,,从未,从未,从未,从未,是,是,,,,,2019,8,11,11,3.6,12,12,1,,1,,,,,1,0,10,还账,2,,.1,.1,0,0,1,1,1,,.,1,0,8,,0,11,0,.5,0,0
5202020207,1,,1,,1,否,,,生活方面有过,10,3,9999,3,,从未,从未,从未,从未,否,,6,,,,2017,3,5,5,9999,36,36,1,,1,,,,,1,.,1,,2,,.,.,.,.,.,,,,.,.,.,,,0,5,0,.1,0,0
5202020208,1,,1,,0,否,,,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,5,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,3,0,.1,0,0
5202020209,10,无购买,1,,1,是,10,4,生活生产方面都有,1,1,3.6,3,,从未,从未,从未,从未,是,是,,,,,2019,1,5,5,0,3,7,1,,1,,,,,0,0,8,,6,未还未到期,.2,0,0,0,1,1,1,,.,0,0,8,,0,5,0,20,0,0
5202020210,2,,1,,0,是,10,4,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2017,1,5,5,3.68,36,44,1,,1,,,,,0,0,10,养牛,3,,.,.,.,.,.,,,,.,.,.,,,0,5,0,20,0,0
5202020211,1,,1,,3,是,5,3,都没有过,.,.,.,,,从未,从未,从未,从未,否,,,,,,2018,4,5,5,0,36,36,1,,1,,,,,2,0,1,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,5,0,0,1,0
5202020212,1,,1,,2,是,5,3,都没有过,3000,1,4,2,,从未,从未,从未,从未,否,,,,,,2015,5,5,5,3.2,36,36,1,,1,,,,,2,0,2,,5,,.3,.3,0,0,1,1,,,.,1,0,8,,0,5,0,0,0,0
5202020213,10,不购买农资,1,,2,不知道,,,生产经营方面有过,5,1,7.2,1,,从未,从未,从未,从未,是,是,,,,,2019,11,5,5,7.2,12,12,1,,1,,,,,0,0,10,买猪苗,6,未到期,.2,.2,.,.,24,1,1,,.,0,0,8,,0,5,0,0,0.3,0
5202020214,10,不购买农资,1,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,是,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,8888,8888,0
5202010201,1,,3,,3,是,5,3,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,10000,0
5202010202,1,,2,,15,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2019,12,6,6,.5,1,12,1,,1,,,,,.5,0,8,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,9,0,.05,0.5,0
5202010203,1,,6,,3,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
5202010204,1,,1,,2,是,20,9999,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,2020,5,5,5,3.6,12,6,3,,1,,,,,1,0,1,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,0,0,3,0,0
5202010205,1,,1,,0,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.8,0,0
5202010206,1,,10,不买,6,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,7,老人无权限,,,2010,3,3,3,6,0,10,1,,1,,,,,1,0,7,,2,,6,6,0,0,36,1,1,,.,1,0,10,,0,4,0,1,0,0
5202010207,10,未种植,1,,5,是,20,1,生产经营方面有过,8,1,3,3,,从未,从未,从未,从未,是,是,,,,,2020,4,10,10,7.7,12,4,1,,1,,,,,1,1,10,投资,6,未到期未还,1,1,0,0,3,1,1,,.,1,0,10,,1.1,10,4,1,2,0
5202010208,1,,6,,5,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.2,20,0
5202010209,10,无,10,无,0,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,7,不懂,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
5202010210,1,,1,,4,是,15,1,都没有过,.,.,.,1,,从未,从未,从未,从未,是,是,,,,,2019,2,15,15,3.5,12,12,1,,1,,,,,7,0,9,,2,,.,.,.,.,.,,,,.,.,.,,,0,15,0,.5,0,0
5202010211,1,,1,,0,是,5,1,生活生产方面都有,5,1,3,1,,从未,从未,从未,从未,是,是,,,,,2019,3,2.5,2.5,3.5,12,12,1,,1,,,,,3,0,8,,3,,.,.,.,.,.,,,,.,.,.,,,0,2.5,0,8888,8888,0
5202010212,1,,1,,2,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.2,1,0
5202010213,2,,2,,2,是,30,10,生产经营方面有过,5,30,.325,3,,偶尔,偶尔,偶尔,偶尔,是,是,,,,,2015,7,2,2,.8,12,10,"1,2",,1,,,,,1,0,10,购买猪苗 鸡苗 开小超市,1,,.,.,.,.,.,,,,.,.,.,,,0,0,0,9999,9999,0
5202030201,1,,6,,5,否,,,生活生产方面都有,0,.,.,3,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,1,0,0
5202030202,1,,6,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.05,0.05,0
5202030203,1,,1,,2,否,,,,.,.,.,,,从未,从未,从未,从未,,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0.5,0
5202030204,1,,1,,5,是,8,3,都没有过,.,.,.,3,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0.5,0
5202030205,1,,1,,2,是,5,9999,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2000,1,.3,.3,4,12,12,1,,1,,,,,0,0,9,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.08,0.5,0
5202030206,1,,1,,4,是,5,3,生活方面有过,.5,3,0,3,,从未,从未,从未,从未,是,是,,,,,2020,5,5,5,4.5,36,36,1,,1,,,,,1,0,1,,6,未到期未还,1,1,0,0,72,1,1,,.,1,0,8,,0,2,0,0,0,0
5202030207,1,,1,,0,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,7,无,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
5202030208,1,,1,,2,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,是,是,,,,,2019,9,.8,.8,0,15,12,8,国开,1,,,,,0,0,8,,6,未到期未还,.,.,.,.,.,,,,.,.,.,,,0,0,0,.06,0.1,0
5202030209,1,,1,,20,是,20,1,都没有过,.,.,.,,,从未,从未,从未,从未,否,,,,,,2014,3,15,15,7.8,12,12,1,,1,,,,,1,0,7,,3,,.,.,.,.,.,,,,.,.,.,,,0,15,3,.7,3,0
5202030210,1,,1,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,.04,0,0
5202030211,1,,1,,3,否,,,生活生产方面都有,1,2,.2,1,,从未,从未,从未,从未,否,,1,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.2,.2,.,.,6,2,1,,.,0,0,8,,0,0,.5,1,1,0
5202030212,1,,1,,20,是,20,1,生活生产方面都有,9999,.,.,,,从未,从未,从未,从未,是,是,,,,,2019,8,20,20,3.5,12,12,1,,1,,,,,1,0,7,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,20,0,9999,9999,0
5202030213,1,,1,,5,是,2,5,生活方面有过,1.2,4,0,3,,从未,从未,从未,从未,是,是,,,,,2019,9,1.2,1.2,0,48,48,2,,2,,,,1,1,0,8,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,1.2,0,0,0,0
5201030101,1,,6,,15,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,.1,.18,0.5,0
5201030102,1,,6,,4,是,1.5,2,都没有过,.,.,.,,,从未,从未,从未,从未,否,,,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,.,.,.,,.
5201030103,2,,6,,2,是,10,1,生活生产方面都有,5,3,.6,3,,从未,从未,从未,从未,是,是,,,,,2017,6,10,10,.45,36,36,1,,1,,,,2,1,0,9,,2,,.,.,.,.,.,,,,.,.,.,,,.7,10,2,.5,0,0
5201030104,1,,5,,1,是,20,3,生活方面有过,10,5,3,3,,从未,从未,从未,从未,是,是,,,,,2020,8,20,20,9,0,60,1,,1,,,,,1,0,6,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,18,0,.6,0,0
5201030105,1,,1,,0,不知道,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2014,10,25,25,.25,72,72,2,,3,,10,工资卡,,1,0,9,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,8,0,0,10,0
5201030106,2,,2,,4,是,10,3,生活生产方面都有,5,3,8,1,,从未,从未,从未,从未,否,,0,,,,2016,8,5,5,0,48,36,1,,1,,,,,1,0,1,,1,,.,.,.,.,.,,,,.,.,.,,,.5,0,1,.8,0.5,0
5201030107,1,,2,,1,是,9999,9999,生活方面有过,.2,1,0,1,,从未,从未,从未,从未,否,,0,,,,9999,.,4,4,9999,9999,9999,1,,1,,,,,9999,0,1,,6,未到期未还,.,.,.,.,.,,,,.,.,.,,,0,9999,0,.1,0.4,0
5201030108,2,,6,,3,是,20,10,都没有过,.,.,.,,,从未,从未,从未,从未,是,是,,,,,2015,10,5,5,8,24,24,1,,1,,,,,3,0,7,,2,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0,0
5201030109,1,,1,,2,不知道,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.2,.2,0,0,1,1,5,相互帮助,.,1,0,7,,0,0,0,0,0,0
5201030110,1,,3,,2,是,6,1,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,2020,7,2,2,8.3,6,1,1,,1,,,,,1,0,8,,1,,.,.,.,.,.,,,,.,.,.,,,3,0,0,1,1,0
5201030111,1,,1,,3,否,,,都没有过,.,.,.,1,,从未,从未,从未,从未,否,,,,,,2019,5,10,10,9999,9999,9999,2,,3,,10,,,9999,0,9,,6,未到期,.,.,.,.,.,,,,.,.,.,,,0,10,0,.3,1,0
5201030112,10,不购买,,,0,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.15,.15,.,.,20,1,1,,.,0,0,8,,0,.5,0,.3,0.3,0
5201030113,1,,1,,0,不知道,,,生活方面有过,.7,1,2,1,,偶尔,从未,从未,从未,否,,1,,,,2014,8,3,3,.85,36,36,1,,2,,,,1,5,0,5,,2,,.,.,.,.,.,,,,.,.,.,,,0,.15,0,0,0,0
5201030114,1,,1,,2,否,,,都没有过,.,.,.,,,从未,从未,从未,从未,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,9999,9999,0
5201010201,2,,2,,0,是,5,3,生活生产方面都有,2,3,7.5,3,,从未,从未,从未,从未,否,,0,,,,2020,5,6,6,7.5,0,36,1,,1,,,,,1,20,8,,6,,.,.,.,.,.,,,,.,.,.,,,5,6,1.5,.4,0,0
5201010202,1,,6,,0,是,10,3,都没有过,.,.,.,,,从未,从未,经常,偶尔,否,,0,,,,.,.,.,.,.,.,.,,,,,,,,.,.,,,,,.,.,.,.,.,,,,.,.,.,,,0,0,0,0,0.3,0
5201010203,1,,2,,5,是,8,3,生产经营方面有过,5,3,5,3,,从未,从未,偶尔,偶尔,是,是,,,,,2019,3,3,3,8.4,0,12,1,,1,,,,,7,0,6,,3,,.,.,.,.,.,,,,.,.,.,,,.,.,.,.,,.
