varID,var8_1,var8_1a,var8_2,var8_3,var8_4,var8_5,var8_6,var8_6a,var8_7,var8_8,var8_8a,var8_9,var8_10,var8_10a,var8_11,var8_12,var8_13,var8_14,var8_14a,var8_15,var8_16,var8_16a,var8_17,var8_18,var8_19,var8_20,var8_20a,var8_21,var8_22,var8_23,var8_23a,var8_24,var8_25,var8_26,var8_26a,var8_27,var8_27a,var8_28,var8_29,var8_29a,var8_30,var8_31,var8_32
5204020105,1,,5,是,有些困难,3,"2,3,6",,较差，经常断网,"1,2",,仅部分及时,3,,完全满足,有时可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,没有产品卖或不适合回答
5204020106,1,,3,是,有些困难,5,"2,3,6",,非常好,"1,2",,仅部分及时,4,,完全满足,有时可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,6,无,,否,没有产品卖或不适合回答
5204020107,1,,4,是,不存在困难,0.5,"6,1",,非常好,"1,3",,都很及时,2,,基本满足,完全可以,否,,,3,1,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
5204020108,1,,4,是,不存在困难,3,"1,2,3",,非常好,1,,都不够及时,10,,基本满足,完全可以,否,,,2,3,,很少,否,否,,,,.,,,.,.,,,,,,2,,否,否,是
5204020109,1,,2,是,不存在困难,8,"2,3,6",,非常好,1,,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,2,,是,否,是
5204020110,1,,3,否,,,6,,可以，偶尔断网,"1,3,5",,仅部分及时,5,,基本满足,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5204020111,1,,3,是,不存在困难,4,"3,2,6",,非常好,"3,4,5",,9999.0,"2,6,7",,完全满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,,,,否,否
5204020112,1,,4,是,不存在困难,10,"2,3,6",,可以，偶尔断网,"1,2,3,7",,都很及时,"5,6",,完全满足,完全可以,是,1,,1,4,,经常,否,否,,,,.,,,.,.,,,,,,6,全吃不卖,,否,没有产品卖或不适合回答
5204020113,1,,4,是,不存在困难,8,1,,非常好,3,,都很及时,"1,2,3,4",,完全满足,完全可以,是,"1,2",,1,3,,经常,是,否,,,,.,,,.,.,,,,,,6,无,,否,没有产品卖或不适合回答
5204020114,1,,4,是,不存在困难,12,"6,3,2",,非常好,"1,2,3",,都很及时,10,,基本满足,完全可以,否,,,2,1,,有时,是,否,,,,.,,,.,.,,,,,,6,都不卖,,否,没有产品卖或不适合回答
5203010201,1,,3,是,不存在困难,2,2,,较差，经常断网,"7,5",,仅部分及时,7,,一般,有时可以,否,,,1,3,,有时,是,否,,,,.,,,.,.,,,,,,6,无,,否,没有产品卖或不适合回答
5203010202,1,,5,是,不存在困难,2,"1,2,3",,非常好,1,,仅部分及时,1,,一般,完全可以,否,,,2,"1,3",,经常,否,否,,,,.,,,.,.,,,,,,6,不销售,,否,没有产品卖或不适合回答
5203010203,1,,4,是,不存在困难,3,"2,5,6",,可以，偶尔断网,"2,4",,仅部分及时,"2,5",,一般,完全可以,否,,,1,1,,有时,否,否,,,,.,,,.,.,,,,,,6,不销售,否,否,没有产品卖或不适合回答
5203010204,1,,2,是,不存在困难,2,"1,2,6",,可以，偶尔断网,"1,3,7",,仅部分及时,"5,4",,一般,有时可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,6,不销售,,否,没有产品卖或不适合回答
5203010205,1,,4,是,不存在困难,2,4,,非常好,"4,7",,都很及时,"5,8",,基本满足,完全可以,是,1,,1,4,,经常,是,否,,,,.,,,.,.,,,,,,6,不销售,,否,没有产品卖或不适合回答
5203010206,1,,4,是,不存在困难,5,"1,2",,可以，偶尔断网,"1,7,8",,仅部分及时,"5,6,7",,一般,完全可以,是,2,,2,2,,有时,否,否,,,,.,,,.,.,,,,,,6,不销售,,否,没有产品卖或不适合回答
5203010207,1,,2,是,有些困难,2、3、6,2,,非常好,"1,2,4",,都不够及时,"2,6",,一般,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,6,散户,否,否,否
5203010208,1,,2,是,较困难，只用来打电话,2,6,,可以，偶尔断网,10,,,,,一般,比较困难,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
5203010209,"1,2,3",,3,是,有些困难,8,"6,2,3",,,"3,5",,仅部分及时,"1,3",,不太满足,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,,,否,否,没有产品卖或不适合回答
5203010210,1,,2,是,有些困难,4,"3,6,2",,,10,,,3,,基本满足,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不??,否,否,没有产品卖或不适合回答
5203010211,1,,2,是,较困难，只用来打电话,1,6,,,"3,8",,仅部分及时,3,,一般,比较困难,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5203020101,1,,4,是,有些困难,2,"2,6,1",,较差，经常断网,10,,仅部分及时,10,,基本满足,有时可以,否,,,5,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
5203020102,1,,2,是,有些困难,0.5,"6,1,3",,非常好,"4,6,8",,仅部分及时,"4,6,8",,基本满足,有时可以,否,,,4,3,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,否
5203020103,1,,1,是,有些困难,3,"6,3,1",,较差，经常断网,"1,8",,仅部分及时,"1,8",,基本满足,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
5203020104,1,,3,是,有些困难,12,"1,2,6",,较差，经常断网,"1,3",,仅部分及时,"1,3",,不太满足,有时可以,否,,,3,3,,经常,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
5203020105,1,,1,是,有些困难,2,"1,3,5",,9999.0,"1,3",,都很及时,"4,5",,完全满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,6,散户,否,否,否
5203020106,1,,3,是,,1,6,,,3,,都很及时,10,,一般,比较困难,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,没有产品卖或不适合回答
5203020107,1,,7,是,不存在困难,4,"1,6",,,"1,3,4",,都很及时,2,,完全满足,有时可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,6,不销售,,否,没有产品卖或不适合回答
5203020108,1,,1,是,有些困难,1,"2,6,3",,可以，偶尔断网,5,,仅部分及时,"7,5,6",,不太满足,有时可以,否,,,9999,1,,有时,否,否,,,,.,,,.,.,,,,,,6,不知道,否,否,没有产品卖或不适合回答
5203020109,1,,2,是,有些困难,1,"6,2,1",,非常好,"1,4,3",,仅部分及时,"5,6",,基本满足,比较困难,否,,,1,1,,从未,否,否,,,,.,,,.,.,,,,,,6,不知道,否,否,否
5203020110,1,,4,是,有些困难,2,3,,较差，经常断网,"3,4,5",,仅部分及时,"3,5",,一般,有时可以,否,,,3,3,,从未,否,否,,,,.,,,.,.,,,,,,6、直接卖给商贩,,否,否,否
5203020111,1,,2,是,有些困难,0.5,"6,1",,,"1,5",,都不够及时,"1,5",,不太满足,比较困难,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,直接销售市场卖,否,否,否
5203020112,1,,2,是,不存在困难,8,"2,6,1",,可以，偶尔断网,3,,仅部分及时,5,,基本满足,有时可以,否,,,4,2,,经常,否,否,,,,.,,,.,.,,,,,,,,,否,否
5203020113,1,,3,是,不存在困难,12,"6,2,1",,非常好,"1,6",,仅部分及时,10,,一般,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5203020114,1,,4,是,有些困难,13,"6,2,1",,较差，经常断网,"1,3",,仅部分及时,3,,不太满足,有时可以,否,,,3,3,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,是
5203020115,1,,2,是,有些困难,3,"1,5,2",,较差，经常断网,"1,4,8",,仅部分及时,"5,6",,一般,有时可以,是,2,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,6,直接销售,否,否,是
5205020201,1,,4,是,不存在困难,16,"2,6,3",,可以，偶尔断网,"3,4,1",,都很及时,"7,8",,基本满足,完全可以,是,3,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020202,1,,4,是,较困难，只用来打电话,1,6,,可以，偶尔断网,"3,4,5",,仅部分及时,"3,4",,基本满足,比较困难,否,,,5,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020203,1,,4,是,不存在困难,5,"3,2,1",,非常好,3,,都很及时,10,,完全满足,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5205020204,1,,2,是,有些困难,1,"3,2,6",,非常好,"1,5",,都很及时,10,,基本满足,比较困难,否,,,1,"2,3",,经常,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020205,0,,0,否,,,6,,,10,,,,,,,,,,5,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020206,1,,3,是,不存在困难,2,"1,2,6",,可以，偶尔断网,"1,4",,都很及时,10,,完全满足,完全可以,否,,,1,"2,3",,经常,否,否,,,,.,,,.,.,,,,,,6,自己卖,否,是,是
5205020207,1,,1,否,,,,,较差，经常断网,,,,,,,,,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
5205020208,1,,3,否,,,6,,非常好,,,,,,,比较困难,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,直售,否,否,是
5205020209,1,,2,否,,,6,,可以，偶尔断网,6,,都很及时,"1,2,3",,完全满足,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,散户,否,否,是
5205020210,1,,1,否,,,"6,3",只有2种,9999.0,10,,,10,,9999.0,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5205020211,1,,6,是,不存在困难,10,"6,3,1",,,"2,1",,都很及时,10,,基本满足,完全可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,5,,是,否,否
5205020101,1,,2,是,有些困难,0.5,"6,2,7",,,10,,,10,,不太满足,比较困难,否,,,1,3,,从未,是,否,,,,.,,,.,.,,,,,,,,,否,否
5205020102,1,,1,是,有些困难,1,"3,2,6",,较差，经常断网,2,,仅部分及时,10,,一般,比较困难,否,,,1,2,,从未,是,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5205020103,1,,5,否,,,,,,10,,都不够及时,10,,完全不满足,比较困难,否,,,5,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020104,1,,3,是,有些困难,2,6,,,10,,都不够及时,10,,完全不满足,比较困难,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020105,1,,4,否,,,,,,10,,都不够及时,10,,完全不满足,比较困难,否,,,5,1,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020106,1,,3,否,,,,,,,,,,,,,,,,1,5,当面找,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5205020107,1,,3,是,不存在困难,2,"6,2,1",,可以，偶尔断网,"1,2,3",,都很及时,10,,基本满足,有时可以,否,,,2,3,,很少,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020108,1,,3,是,有些困难,6,"2,6,1",,可以，偶尔断网,"1,3,5",,都很及时,10,,基本满足,完全可以,是,8,电话话费 无故扣费,1,2,,经常,是,否,,,,.,,,.,.,,,,,,,,,是,是
5205020109,0,,0,否,,,6,,,,,,,,,,,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不知道,否,否,否
5205020110,"1,3",,2,是,不存在困难,0.3,"6,4,2",,非常好,"1,6",,仅部分及时,10,,一般,有时可以,否,,,1,2,,从未,否,是,1,,"1,2",2015,"1,4,8",,4,14,1,,2,,是,"1,2,5",,是,否,是
5205020111,1,,3,是,有些困难,1,6,只接打电话,9999.0,8,,都不够及时,8,,不太满足,完全可以,否,,,5,2,,有时,否,否,,,,.,,,.,.,,,,,,6,直接销售,否,否,否
5205020112,1,,4,是,有些困难,1,6,,,6,,都不够及时,6,,不太满足,完全可以,否,,,5,3,,从未,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
5205020113,0,,0,否,,,,,9999.0,,,,,,,,,,,5,5,到家通知,从未,否,否,,,,.,,,.,.,,,,,,6,无销售,,否,没有产品卖或不适合回答
5205020114,0,,1,否,,,,,,9999,,9999.0,9999,,一般,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6,直接上市,否,否,是
5205020115,0,,0,否,,,6,,较差，经常断网,9999,,9999.0,9999,,一般,比较困难,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5205020116,1,,4,是,较困难，只用来打电话,1,"3,6",,,9999,,9999.0,9999,,一般,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6、无销售,,否,否,没有产品卖或不适合回答
5205020117,1,,4,是,有些困难,2,6,,可以，偶尔断网,"1,3,4",,9999.0,9999,,一般,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,自售,否,否,否
5205030201,1,,1,是,较困难，只用来打电话,1,6,,,9999,,9999.0,9999,,一般,比较困难,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5205030202,1,,1,否,,,6,,非常好,6,,都很及时,"1,3",,,完全可以,否,,,1,2,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5205030203,1,,4,是,有些困难,3,"6,2,1",,9999.0,"1,3,8",,仅部分及时,8,,完全不满足,有时可以,否,,,5,3,,很少,否,否,,,,.,,,.,.,,,,,,6,无销售,,否,没有产品卖或不适合回答
5205030204,1,,4,是,不存在困难,3,"2,3,6",,非常好,"1,5,6",,都很及时,,,基本满足,有时可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,6,不卖,否,否,没有产品卖或不适合回答
5205030205,1,,3,是,较困难，只用来打电话,1,7,,非常好,,,,,,,,,,,2,3,,很少,否,否,,,,.,,,.,.,,,,,,6,不卖,否,否,没有产品卖或不适合回答
5205030206,1,,3,是,不存在困难,1,"3,6",,可以，偶尔断网,"1,2,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,不销售,,否,否
5205030207,0,,0,否,,,6,,,"1,3,5",,仅部分及时,"3,5",,完全满足,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,散户,否,否,否
5205030208,1,,4,是,有些困难,1,"6,2,3",,非常好,"1,2,3,4",,仅部分及时,"5,6",,一般,有时可以,否,,,2,2,,很少,否,否,,,,.,,,.,.,,,,,,6,不知道,,否,否
5205030209,1,,2,是,有些困难,3,"6,2,1",,,"2,1,3",,仅部分及时,"4,5,6",,一般,比较困难,否,,,2,2,,有时,否,否,,,,.,,,.,.,,,,,,6,直接卖,否,否,是
5205030210,1,,1,是,有些困难,2,"6,2,3",,可以，偶尔断网,"1,4,8",,仅部分及时,5,,一般,有时可以,否,,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5205030211,"1,3",,5,是,不存在困难,10,"3,6,2",,可以，偶尔断网,"1,4,7",,仅部分及时,7,,基本满足,有时可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,,,,否,是
5205030212,1,,3,是,不存在困难,1,"1,6,2",,可以，偶尔断网,1,,都很及时,10,,基本满足,完全可以,否,,,2,5,村委到家通知,从未,否,否,,,,.,,,.,.,,,,,,6,不卖,否,否,否
5205030213,1,,1,否,,,6,,9999.0,10,,,,,,,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不卖,否,否,否
5204010101,1,,6,是,有些困难,2,"6,2,3",,9999.0,"2,6",,仅部分及时,3,,基本满足,有时可以,否,,,3,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5204010102,1,,4,是,有些困难,4,"6,1,2",,非常好,"1,2,8",,都很及时,"6,7",,基本满足,有时可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,直接销售,否,否,否
5204010103,1,,3,是,不存在困难,3,"1,2,6",,非常好,"1,3,4",,都很及时,4,,完全满足,完全可以,是,3,,1,2,,经常,是,否,,,,.,,,.,.,,,,,,6,无售卖,否,否,否
5204010104,2,,3,是,有些困难,6,"1,3,6",,非常好,"1,3",,都很及时,10,,完全满足,完全可以,否,,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,卖给邻居,否,否,没有产品卖或不适合回答
5204010105,"1,3",,2,是,有些困难,2,"1,6",,非常好,1,,都不够及时,1,,完全不满足,比较困难,否,,,5,3,,从未,否,否,,,,.,,,.,.,,,,,,,,否,否,否
5204010106,3,,3,是,不存在困难,8,"6,2,5",,非常好,"3,1",,仅部分及时,10,,完全满足,有时可以,是,3,,1,2,,经常,是,否,,,,.,,,.,.,,,,,,6,没销售,,否,没有产品卖或不适合回答
5204010107,"1,3",,6,是,有些困难,1,"6,2,1",,非常好,1,,仅部分及时,"2,3,4",,基本满足,有时可以,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5204010108,"1,3",,3,是,有些困难,2,"3,6",,可以，偶尔断网,1,,9999.0,7,,一般,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5204010109,1,,4,是,不存在困难,8,"1,2,6",,非常好,"1,3,4",,都很及时,9999,,完全满足,完全可以,否,,,1,2,,有时,是,否,,,,.,,,.,.,,,,,,,,否,否,没有产品卖或不适合回答
5204010110,1,,3,是,不存在困难,4,"1,6,2",,可以，偶尔断网,"1,7",,都很及时,10,,完全满足,完全可以,否,,,2,3,,有时,否,是,3,腊肉,2,2019,8,,0,.2,4,,4,,是,6,无,,否,是
5204010111,1,,3,是,有些困难,0.2,1,,可以，偶尔断网,6,,仅部分及时,3,,一般,比较困难,是,2,,2,3,,有时,否,否,,,,.,,,.,.,,,,,,6,无,,,
5204030201,1,,2,是,不存在困难,2,"6,5,2",,非常好,1,,仅部分及时,10,,基本满足,有时可以,是,2,,2,3,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5204030202,1,,2,是,不存在困难,10,"2,5,6",,非常好,"1,5,7",,都很及时,10,,完全满足,完全可以,是,"2,5,6",,1,3,,经常,是,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5204030203,1,,3,是,不存在困难,3,"2,3,6",,非常好,"1,2,4",,都很及时,10,,完全满足,完全可以,是,"3,4",,1,"2,3,4",,经常,是,否,,,,.,,,.,.,,,,,,6,没卖,否,否,否
5204030204,1,,2,是,不存在困难,1、2、6,2,,非常好,"1,2,6",,都很及时,1,,完全满足,完全可以,否,,,5,5,,有时,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
5204030205,3,,2,是,不存在困难,2,"1,2,6",,可以，偶尔断网,"1,2,5",,都很及时,10,,基本满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
5204030206,1,,5,是,不存在困难,5,1,,可以，偶尔断网,"1,3",,仅部分及时,2,,完全满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,6,不销售,否,否,否
5204030207,1,,3,是,不存在困难,0.5,2,,非常好,2,,都很及时,2,,基本满足,完全可以,否,,,2,2,,有时,否,否,,,,.,,,.,.,,,,,,6,朋友,否,否,否
5204030208,"1,2",,2,是,不存在困难,5,"2,3,6",,非常好,"1,2,7",,都很及时,6,,完全满足,完全可以,是,"1,3",,1,2,,很少,否,否,,,,.,,,.,.,,,,,,4,,是,否,否
5204030209,0,,0,否,,,6,,较差，经常断网,10,,,2,,不太满足,比较困难,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不知道,,否,否
5204030210,1,,3,是,不存在困难,14,"5,3,2",,可以，偶尔断网,"7,8",,都很及时,10,,基本满足,完全可以,是,"3,5",,1,1,,有时,否,否,,,,.,,,.,.,,,,,,,,,否,是
5204030211,1,,3,是,有些困难,2,"6,2",,,"1,7,8",,仅部分及时,,,基本满足,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6、无销售,,,否,没有产品卖或不适合回答
5204030212,"1,3",,2,是,不存在困难,10,"2,1,6",,可以，偶尔断网,"1,4,5",,都很及时,10,,完全满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,6,直接卖,否,否,是
5204030213,1,,4,是,有些困难,4,"2,6,5",,可以，偶尔断网,"1,4,9",,都很及时,10,,完全满足,完全可以,否,,,1,2,,有时,否,否,,,,.,,,.,.,,,,,,,,否,否,没有产品卖或不适合回答
5204030101,1,,4,是,有些困难,5,"1,2,6",,可以，偶尔断网,"1,7",,仅部分及时,10,,一般,有时可以,是,3,,1,2,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5204030102,1,,5,是,有些困难,4,"3,6",,非常好,"3,4,5",,都很及时,10,,完全满足,完全可以,否,,,2,3,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5204030103,1,,5,是,有些困难,5,"2,6,3",,非常好,"1,7",,仅部分及时,10,,基本满足,完全可以,是,2,,1,2,,经常,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5204030104,1,,3,是,较困难，只用来打电话,1,7,只会接打电话,较差，经常断网,10,,9999.0,10,看不清楚,,,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,否
5204030105,1,,2,是,不存在困难,10,"3,6,1",,非常好,1,,都很及时,5,,完全满足,完全可以,否,,,5,3,,经常,是,否,,,,.,,,.,.,,,,,,6,无产品售卖,否,是,没有产品卖或不适合回答
5204030106,1,,1,是,不存在困难,1,1,,非常好,1,,都不够及时,1,,完全满足,完全可以,否,,,1,1,,有时,否,是,1,,2,2018,2,,1,1,1,,1,,否,1,,否,否,否
5204030107,1,,2,是,不存在困难,1,"1,6",,可以，偶尔断网,"1,2,6",,都很及时,10,,完全满足,完全可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,6,散户,否,否,没有产品卖或不适合回答
5204030108,1,,1,是,有些困难,2,"3,2,1",,非常好,"2,3",,都很及时,"4,5",,完全满足,比较困难,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不知道,否,否,否
5204030109,"1,3",,4,是,有些困难,1,"6,1,3",,可以，偶尔断网,"1,2",,都很及时,"5,6",,一般,比较困难,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6、公司直接到市场 无中间商,,否,否,否
5204030110,1,,2,是,不存在困难,6,"3,2,6",,可以，偶尔断网,"1,7,8",,仅部分及时,7,,一般,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5204030111,1,,4,是,有些困难,2,"6,3,2",,可以，偶尔断网,9999,,,,,,有时可以,否,,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5204030112,1,,4,是,不存在困难,2,"3,2,6",,非常好,"1,4,5",,9999.0,9999,,基本满足,有时可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,,,,否,否
5204030113,1,,5,是,有些困难,3,"3,2,6",,可以，偶尔断网,"3,4,5",,仅部分及时,5,,基本满足,有时可以,否,,,9999,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5204030114,1,,2,是,有些困难,10,"6,3,1",,可以，偶尔断网,"3,4",,都很及时,10,,基本满足,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,,否,没有产品卖或不适合回答
5204030115,1,,3,是,有些困难,10,"6,3,1",,可以，偶尔断网,"3,2",,都很及时,10,,基本满足,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不卖,,否,没有产品卖或不适合回答
5204010201,"1,2,3",,6,是,不存在困难,8,"6,5,1",,非常好,"1,5,8",,都很及时,7,,完全满足,完全可以,是,"1,5",,1,2,,经常,是,否,,,,.,,,.,.,,,,,,5,,否,否,是
5204010202,1,,3,是,不存在困难,8,"4,5,6,7",,可以，偶尔断网,"1,3,4",,仅部分及时,"1,4,8",,基本满足,完全可以,是,"1,2,3",,1,3,,经常,是,否,,,,.,,,.,.,,,,,,1,,否,是,是
5204010203,1,,3,是,不存在困难,1,"6,2,3",,较差，经常断网,7,,都很及时,8,,一般,完全可以,否,,,4,4,,很少,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5204010204,1,,1,是,有些困难,3,"6,3,1",,9999.0,10,,,,,不太满足,比较困难,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,6,无,否,否,没有产品卖或不适合回答
5204010205,1,,2,是,有些困难,2,"2,6,5",,非常好,6,,仅部分及时,6,,基本满足,有时可以,否,,,2,3,,有时,否,否,,,,.,,,.,.,,,,,,6,直接销售,否,否,否
5204010206,1,,3,是,不存在困难,5,"6,2,3",,可以，偶尔断网,4,,都很及时,3,,基本满足,完全可以,否,,,1,3,,有时,否,否,,,,.,,,.,.,,,,,,6,无销售,,否,否
5204010207,0,,0,否,,,6,,可以，偶尔断网,1,,都很及时,10,,,比较困难,,,,4,1,,从未,否,否,,,,.,,,.,.,,,,,,6,不销售,否,否,没有产品卖或不适合回答
5204010208,"1,3",,5,是,不存在困难,2、3、4,"3,2,1",,可以，偶尔断网,"1,3",,都很及时,10,,基本满足,完全可以,否,,,2,3,,从未,否,否,,,,.,,,.,.,,,,,,6,不销售,,否,没有产品卖或不适合回答
5204010209,1,,2,是,有些困难,1,"1,5,2",,非常好,"1,4,7",,都很及时,"1,7",,基本满足,比较困难,否,,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,5,,否,否,是
5204010210,1,,2,是,有些困难,1,2,,可以，偶尔断网,"1,4",,都很及时,"6,7",,完全满足,有时可以,否,,,1,3,,从未,是,否,,,,.,,,.,.,,,,,,6,,否,否,否
5204010211,1,,3,是,较困难，只用来打电话,1,6,,可以，偶尔断网,"1,7,8",,仅部分及时,9999,,基本满足,有时可以,否,,,1,3,,有时,是,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5204010212,1,,3,是,有些困难,2,"3,6",,可以，偶尔断网,"1,3",,仅部分及时,9999,,一般,有时可以,否,,,4,3,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,否
5204010213,1,,2,是,不存在困难,2,1,,非常好,"1,3",,都很及时,2,,基本满足,有时可以,否,,,3,1,,从未,否,否,,,,.,,,.,.,,,,,,,,,否,没有产品卖或不适合回答
5204010214,1,,3,是,不存在困难,10,"6,1,2",,可以，偶尔断网,"1,3,4",,都很及时,10,,基本满足,有时可以,否,,,1,3,,从未,是,否,,,,.,,,.,.,,,,,,5,,否,否,否
5204010215,"1,3",,5,是,不存在困难,6,"6,1,2",,非常好,"1,2,4",,都很及时,9999,,完全满足,完全可以,是,1,,1,3,,经常,否,否,,,,.,,,.,.,,,,,,6,无销售,,否,没有产品卖或不适合回答
5204020201,1,,2,是,不存在困难,1,"6,4,2",,非常好,1,,都很及时,6,,基本满足,完全可以,否,,,1,3,,从未,否,否,,,,.,,,.,.,,,,,,6,无,否,否,是
5204020202,1,,1,是,不存在困难,3,"6,2,4",,,"1,4",,都很及时,6,,基本满足,完全可以,是,6,,1,3,,很少,否,否,,,,.,,,.,.,,,,,,6,无,否,否,是
