varID,var3b_1,var3b_2,var3b_3,var3b_4,var3b_5,var3b_6,var3b_7,var3b_8,var3b_8a,var3b_9,var3b_10,var3b_11,var3b_12,var3b_12a,var3b_13,var3b_14,var3b_15,var3b_16,var3b_17,var3b_17a,var3b_18,var3b_18a,var3b_19,var3b_19a,var3b_20,var3b_21,var3b_22,var3b_22a,var3b_23
6105020211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
6105020212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030208,c,3,2019,3,是,是,1,1,,否,是,3,1,,现金,300,,.,一年一付,,收获前,,,,是,较好,1,,900
4101030208,d,2,2019,1,是,是,1,1,,否,是,3,1,,现金,300,,.,一年一付,,收获前,,,,是,较好,1,,900
4101030209,c,15.11,2017,0,是,是,1,1,,是,否,.,1,,现金,25000,,.,一次付清,,,,,,是,较好,2,,10000
4101030209,d,.72,2017,0,是,是,1,1,,是,否,.,1,,现金,25000,,.,一次付清,,,,,,是,较好,2,,10000
4101030210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101030212,c,8,2018,1,否,是,1,1,,否,否,.,1,,实物,,小麦 玉米,500,一年一付,,收获后,,,,是,较好,1,,500
4101030212,d,3.5,2019,1,是,是,1,1,,否,否,.,2,,,,,.,,,,,4,无,是,较好,1,,500
4101030213,c,4.5,1993,2,是,是,1,5,,是,是,70,1,,现金,35,,.,一年一付,,收获后,,,,是,一般,2,,2000
4101010201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101010213,c,2.5,2016,2,是,是,1,1,,否,否,.,1,,现金,9999,,.,一年一付,,收获后,,,,是,较好,1,,1375
4104020111,c,4,2019,1.2,是,否,1,1,,是,否,.,1,,现金,3000,,.,一年一付,,收获前,,,,是,较好,2,,1000
4104020110,c,33.93,2005,1,否,否,"1,2",1,,否,是,1,1,,现金,250,,.,一年一付,,收获前,,,,是,较好,1,,1000
4104020109,c,5,2017,2,否,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,1800
4104020109,d,3,2017,2,否,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,1800
4104020108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020107,c,1,2015,1,否,否,2,1,,否,否,.,1,,现金,80,,.,一年一付,,收获后,,,,是,较好,2,,1400
4104020106,c,38.52,2013,5,是,否,"1,2,3",1,,否,否,.,1,,现金,300,,.,一年一付,,收获前,,,,是,较好,1,,1000
4104020105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020103,c,2,2019,.1,否,否,"1,3",1,,否,否,.,1,,现金,200,,.,一年一付,,收获前,,,,是,较好,1,,0
4104020102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020101,c,40,2016,2,是,否,1,1,,否,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,700
4104020101,d,13,2016,2,否,否,1,1,,否,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,700
4102020101,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020103,c,10,2012,1,是,是,1,1,,是,是,20,1,,现金,500,,.,其他,五年一次预付,,,,,是,较好,"1,2,3",,2500
4102020104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020107,c,4,2016,2,否,是,1,1,,否,否,.,1,,现金,700,,.,一年一付,,收获前,,,,是,较好,1,,4000
4102020107,d,1,2016,2,否,是,1,1,,否,否,.,1,,现金,700,,.,一年一付,,收获前,,,,是,较好,2,,4000
4102020108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020111,c,2,2019,3,是,是,1,1,,是,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,一般,1,,2000
4102020112,c,5,2015,2,是,是,1,1,,是,否,.,1,,现金,600,,.,一年一付,,收获后,,,,是,一般,2,,20000
4104010101,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010106,c,1200,1998,8,是,否,2,5,,是,是,3,1,,现金,300,,.,一年一付,,收获后,,,,是,较好,2,,5000
4104010107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010112,c,20,2019,2.5,否,是,2,1,,是,是,9999,1,,现金,200,,.,一年一付,,收获前,,,,是,一般,2,,4000
4104010112,d,17,2019,2.5,否,是,2,1,,是,是,9999,1,,现金,200,,.,一年一付,,收获前,,,,是,一般,2,,4500
4104020201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020207,c,14.7,2019,3,否,否,"1,2",1,,否,否,.,1,,现金,350,,.,一年一付,,收获后,,,,否,以前不认识,1,,600
4104020208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104020210,c,4.8,1996,.5,是,否,1,1,,否,否,.,2,,,,,.,,,,,1,,是,较好,1,,1100
4104020211,c,4.5,2014,.7,否,否,1,1,,否,是,1,1,,现金,400,,.,一年一付,,收获前,,,,是,较好,1,,1000
4104020211,d,3,2014,.7,否,否,1,1,,否,是,1,1,,现金,200,,.,一年一付,,收获前,,,,是,较好,1,,1000
4104020212,c,1.2,2019,.3,否,否,1,1,,否,否,.,1,,现金,100,,.,一年一付,,收获后,,,,是,较好,1,,700
4104020212,d,4.5,2013,.3,否,是,1,1,,否,否,.,2,,,,,.,,,,,4,养老,是,较好,2,,2000
4104030212,c,2,1996,1.2,否,是,2,4,,否,否,.,2,,,,,.,,,,,4,村里给的,是,较好,1,,3500
4104030211,c,20,2019,20,否,否,1,1,,是,是,5,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,6000
4104030211,d,12,2019,20,否,否,1,1,,是,是,5,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,3600
4104030210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030207,c,5,2008,11,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,2500
4104030207,d,5,2008,12,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,2500
4104030206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030203,c,40,2018,6,否,是,1,1,,是,是,15,1,,现金,600,,.,一年一付,,收获前,,,,是,较好,3,,0
4104030203,d,20,2018,6,否,是,1,1,,是,是,15,1,,现金,600,,.,一年一付,,收获前,,,,是,较好,3,,0
4104030202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010211,c,1.51,1992,.7,否,否,1,1,,否,否,.,2,,,,,.,,,,,4,无,是,较好,2,,1000
4102010212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010213,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010203,c,1,2016,.3,是,是,1,1,,否,否,.,2,,,,,.,,,,,4,无,是,较好,"1,2",,3000
4104010204,c,7,2015,.6,否,是,1,1,,否,否,.,1,,现金,700,,.,一年一付,,收获前,,,,是,较好,2,,41428.6
4104010205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010206,c,150,2019,2,否,是,2,1,,是,是,10,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,2,,2000
4104010207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104010212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010101,c,1,1999,6,否,是,1,1,,否,否,.,2,,,,,.,,,,,4,无,是,较好,2,,2000
4102010102,c,2.5,2005,1,否,是,1,1,,否,否,.,1,,现金,2500,,.,一年一付,,收获后,,,,是,较好,3,畜产品,_22000
4102010102,d,1.3,2014,.3,否,是,1,1,,否,否,.,1,,现金,1300,,.,一年一付,,收获后,,,,是,较好,2,,3500
4102010103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010104,c,13,2017,1.2,是,是,1,1,,否,否,.,1,,实物,,小麦 花生 芝麻,300,一年一付,,收获后,,,,是,较好,2,,700
4102010105,c,7,2010,4,否,是,1,1,,否,否,.,1,,实物,,粮,428,一年一付,,收获后,,,,是,较好,1,,6000
4102010106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102010108,c,20,2019,5,是,是,1,1,,否,是,5,1,,现金,500,,.,一年一付,,收获后,,,,是,一般,1,,2000
4104030112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030108,c,6,2018,1,是,否,1,1,,否,否,.,1,,现金,300,,.,一年一付,,收获后,,,,是,较好,1,,1500
4104030107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030105,c,10,2017,1,否,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,1500
4104030105,d,8,2017,1,否,是,1,1,,是,否,.,1,,现金,300,,.,一年一付,,收获后,,,,是,一般,1,,1800
4104030104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4104030102,c,3,2018,1,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,"1,2",,1000
4104030102,d,2,2016,.8,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,900
4104030101,c,4.5,2018,.4,否,是,1,1,,否,否,.,1,,现金,300,,.,一年一付,,收获后,,,,是,较好,"1,2",,2000
4104030101,d,4.5,2018,.4,否,是,1,1,,否,否,.,1,,现金,300,,.,一年一付,,收获后,,,,是,较好,"1,2",,2000
4102030201,c,7,2019,1,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,2,,_200
4102030202,c,12,2014,.8,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,"1,2",,1300
4102030202,d,8,2006,.8,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,1,,800
4102030203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102030204,c,70,2014,3,否,是,1,1,,否,否,.,1,,现金,300,,.,一年一付,,收获后,,,,是,一般,1,,1000
4102030204,d,15,2014,2,是,是,1,1,,否,否,.,1,,现金,300,,.,一年一付,,收获后,,,,是,一般,1,,1000
4102030205,c,10,2018,1,是,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,1500
4102030205,d,8,2018,2,否,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,1500
4102030206,c,6,2019,1,否,是,1,1,,否,否,.,1,,现金,450,,.,一年一付,,收获后,,,,是,较好,"1,2",,1500
4102030206,d,5,2019,.3,否,是,1,1,,否,否,.,1,,现金,450,,.,一年一付,,收获后,,,,是,较好,"1,2",,1500
4102030207,c,3,2016,1,否,是,1,1,,否,否,.,1,,现金,450,,.,一年一付,,收获前,,,,是,较好,1,,1100
4102030207,d,1.4,9999,1,否,是,1,1,,否,否,.,1,,现金,450,,.,一年一付,,收获前,,,,是,较好,1,,1100
4102030208,c,5,1996,1,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,9999.0,,,,是,较好,1,,1000
4102030208,d,3,2018,1,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,9999.0,,,,是,较好,1,,1000
4102030209,c,28,2016,2,否,是,1,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,1,,1200
4102030210,c,4.2,2008,2,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,2000
4102030210,d,2,2008,1,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,2000
4102030211,c,100,2019,600,否,是,1,2,,是,是,15,1,,现金,500,,.,一年一付,,收获前,,,,否,以前不认识,2,核桃,0
4102030211,d,10,2017,1,否,是,1,1,,否,是,5,1,,现金,400,,.,一年一付,,收获前,,,,是,一般,3,粮食作物和经济类作物,12000
4102030212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102030101,c,5,2008,.6,是,是,1,1,,否,否,.,1,,现金,1000,,.,一年一付,,9999.0,,,,否,以前不认识,2,,2000
4102030101,d,4,2008,.6,是,是,1,1,,否,否,.,1,,现金,1000,,.,一年一付,,9999.0,,,,否,以前不认识,2,,2000
4102030102,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102030103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102030104,c,2.8,2017,1,否,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,800
4102030104,d,1,2017,1,否,是,1,1,,是,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,较好,1,,800
4102030105,c,2.5,9999,.5,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,1,,2000
4102030106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102030107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102030108,c,15,2019,1,否,是,1,4,,是,是,10,1,,现金,1000,,.,一年一付,,9999.0,,,,是,一般,2,,25000
4102030109,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102030110,c,3,2005,.6,是,是,1,1,,否,否,.,1,,现金,330,,.,一年一付,,收获后,,,,是,较好,1,,1500
4102030111,c,3,2019,.5,否,是,1,1,,是,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1000
4102030111,d,2,2019,.5,否,是,1,1,,是,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,1,,1000
4102030112,c,7,2018,1.1,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获前,,,,是,一般,1,,1320
4102030112,d,3.5,2018,1,否,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获前,,,,是,一般,2,,5750
4102030113,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4101020212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020212,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020211,c,3,2015,1,否,是,1,1,,否,是,1,1,,现金,500,,.,一年一付,,收获前,,,,是,较好,2,,3000
4102020211,d,2.1,2016,1,否,是,1,1,,否,是,1,2,,,,,.,,,,,4,儿子的地,是,较好,2,,3000
4102020210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020208,c,2,2014,5,否,是,1,1,,否,否,.,1,,现金,700,,.,一年一付,,收获后,,,,是,较好,2,,1200
4102020207,c,2,2018,.4,是,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,较好,2,,6000
4102020206,c,3,2017,.5,是,是,1,1,,否,否,.,1,,现金,600,,.,一年一付,,收获后,,,,是,较好,2,,12000
4102020205,c,2.5,2014,2,是,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,一般,2,,5000
4102020205,d,2.5,2014,2,是,是,1,1,,否,否,.,1,,现金,500,,.,一年一付,,收获后,,,,是,一般,2,,5000
4102020204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
4102020202,c,7,2018,1,否,是,1,1,,是,是,3,1,,现金,600,,.,一年一付,,收获前,,,,是,一般,2,,5000
4102020201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020101,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020102,c,.6,2015,1,是,,1,1,,否,否,.,2,,,,,.,,,,,4,给米和菜,是,较好,1,,0
5204020102,d,.4,2015,1,是,是,1,1,,否,否,.,2,,,,,.,,,,,4,给米和菜,是,较好,1,,0
5204020103,c,100,2015,2,是,是,2,1,,是,是,20,1,,现金,50,,.,一年一付,,收获后,,,,是,较好,2,,0
5204020104,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020109,c,.5,2019,2,是,是,1,1,,否,否,.,2,,,,,.,,,,,4,帮父母种地,是,较好,1,,9999
5204020109,d,.3,2019,2,是,是,1,1,,否,否,.,2,,,,,.,,,,,4,帮父母种地,是,较好,1,,9999
5204020110,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020113,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5204020114,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010205,c,0,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010207,c,1,2017,.5,是,是,1,1,,否,否,.,2,,,,,.,,,,,2,,是,较好,1,,800
5203010208,c,1,2016,.4,否,是,1,1,,否,否,.,1,,实物,,水稻,200,一年一付,,收获后,,,,是,较好,1,,2000
5203010208,d,.5,2016,.4,否,是,1,1,,否,否,.,1,,实物,,水稻,200,一年一付,,收获后,,,,是,较好,1,,1000
5203010209,c,.8,2016,.4,是,否,1,1,,否,否,.,1,,实物,,水稻,200,一年一付,,收获后,,,,是,较好,1,,0
5203010209,d,.5,2016,.4,是,是,1,1,,否,否,.,1,,实物,,玉米,150,一年一付,,收获后,,,,是,较好,1,,0
5203010210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203010211,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020101,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020102,c,1.5,2019,.1,否,是,1,1,,否,否,.,2,,,,,.,,,,,2,,是,较好,1,,800
5203020102,d,1,2019,.1,否,是,1,1,,否,否,.,2,,,,,.,,,,,2,,是,较好,1,,800
5203020103,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020104,c,2.5,2015,3,否,否,2,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,2,,180
5203020104,d,2,2015,3,否,否,2,1,,否,否,.,1,,现金,400,,.,,,收获后,,,,是,一般,2,,180
5203020105,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020106,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020107,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020108,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020109,c,1.2,2017,.5,否,是,2,1,,否,否,.,2,,实物,,粮食,300,,,,,,,是,较好,1,,600
5203020109,d,.8,2017,4,否,是,2,1,,否,否,.,2,,实物,,粮食,300,,,,,,,是,较好,1,,600
5203020110,c,2.5,2018,1,是,否,2,1,,是,是,10,1,,现金,150,,.,一年一付,,收获后,,,,是,一般,3,,1000
5203020110,d,1.5,2018,1,是,否,2,1,,是,是,10,1,,现金,150,,.,一年一付,,收获后,,,,是,一般,3,,1000
5203020111,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020112,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5203020113,c,2,2018,1.5,否,否,2,1,,否,否,.,2,,,,,.,,,,,2,,是,一般,1,,1500
5203020113,d,1,2018,1.5,否,否,2,1,,否,否,.,2,,,,,.,,,,,2,,是,一般,1,,1500
5203020114,c,3,2012,3,否,否,2,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,2,,1700
5203020114,d,2,2012,3,否,否,2,1,,否,否,.,1,,现金,400,,.,一年一付,,收获后,,,,是,一般,2,,1700
5203020115,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020201,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020202,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020203,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020204,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020205,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020206,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020207,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020208,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020209,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
5205020210,c,.,.,.,,,,,,,,.,,,,,,.,,,,,,,,,,,
