varID,var10_1,var10_1a,var10_2,var10_3,var10_4,var10_5,var10_6,var10_7,var10_8,var10_9,var10_10,var10_10a,var10_11,var10_12,var10_13,var10_14,var10_15,var10_16,var10_17,var10_18,var10_19,var10_20,var10_20a,var10_21,var10_21a,var10_22,var10_23,var10_23a,var10_24,var10_25,var10_26,var10_26a,var10_27,var10_27a,var10_28,var10_28a,var10_29,var10_30,var10_30a,var10_31,var10_31a,var10_32,var10_32a,var10_33
6104010105,3,,是,是,是,是,2013,0,满意,,,,,,.,,是,是,一般,是,是,,,2,,500,1,,非常不满意,否,,,,,,,是,2,,4,对孩子不好,2,,满意
6104010106,3,,是,是,是,是,2013,10,满意,否,,,,否,.,,否,是,满意,否,,,,5,无改造,0,1,,满意,否,,,,,,,是,7,垃圾桶,"1,3",,1,,满意
6104010107,1,,否,是,是,是,2013,4,不太满意,否,,,,否,.,,否,是,满意,否,,,,5,无厕所,0,1,,满意,是,5,,,,5,,是,6,,4,无危害,"1,2",,满意
6104010108,1,,否,是,是,是,2013,4,不太满意,否,,,,否,.,,否,是,满意,否,,,,5,无厕所,0,1,,满意,是,5,,,,5,,是,6,,4,无危害,"1,2",,满意
6104010109,3,,是,是,是,是,2014,2,满意,否,,,,否,.,,是,是,满意,否,,,,5,未改造,0,1,,满意,否,,,,,,,是,4,,3,,1,,满意
6104010110,3,,是,是,是,是,2014,2,满意,否,,,,9999.0,.,,否,是,满意,是,是,,,3,,1000,3,,非常满意,否,,,,,,,是,1,,1,,5,,满意
6104010111,1,,是,是,是,是,2013,0,非常不满意,否,,,,否,.,,否,是,不太满意,否,,,,5,无,0,1,,满意,是,2,,,,"3,4,7",,是,1,,3,,1,,满意
6104010112,1,,是,是,是,是,2013,0,非常不满意,否,,,,否,.,,否,是,不太满意,否,,,,9999,,0,1,,非常不满意,否,,,,,,,是,1,,3,,1,,不太满意
6104030101,1,,是,是,是,是,2000,0,满意,否,,,,否,.,,是,是,满意,是,是,,,9999,,9999,1,,满意,否,,,,,,,是,4,,4,无危害,1,,满意
6104030102,6,纯净水,否,是,是,是,2015,0,一般,否,,,,是,36,否,否,是,一般,否,,,,,,.,1,,满意,否,,,,,,,是,7,随生活垃圾一起处理,"3,4",不安全,4,,满意
6104030103,1,,是,是,是,是,2008,15,不太满意,否,,,否,否,.,否,否,是,一般,是,是,,,2,,900,1,,满意,否,,,,,,,否,,,,,,,满意
6104030104,3,,是,是,是,是,2008,8,满意,否,,,否,否,.,否,否,是,满意,是,是,,,2,,700,1,,满意,否,,,,,,,是,1,,"1,3",,"1,2,4",,满意
6104030105,1,,是,是,是,是,2000,0,满意,否,,,,否,.,,否,是,不太满意,否,,,,5,未改造,0,5,村污水管网,非常满意,否,,,,,,,是,7,垃圾桶,4,影响小孩,5,补贴低,满意
6104030106,1,,是,是,是,是,2016,0,满意,否,,,,否,.,,否,是,满意,否,,,,5,未改造,0,5,村污水管网,非常满意,否,,,,,,,是,7,垃圾桶,3,,5,包装物不值钱,非常满意
6104030107,3,,是,是,是,是,2016,0,非常不满意,是,4,粮粮轮作,,否,.,,否,是,不太满意,是,是,,,1,,1000,1,,满意,是,"2,6",,,,"3,5",,是,"4,6",,3,,1,,不太满意
6104030108,3,,是,是,是,是,2016,0,非常不满意,是,4,粮粮轮作,,否,.,,否,是,不太满意,是,是,,,1,,1000,1,,不太满意,是,2,,,,3,,是,4,,"1,3",,3,,不太满意
6104030109,1,,是,是,是,是,2016,0,满意,否,,,,否,.,,否,否,满意,否,,,,5,未改造,0,5,污井,满意,否,,,,,,,是,6,,"1,3",,1,,不太满意
6104030110,1,,是,是,是,是,2016,0,满意,否,,,,否,.,,否,是,满意,是,是,,,5,集粪池,0,5,污井,满意,否,,,,,,,是,7,卖废品,3,,1,,满意
6104030111,3,,是,是,是,是,1985,0,满意,否,,,,否,.,,是,是,满意,是,是,,,5,冲水马桶,2000,5,井里,满意,否,,,,,,,是,3,,"1,2,3",,"1,2,4",,满意
6104030112,3,,是,是,是,是,2019,0,非常不满意,否,,,,否,.,,否,是,不太满意,否,,,,,,.,1,,非常不满意,是,2,,,,"1,2,3,4",,是,3,,"1,2,3",,"1,2,4",,满意
6104030212,1,,是,是,是,是,2015,2,满意,否,,,,否,.,,否,是,一般,否,,,,,,.,1,,满意,否,,,,,,,是,4,,3,,1,,一般
6104030211,1,,是,是,是,是,2015,3,满意,否,,,,否,.,,否,是,一般,否,,,,,,.,1,,满意,否,,,,,,,是,"1,3",,"2,3",,1,,一般
6104030210,3,,是,是,是,是,2017,0,满意,否,,,,否,.,,否,是,满意,是,是,,,5,未改造,0,1,,满意,否,,,,,,,是,,,,,1,,满意
6104030209,1,,是,是,是,是,2015,2,满意,否,,,,否,.,,否,是,一般,否,,,,5,个人化粪池,300,4,,满意,否,,,,,,,是,4,,3,,1,,一般
6104030208,1,,是,是,是,是,2015,3,一般,否,,,,否,.,,否,是,一般,否,,,,5,未改造,0,1,,满意,是,2,,,,3,,是,4,,"1,3",,5,无价值,一般
6104030207,3,,是,是,是,是,2018,60,满意,否,,,,否,.,,否,是,一般,否,,,,5,未改造,0,1,,不太满意,否,,,,,,,是,4,,"1,3",,5,无阻力,满意
6104030206,3,,是,是,是,是,2017,0,满意,否,,,,否,.,,否,是,满意,是,是,,,2,,3000,1,,满意,否,,,,,,,是,1,,4,无危害,9999,,满意
6104030205,3,,是,是,是,是,2019,0,满意,否,,,,否,.,,否,是,满意,否,,,,5,无改造,0,1,,满意,否,,,,,,,是,7,垃圾桶,9999,,5,价格低,满意
6104030204,1,,是,是,是,是,2015,2,满意,否,,,,否,.,,否,是,一般,否,,,,5,未改造,.,1,,一般,否,,,,,,,是,4,,3,,"1,2",,满意
6104030203,3,,是,是,是,是,2017,7,不太满意,否,,,,否,.,,否,是,一般,否,,,,5,未改造,.,1,,一般,否,,,,,,,是,7,垃圾桶,"1,3",,"1,2",,一般
6104030201,1,,是,是,是,是,2017,0,一般,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,满意,否,,,,,,,是,7,扔垃圾箱,4,对人有危害,5,无专人回收,满意
6104030202,1,,是,是,是,是,2017,0,满意,否,,,,否,.,,否,是,满意,是,是,,,9999,,9999,1,,满意,否,,,,,,,是,7,随生活垃圾一起处理,4,不安全,1,,满意
6105030201,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,否,是,满意,是,是,,,2,,0,5,排放村下水道,非常满意,否,,,,,,,是,1,,3,,5,没有专业回收,满意
6105030202,1,,否,是,是,是,2001,0,满意,是,4,玉米_小麦轮作,否,否,.,,是,否,满意,是,是,,,2,,0,4,村下水道,非常满意,是,2,,,,3,,是,7,卖废品,3,,2,,满意
6105030203,1,,是,是,是,是,1997,2,非常满意,是,4,西瓜玉米轮耕,否,否,.,,是,是,非常满意,是,是,,,5,双翁式沼气池,300,2,,非常满意,是,2,,,,3,,是,4,,"1,3",,5,无,非常满意
6105030204,1,,是,是,是,是,9999,1,非常满意,是,3,,否,否,.,,否,是,非常满意,是,是,,,1,,0,2,,满意,是,2,,,,3,,是,1,,4,无,5,无,满意
6105030205,1,,是,是,是,是,1996,0,满意,否,,,,否,.,,否,是,满意,是,是,,,2,,0,5,下水道,满意,否,,,,,,,是,3,,4,影响身体健康,2,,满意
6105030206,1,,是,是,是,是,9999,3,满意,否,,,,否,.,,否,是,满意,是,是,,,9999,,0,1,,满意,否,,,,,,,否,,,,,,,
6105030207,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,否,是,满意,是,是,,,2,,0,1,,满意,否,,,,,,,否,,,,,,,满意
6105030208,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,是,是,非常满意,是,是,,,2,,0,2,,非常满意,否,,,,,,,否,,,,,,,非常满意
6105030209,1,,是,是,是,是,1982,0,非常满意,是,4,小麦玉米轮作,,否,.,,是,是,非常满意,是,是,,,2,,0,2,,非常满意,是,2,,,,3,,是,1,,3,,5,没有困难,非常满意
6105030210,1,,否,是,是,是,1996,0,满意,否,,,,否,.,,是,是,满意,是,是,,,2,,0,1,,非常满意,是,2,,,,3,,是,"1,4",,9999,,9999,,满意
6105030211,1,,是,是,是,是,1985,0,非常满意,是,4,小麦_玉米轮作,否,否,.,,否,是,满意,是,是,,,2,,500,1,,非常满意,是,1,,,,3,,是,7,扔垃圾池,4,对人有毒,9999,,非常满意
6105030212,1,,是,是,是,是,1993,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,2,,0,1,,非常满意,否,,,,,,,是,7,扔垃圾桶,3,,9999,,满意
6105020201,1,,否,是,是,是,2005,0,一般,是,4,小麦 玉米轮作,否,否,.,,否,是,满意,是,是,,,2,,1000,3,,满意,是,2,,,,3,,是,3,,4,有毒,2,,满意
6105020202,1,,是,是,是,是,2015,3,非常满意,否,,,,否,.,,否,否,8888.0,是,是,,,3,,300,1,,满意,是,2,,,,3,,是,7,卖废品,4,无危害,2,,满意
6105020203,1,,是,是,是,是,2016,5,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,2,,满意,是,2,,,,8,方便,是,1,,1,,5,无,满意
6105020204,1,,是,是,是,是,2000,4,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,2,,满意,否,,,,,,,否,,,,,,,非常满意
6105020205,1,,否,是,是,是,2000,0,满意,否,,,,否,.,,否,是,一般,否,,,,,,.,1,,满意,否,,,,,,,是,4,,3,,2,,满意
6105020206,1,,是,是,是,是,2000,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,400,5,浇地,满意,是,2,,,,3,,是,4,,1,,2,,满意
6105020207,1,,否,是,是,是,2000,0,不太满意,否,,,,否,.,,否,是,满意,是,是,,,1,,500,1,,满意,是,2,,,,3,,是,1,,3,,5,没有专人回收,满意
6105020208,1,,是,是,是,是,2010,0,满意,否,,,,否,.,,否,是,满意,是,是,,,2,,0,1,,非常满意,否,,,,,,,是,3,,9999,,9999,,非常满意
6105020209,1,,是,是,是,是,2010,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,2,,700,1,,非常满意,是,2,,,,3,,是,6,,3,,3,,满意
6105020210,1,,是,是,是,是,9999,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,2,,200,1,,满意,是,2,,,,3,,是,6,,4,认为没有危害,5,不值钱,满意
6105020211,1,,是,是,是,是,2014,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,9999,,300,1,,非常满意,是,2,,,,6,,是,7,扔垃圾池,4,无危害,9999,,非常满意
6105020212,1,,是,是,是,是,2003,0,非常满意,是,4,小麦_玉米轮作,否,是,1,否,否,是,非常满意,是,是,,,2,,600,1,,非常满意,是,2,,,,"1,8",增加地力,是,7,扔垃圾池,3,,3,,满意
4101030201,3,,是,是,是,否,,5,满意,否,,,,是,12,是,是,不知道,满意,是,是,,,1,,0,1,,非常不满意,是,2,,,,"1,3,4",,是,4,,"1,2",,,,非常满意
4101030202,2,,是,是,是,否,,.,满意,否,,,,否,.,,否,是,满意,是,是,,,,,.,2,,满意,是,2,,,,"1,3",,是,4,,3,,,,满意
4101030205,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,0,1,,非常满意,是,2,,,,"1,4",,是,2,,3,,4,,满意
4101030203,3,,是,否,是,否,,0,一般,否,,,,否,.,,否,否,满意,是,是,,,1,,0,1,,非常不满意,是,2,,,,4,,是,6,,1,,2,,满意
4101030204,3,,是,是,是,否,,2,满意,否,,,,否,.,,否,是,满意,是,是,,,4,,0,2,,满意,是,2,,,,4,,是,6,,4,无,2,,满意
4101030206,3,,是,是,是,否,,0,满意,否,,,是,是,18,是,是,是,满意,是,是,,,2,,0,1,,满意,是,2,,,,"1,3,4,7",,是,6,,3,,"1,2,4",,满意
4101030207,3,,是,否,是,是,1990,0,满意,否,,,,是,6,9999.0,否,是,非常满意,是,是,,,1,,0,2,,非常满意,是,2,,,,"1,3,4",,是,3,,3,,3,,非常满意
4101030208,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,满意,是,2,,,,3,,是,4,,4,无危害,5,无,满意
4101030209,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,非常满意,是,是,,,9999,,0,1,,非常满意,否,,,,,,,是,4,,"1,3,4",影响安全,2,,非常满意
4101030210,1,,是,是,是,是,1998,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,非常不满意,是,2,,,,"1,7",,是,7,垃圾桶,"1,3",,2,,非常满意
4101030211,3,,是,是,是,是,1990,45,非常满意,否,,,,否,.,,否,否,非常满意,是,是,,,1,,0,1,,非常满意,是,2,,,,"1,2,3,4",,是,7,垃圾桶,3,,2,,满意
4101030212,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,是,是,,,9999,,0,1,,满意,是,2,,,,3,,是,,,,,3,,满意
4101030213,3,,是,是,是,否,,0,不太满意,否,,,,否,.,,否,是,一般,是,是,,,1,,0,1,,满意,是,2,,,,"1,3,4",,是,4,,"1,2,3",,2,,满意
4101010201,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,9999,,0,1,,非常满意,是,"2,1",,,,3,,是,6,,1,,5,缺乏觉悟,非常满意
4101010202,1,,是,是,是,是,2018,0,一般,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,满意,是,7,送人,,,8,有可利用价值,是,7,扔到垃圾桶,3,,5,无,一般
4101010203,1,,是,是,是,是,2010,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,3,,0,1,,非常满意,是,1,,2,,,,是,4,,3,,5,无阻力,非常满意
4101010204,3,,是,否,是,是,2010,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,9999,,0,"1,2",,不太满意,是,2,,,,"1,3,4,7",,是,4,,"1,2,3",,4,,非常满意
4101010205,3,,是,是,是,是,2008,0,满意,否,,,,否,.,,否,是,非常满意,是,是,,,4,,0,1,,满意,是,2,,,,"3,4",,是,4,,3,,1,,满意
4101010206,1,,是,是,是,是,2010,1,非常满意,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,非常满意,是,2,,,,4,,是,4,,"1,2,3",,3,,满意
4101010207,1,,是,是,是,是,2012,0,非常不满意,否,,,,否,0,否,否,是,满意,是,是,,,4,,0,1,,非常不满意,是,2,,,,"3,4",,是,6,,"1,3",,2,,满意
4101010208,3,,是,是,是,是,2005,0,非常不满意,否,,,,否,.,,否,不知道,非常不满意,是,是,,,9999,,0,9999,,非常不满意,是,2,,,,"3,4,7",,是,"4,7",,2,,,,非常不满意
4101010209,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,否,是,满意,是,否,4,,4,,0,1,,不太满意,是,2,,,,"1,3,4",,是,4,,1,,5,无,一般
4101010210,1,,是,是,是,是,2010,0,满意,否,,,,否,.,,否,是,满意,是,是,,,4,,0,1,,满意,是,2,,,,1,,是,4,,"1,2,3",,5,无,满意
4101010211,3,,是,是,是,是,2010,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,满意,是,1,,1,,,,是,4,,1,,2,,满意
4101010212,1,,是,是,是,是,2010,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,1,,0,1,,非常满意,是,2,,,,"1,5,7",,是,7,垃圾桶,"1,3",,1,,非常不满意
4101010213,3,,是,是,是,是,9999,0,非常不满意,否,,,,否,.,,是,否,非常不满意,是,是,,,1,,0,1,,非常满意,是,2,,,,"3,4",,是,4,,3,,5,无,非常满意
4104020111,1,,是,是,是,是,2019,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,300,1,,不太满意,是,2,,,,3,,是,3,,3,,3,,满意
4104020110,1,,是,是,是,是,2019,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,300,1,,非常满意,是,2,,,,3,,是,3,,3,,2,,非常满意
4104020109,1,,是,是,是,是,2019,0,满意,否,,,,否,.,,是,是,一般,是,否,,,,,.,1,,不太满意,是,2,,,,"1,2",,否,,,,,,,
4104020108,1,,是,是,是,是,2019,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,满意,是,2,,,,"1,3",,是,4,,3,,4,,满意
4104020107,1,,是,是,是,是,2019,0,非常满意,否,,,,否,.,,否,是,非常满意,否,,,,,,.,1,,一般,是,2,,,,"1,3,4",,是,4,,"1,2,3",,4,,满意
4104020106,1,,是,是,是,是,2019,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,是,2,,,,"1,3",,是,7,垃圾桶,"1,3",,1,,满意
4104020105,1,,是,是,是,是,2019,0,不太满意,否,,,,否,6,否,是,是,满意,是,是,,,4,,400,2,,满意,是,2,,,,1,,是,3,,1,,2,,满意
4104020104,4,,是,是,是,是,2019,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,0,2,,非常满意,是,2,,,,"1,3",,是,7,垃圾桶,"1,2,3",,5,无回收站,满意
4104020103,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,200,1,,满意,是,1,,,,"1,3",,是,7,垃圾桶,4,不知道,2,,满意
4104020102,1,,是,是,是,是,2018,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,1,,0,1,,非常满意,是,6,,,,7,,是,4,,3,,,,非常满意
4104020101,3,,是,是,是,是,2020,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,1,,满意,是,2,,,,1,,是,4,,"1,2,3",,,,满意
4102020101,1,,是,是,是,是,2005,0,非常满意,否,,,,否,.,,否,是,非常满意,否,,,,,,.,1,,非常满意,是,2,,,,3,,是,1,,"1,2,3",,5,村里没实行,非常满意
4102020102,1,,是,是,是,是,2004,0,非常满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,是,2,,,,2,,是,7,回收利用,3,,,,非常满意
4102020103,1,,是,是,是,是,2008,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,是,2,,,,3,,是,"4,7",回收利用,3,,,,满意
4102020104,1,,是,是,是,是,2005,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,1,,满意,是,2,,,,"1,4",,是,7,垃圾桶,1,,2,,满意
4102020105,1,,是,是,是,是,2008,0,非常满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,非常满意,是,2,,,,"1,3,4",,是,"1,4",,"1,2,3",,2,,非常满意
4102020106,1,,是,是,是,是,2005,0,非常满意,否,,,,否,.,,否,是,非常满意,否,,,,,,.,5,沉淀池,非常满意,是,2,,,,3,,是,7,垃圾场,"1,2",,2,,非常满意
4102020107,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,是,否,满意,否,,,,,,.,1,,满意,是,2,,,,3,,是,7,卖废品,3,,2,,满意
4102020108,1,,是,是,是,是,2003,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,满意,是,2,,,,3,,是,4,,3,,2,,满意
4102020109,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,5,沉淀池,满意,是,2,,,,3,,是,4,,"1,3",,2,,满意
4102020110,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,5,沉淀池,满意,是,2,,,,3,,是,7,拿回家,"1,3",,2,,满意
4102020111,1,,是,是,是,是,2008,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,是,2,,,,"3,1",,是,1,,"1,3",,5,无人回收,满意
4102020112,1,,是,是,是,是,2008,0,非常满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,非常满意,是,2,,,,"1,3,4",,是,"1,4",,"1,2,3",,2,,非常满意
4104010101,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,1,,满意,是,2,,,,3,,是,7,回收利用,3,,3,,满意
4104010102,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,300,1,,满意,否,,,,,,,否,,,,,,,
4104010103,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,满意,是,2,,,,"1,3",,是,7,垃圾桶,"1,3",,1,,满意
4104010104,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,300,1,,满意,否,,,,,,,是,,,,,1,,满意
4104010105,3,,是,是,是,否,,15,非常满意,否,,,,否,.,,否,是,非常满意,是,否,5,未改造完,1,,300,1,,非常不满意,否,,,,,,,否,,,,,,,非常满意
4104010106,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,,,300,1,,非常满意,否,,,,,,,否,,,,,,,非常满意
4104010107,3,,是,是,是,是,9999,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,否,,,,,,,否,,,,,,,一般
4104010108,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,是,"2,7",喂牛,,,"2,3",,是,"1,7",垃圾桶,1,,2,,满意
4104010109,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,满意,否,,,,,,,否,,,,,,,
4104010110,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,非常满意,是,2,,,,"1,3,4",,是,4,,"1,2,3",,4,,非常满意
4104010111,3,,是,是,是,否,,0,一般,否,,,,否,.,,否,是,满意,是,是,,,1,,0,5,乡村下水道,满意,否,,,,,,,否,,,,,,,
4104010112,3,,是,是,是,否,,0,一般,否,,,,否,.,,否,是,一般,是,是,,,1,,9999,5,乡村下水道,满意,是,7,售卖,,,2,,是,4,,3,,5,无,满意
4104020201,1,,是,是,是,是,2018,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,0,1,,满意,是,2,,,,1,,是,7,垃圾桶,3,,4,,满意
4104020202,3,,是,是,是,否,,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,是,2,,,,3,,是,"4,7",回收利用,1,,2,,满意
4104020203,1,,是,是,是,是,2018,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,0,1,,非常满意,是,2,,,,3,,是,6,,3,,2,,一般
4104020204,3,,是,是,是,是,2017,10,满意,否,,,,否,.,,是,是,满意,是,是,,,3,,0,1,,一般,是,2,,,,"1,3",,是,1,,"1,2",,3,,满意
4104020205,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,满意,是,2,,,,"1,3",,是,7,扔垃圾桶,3,,2,,满意
4104020206,3,,是,是,是,是,2018,0,非常满意,否,,,,否,.,,,是,满意,否,,,,,,.,1,,满意,是,2,,,,"1,3",,是,4,,"1,2,3",,4,,非常满意
4104020207,1,,是,是,是,是,2018,0,满意,否,,,,否,.,,是,是,满意,是,,,,1,,0,1,,满意,是,2,,,,1,,是,7,垃圾箱,4,小孩接触,1,,满意
4104020208,1,,是,是,是,是,2017,0,满意,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,是,2,,,,7,,是,6,,"1,3",,3,,满意
4104020209,1,,是,是,是,是,2018,3,一般,否,,,,否,.,,是,是,满意,否,,,,,,.,1,,满意,否,,,,,,,否,,,,,,,满意
4104020210,3,,是,是,是,是,2019,0,满意,否,,,,否,.,,否,是,非常满意,是,是,,,5,粪桶,600,1,,满意,是,2,,,,"1,3,4",,是,"1,7",垃圾桶,"1,2,3",,5,没人管,满意
4104020211,3,,是,是,是,是,2019,0,非常满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,满意,是,3,,,,6,,是,4,,"1,2,3",,,,满意
4104020212,3,,否,是,是,是,2018,0,一般,否,,,,否,.,,否,是,满意,否,,,,,,.,1,,满意,是,2,,,,1,,是,4,,"1,3",,,,一般
4104030212,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,是,是,,,3,,600,1,,不太满意,是,2,,,,3,,是,3,,3,,"1,4",,一般
4104030211,3,,是,是,是,否,,.,满意,否,,,,,.,,是,是,满意,是,是,,,3,,0,"1,3",,满意,是,2,,,,"7,3",,是,"3,7",垃圾桶,"1,3",,3,,满意
4104030210,3,,否,是,是,否,,0,非常不满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,1800,1,,不太满意,是,2,,,,2,,是,4,,"1,2",,,,满意
4104030209,3,,否,是,否,否,,.,满意,否,,,,否,.,,,否,满意,是,是,,,3,,0,1,,满意,是,2,,,,3,,是,4,扔垃圾桶,3,,5,不知道,一般
4104030208,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,是,是,满意,是,是,,,1,,0,1,,满意,是,2,,,,3,,是,4,,"1,3",,"1,2,3",,满意
4104030207,1,,是,是,是,是,9999,0,满意,否,,,,否,.,,是,是,满意,是,是,,,1,,200,1,,一般,否,,,,,,,否,,,,,,,
4104030206,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,0,1,,非常满意,否,,,,,,,否,,,,,,,非常满意
4104030205,3,,是,是,是,否,,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,500,1,,满意,是,2,,,,"1,3,4",,是,"1,4",,"1,2,3",,4,,一般
4104030204,3,,否,否,是,否,,30,不太满意,否,,,,否,.,,否,是,满意,是,是,,,1,,200,1,,满意,是,2,,,,"1,5",,是,7,垃圾桶,"1,3",,5,不知道,满意
4104030203,3,,否,是,是,否,,0,非常不满意,否,,,,否,.,,否,是,非常满意,否,,,,,,.,1,,非常满意,是,2,,,,"1,3,4",,是,6,,"1,2,3",,5,无人回收,一般
4104030202,3,,是,是,是,是,2017,0,非常满意,否,,,,否,.,,否,是,非常满意,是,是,,,1,,0,2,,非常满意,是,2,,,,"3,1",,是,1,,9999,,5,没有回收,非常满意
4104030201,3,,否,否,否,否,,0,不太满意,否,,,,否,.,,是,是,满意,是,,,,4,,0,1,,一般,是,2,,,,2,,是,7,垃圾箱,4,小孩接触,1,,满意
4102010201,1,,是,是,是,是,2010,0,非常满意,否,,,,否,.,,否,否,非常满意,是,是,,,1,,0,5,沉淀池,非常满意,是,2,,,,"1,3,7",,是,7,垃圾桶,3,,5,没有回收站,满意
4102010202,3,,是,是,是,是,2019,0,满意,否,,,,否,.,,是,是,满意,是,是,,,4,,300,1,,满意,是,2,,,,4,,是,,,4,无,5,无,满意
4102010203,1,,是,是,是,是,2013,0,非常不满意,否,,,,,.,,是,是,非常不满意,是,是,,,1,,.,5,沉淀池,非常满意,否,,,,,,,否,,,,,,,
4102010204,3,,是,是,是,否,,0,非常满意,否,,,,否,.,,否,不知道,非常满意,是,是,,,1,,0,1,,非常满意,是,2,,,,3,,是,4,,1,,,,非常满意
4102010205,1,,是,是,是,是,2005,0,非常满意,否,,,,否,.,,否,是,满意,是,是,,,9999,,1200,2,,一般,是,2,,,,3,,是,4,,9999,,5,无,满意
4102010206,1,,是,是,是,是,2015,0,满意,否,,,,否,.,,是,是,满意,是,是,,,4,,0,3,,满意,是,2,,,,"1,3,4",,是,7,垃圾桶,"1,2,3",,5,说不清,满意
4102010207,1,,是,是,是,是,2015,0,非常满意,否,,,,否,.,,是,是,非常满意,是,是,,,4,,300,1,,非常满意,是,2,,,,7,,是,4,,4,无,5,无,非常满意
4102010208,1,,是,是,是,是,2015,0,满意,否,,,,否,.,,否,是,满意,是,否,3,,1,,0,1,,非常不满意,否,,,,,,,是,7,垃圾桶,3,,1,,满意
4102010209,1,,是,是,是,是,2011,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,3,,满意,是,5,,,,5,,是,4,,3,,1,,满意
4102010210,1,,是,是,是,是,2015,0,满意,否,,,,否,.,,否,是,满意,是,是,,,1,,0,1,,不太满意,是,2,,,,3,,是,7,扔垃圾桶,3,,2,,满意
